participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
26,22,female,right,1,images/PICTURE_297.png,images/PICTURE_722.png,images/PICTURE_662.png,images/PICTURE_107.png,<div><img width = '150' height = '150' src = 'images/PICTURE_722.png'></img></div>,f,F,TRUE,3536,20202,1442,410723,undefined,undefined
26,22,female,right,2,images/PICTURE_560.png,images/PICTURE_469.png,images/PICTURE_300.png,images/PICTURE_528.png,<div><img width = '150' height = '150' src = 'images/PICTURE_528.png'></img></div>,k,K,TRUE,2920,11257,1849,428760,undefined,undefined
26,22,female,right,3,images/PICTURE_11.png,images/PICTURE_733.png,images/PICTURE_562.png,images/PICTURE_344.png,<div><img width = '150' height = '150' src = 'images/PICTURE_11.png'></img></div>,d,D,TRUE,1265,5216,1048,438299,undefined,undefined
26,22,female,right,4,images/PICTURE_416.png,images/PICTURE_398.png,images/PICTURE_693.png,images/PICTURE_373.png,<div><img width = '150' height = '150' src = 'images/PICTURE_373.png'></img></div>,j,K,FALSE,2027,6654,1431,450420,undefined,undefined
26,22,female,right,5,images/PICTURE_226.png,images/PICTURE_99.png,images/PICTURE_298.png,images/PICTURE_275.png,<div><img width = '150' height = '150' src = 'images/PICTURE_99.png'></img></div>,f,F,TRUE,5671,9518,1220,468839,undefined,undefined
26,22,female,right,6,images/PICTURE_84.png,images/PICTURE_281.png,images/PICTURE_9.png,images/PICTURE_626.png,<div><img width = '150' height = '150' src = 'images/PICTURE_9.png'></img></div>,j,J,TRUE,2612,7195,1620,482277,undefined,undefined
26,22,female,right,7,images/PICTURE_133.png,images/PICTURE_456.png,images/PICTURE_382.png,images/PICTURE_605.png,<div><img width = '150' height = '150' src = 'images/PICTURE_456.png'></img></div>,f,F,TRUE,2356,7224,1271,495138,undefined,undefined
26,22,female,right,8,images/PICTURE_364.png,images/PICTURE_339.png,images/PICTURE_53.png,images/PICTURE_565.png,<div><img width = '150' height = '150' src = 'images/PICTURE_364.png'></img></div>,d,D,TRUE,1700,9514,1276,509640,undefined,undefined
26,22,female,right,9,images/PICTURE_2.png,images/PICTURE_316.png,images/PICTURE_295.png,images/PICTURE_196.png,<div><img width = '150' height = '150' src = 'images/PICTURE_2.png'></img></div>,d,D,TRUE,2445,7028,973,522095,undefined,undefined
26,22,female,right,10,images/PICTURE_454.png,images/PICTURE_147.png,images/PICTURE_164.png,images/PICTURE_220.png,<div><img width = '150' height = '150' src = 'images/PICTURE_220.png'></img></div>,k,K,TRUE,3741,12832,1581,542259,undefined,undefined
26,22,female,right,11,images/PICTURE_362.png,images/PICTURE_277.png,images/PICTURE_327.png,images/PICTURE_258.png,<div><img width = '150' height = '150' src = 'images/PICTURE_277.png'></img></div>,f,F,TRUE,1711,8245,1191,555418,undefined,undefined
26,22,female,right,12,images/PICTURE_663.png,images/PICTURE_479.png,images/PICTURE_426.png,images/PICTURE_77.png,<div><img width = '150' height = '150' src = 'images/PICTURE_77.png'></img></div>,k,K,TRUE,1095,8342,1298,568162,undefined,undefined
26,22,female,right,13,images/PICTURE_361.png,images/PICTURE_596.png,images/PICTURE_610.png,images/PICTURE_79.png,<div><img width = '150' height = '150' src = 'images/PICTURE_596.png'></img></div>,f,F,TRUE,2077,8088,1056,581393,undefined,undefined
26,22,female,right,14,images/PICTURE_482.png,images/PICTURE_525.png,images/PICTURE_249.png,images/PICTURE_541.png,<div><img width = '150' height = '150' src = 'images/PICTURE_482.png'></img></div>,d,D,TRUE,1621,6881,2345,594255,undefined,undefined
26,22,female,right,15,images/PICTURE_422.png,images/PICTURE_335.png,images/PICTURE_163.png,images/PICTURE_719.png,<div><img width = '150' height = '150' src = 'images/PICTURE_163.png'></img></div>,j,J,TRUE,3367,7806,1480,608920,undefined,undefined
26,22,female,right,16,images/PICTURE_692.png,images/PICTURE_735.png,images/PICTURE_703.png,images/PICTURE_160.png,<div><img width = '150' height = '150' src = 'images/PICTURE_703.png'></img></div>,j,J,TRUE,1595,6613,1362,620503,undefined,undefined
26,22,female,right,17,images/PICTURE_652.png,images/PICTURE_308.png,images/PICTURE_309.png,images/PICTURE_139.png,<div><img width = '150' height = '150' src = 'images/PICTURE_652.png'></img></div>,d,D,TRUE,683,5984,1941,631121,undefined,undefined
26,22,female,right,18,images/PICTURE_40.png,images/PICTURE_500.png,images/PICTURE_467.png,images/PICTURE_24.png,<div><img width = '150' height = '150' src = 'images/PICTURE_500.png'></img></div>,j,F,FALSE,1485,4232,2504,641354,undefined,undefined
26,22,female,right,19,images/PICTURE_573.png,images/PICTURE_431.png,images/PICTURE_476.png,images/PICTURE_629.png,<div><img width = '150' height = '150' src = 'images/PICTURE_629.png'></img></div>,k,K,TRUE,525,6336,1339,651569,undefined,undefined
26,22,female,right,20,images/PICTURE_639.png,images/PICTURE_37.png,images/PICTURE_368.png,images/PICTURE_224.png,<div><img width = '150' height = '150' src = 'images/PICTURE_639.png'></img></div>,d,D,TRUE,430,4907,830,659748,undefined,undefined
