participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
22,19,female,right,1,images/PICTURE_339.png,images/PICTURE_176.png,images/PICTURE_402.png,images/PICTURE_363.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,k,J,FALSE,1014,10979,838,141324,undefined,undefined
22,19,female,right,2,images/PICTURE_505.png,images/PICTURE_605.png,images/PICTURE_744.png,images/PICTURE_490.png,<div><img width = '150' height = '150' src = 'images/PICTURE_505.png'></img></div>,d,D,TRUE,3401,7904,645,155292,undefined,undefined
22,19,female,right,3,images/PICTURE_429.png,images/PICTURE_501.png,images/PICTURE_292.png,images/PICTURE_155.png,<div><img width = '150' height = '150' src = 'images/PICTURE_501.png'></img></div>,f,F,TRUE,592,9945,765,168614,undefined,undefined
22,19,female,right,4,images/PICTURE_743.png,images/PICTURE_722.png,images/PICTURE_716.png,images/PICTURE_682.png,<div><img width = '150' height = '150' src = 'images/PICTURE_743.png'></img></div>,d,D,TRUE,680,4099,921,176330,undefined,undefined
22,19,female,right,5,images/PICTURE_380.png,images/PICTURE_283.png,images/PICTURE_141.png,images/PICTURE_364.png,<div><img width = '150' height = '150' src = 'images/PICTURE_380.png'></img></div>,d,D,TRUE,495,4254,734,183827,undefined,undefined
22,19,female,right,6,images/PICTURE_36.png,images/PICTURE_618.png,images/PICTURE_28.png,images/PICTURE_310.png,<div><img width = '150' height = '150' src = 'images/PICTURE_310.png'></img></div>,k,K,TRUE,579,5160,653,192236,undefined,undefined
22,19,female,right,7,images/PICTURE_476.png,images/PICTURE_516.png,images/PICTURE_295.png,images/PICTURE_236.png,<div><img width = '150' height = '150' src = 'images/PICTURE_236.png'></img></div>,k,K,TRUE,786,4843,400,200297,undefined,undefined
22,19,female,right,8,images/PICTURE_446.png,images/PICTURE_223.png,images/PICTURE_718.png,images/PICTURE_32.png,<div><img width = '150' height = '150' src = 'images/PICTURE_32.png'></img></div>,k,K,TRUE,648,3302,441,206705,undefined,undefined
22,19,female,right,9,images/PICTURE_633.png,images/PICTURE_271.png,images/PICTURE_95.png,images/PICTURE_382.png,<div><img width = '150' height = '150' src = 'images/PICTURE_271.png'></img></div>,j,F,FALSE,523,5059,527,214829,undefined,undefined
22,19,female,right,10,images/PICTURE_333.png,images/PICTURE_235.png,images/PICTURE_518.png,images/PICTURE_527.png,<div><img width = '150' height = '150' src = 'images/PICTURE_518.png'></img></div>,j,J,TRUE,947,5864,1717,225374,undefined,undefined
