participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
96,33,male,right,1,images/PICTURE_46.png,images/PICTURE_605.png,images/PICTURE_224.png,images/PICTURE_679.png,<div><img width = '150' height = '150' src = 'images/PICTURE_46.png'></img></div>,d,D,TRUE,966,5789,735,155485,undefined,undefined
96,33,male,right,2,images/PICTURE_160.png,images/PICTURE_642.png,images/PICTURE_189.png,images/PICTURE_238.png,<div><img width = '150' height = '150' src = 'images/PICTURE_642.png'></img></div>,j,F,FALSE,773,3934,736,162948,undefined,undefined
96,33,male,right,3,images/PICTURE_395.png,images/PICTURE_161.png,images/PICTURE_233.png,images/PICTURE_202.png,<div><img width = '150' height = '150' src = 'images/PICTURE_202.png'></img></div>,j,K,FALSE,560,4575,1108,171205,undefined,undefined
96,33,male,right,4,images/PICTURE_675.png,images/PICTURE_521.png,images/PICTURE_3.png,images/PICTURE_326.png,<div><img width = '150' height = '150' src = 'images/PICTURE_521.png'></img></div>,f,F,TRUE,455,3975,980,178629,undefined,undefined
96,33,male,right,5,images/PICTURE_37.png,images/PICTURE_681.png,images/PICTURE_703.png,images/PICTURE_255.png,<div><img width = '150' height = '150' src = 'images/PICTURE_703.png'></img></div>,j,J,TRUE,719,4310,608,186277,undefined,undefined
96,33,male,right,6,images/PICTURE_628.png,images/PICTURE_140.png,images/PICTURE_536.png,images/PICTURE_126.png,<div><img width = '150' height = '150' src = 'images/PICTURE_536.png'></img></div>,j,J,TRUE,608,2903,816,192612,undefined,undefined
96,33,male,right,7,images/PICTURE_362.png,images/PICTURE_489.png,images/PICTURE_517.png,images/PICTURE_446.png,<div><img width = '150' height = '150' src = 'images/PICTURE_362.png'></img></div>,d,D,TRUE,824,3182,950,199581,undefined,undefined
96,33,male,right,8,images/PICTURE_2.png,images/PICTURE_692.png,images/PICTURE_190.png,images/PICTURE_371.png,<div><img width = '150' height = '150' src = 'images/PICTURE_692.png'></img></div>,f,F,TRUE,712,2101,920,205324,undefined,undefined
96,33,male,right,9,images/PICTURE_665.png,images/PICTURE_672.png,images/PICTURE_24.png,images/PICTURE_508.png,<div><img width = '150' height = '150' src = 'images/PICTURE_672.png'></img></div>,f,F,TRUE,654,3102,888,211981,undefined,undefined
96,33,male,right,10,images/PICTURE_296.png,images/PICTURE_633.png,images/PICTURE_383.png,images/PICTURE_271.png,<div><img width = '150' height = '150' src = 'images/PICTURE_296.png'></img></div>,d,D,TRUE,454,3182,960,218588,undefined,undefined
96,33,male,right,11,images/PICTURE_673.png,images/PICTURE_269.png,images/PICTURE_655.png,images/PICTURE_11.png,<div><img width = '150' height = '150' src = 'images/PICTURE_673.png'></img></div>,d,D,TRUE,495,1988,905,223988,undefined,undefined
96,33,male,right,12,images/PICTURE_147.png,images/PICTURE_453.png,images/PICTURE_593.png,images/PICTURE_417.png,<div><img width = '150' height = '150' src = 'images/PICTURE_593.png'></img></div>,j,J,TRUE,726,1838,554,229116,undefined,undefined
96,33,male,right,13,images/PICTURE_676.png,images/PICTURE_358.png,images/PICTURE_484.png,images/PICTURE_583.png,<div><img width = '150' height = '150' src = 'images/PICTURE_358.png'></img></div>,f,F,TRUE,582,1879,1216,234804,undefined,undefined
96,33,male,right,14,images/PICTURE_563.png,images/PICTURE_72.png,images/PICTURE_251.png,images/PICTURE_369.png,<div><img width = '150' height = '150' src = 'images/PICTURE_369.png'></img></div>,k,K,TRUE,464,1870,553,239701,undefined,undefined
96,33,male,right,15,images/PICTURE_652.png,images/PICTURE_138.png,images/PICTURE_344.png,images/PICTURE_69.png,<div><img width = '150' height = '150' src = 'images/PICTURE_652.png'></img></div>,d,D,TRUE,407,2006,889,245012,undefined,undefined
96,33,male,right,16,images/PICTURE_53.png,images/PICTURE_105.png,images/PICTURE_281.png,images/PICTURE_718.png,<div><img width = '150' height = '150' src = 'images/PICTURE_718.png'></img></div>,k,K,TRUE,343,2143,898,250404,undefined,undefined
96,33,male,right,17,images/PICTURE_374.png,images/PICTURE_155.png,images/PICTURE_460.png,images/PICTURE_327.png,<div><img width = '150' height = '150' src = 'images/PICTURE_374.png'></img></div>,d,D,TRUE,366,2974,1657,257412,undefined,undefined
96,33,male,right,18,images/PICTURE_90.png,images/PICTURE_305.png,images/PICTURE_283.png,images/PICTURE_220.png,<div><img width = '150' height = '150' src = 'images/PICTURE_305.png'></img></div>,f,F,TRUE,335,1806,738,262301,undefined,undefined
96,33,male,right,19,images/PICTURE_76.png,images/PICTURE_152.png,images/PICTURE_677.png,images/PICTURE_62.png,<div><img width = '150' height = '150' src = 'images/PICTURE_677.png'></img></div>,j,J,TRUE,271,2238,680,267500,undefined,undefined
96,33,male,right,20,images/PICTURE_425.png,images/PICTURE_122.png,images/PICTURE_707.png,images/PICTURE_297.png,<div><img width = '150' height = '150' src = 'images/PICTURE_425.png'></img></div>,d,D,TRUE,430,2598,1002,273541,undefined,undefined
96,33,male,right,21,images/PICTURE_223.png,images/PICTURE_565.png,images/PICTURE_590.png,images/PICTURE_10.png,<div><img width = '150' height = '150' src = 'images/PICTURE_565.png'></img></div>,f,F,TRUE,254,1878,930,278612,undefined,undefined
96,33,male,right,22,images/PICTURE_373.png,images/PICTURE_551.png,images/PICTURE_426.png,images/PICTURE_639.png,<div><img width = '150' height = '150' src = 'images/PICTURE_639.png'></img></div>,k,K,TRUE,336,2095,658,283708,undefined,undefined
96,33,male,right,23,images/PICTURE_370.png,images/PICTURE_183.png,images/PICTURE_635.png,images/PICTURE_361.png,<div><img width = '150' height = '150' src = 'images/PICTURE_635.png'></img></div>,j,J,TRUE,337,2838,705,289596,undefined,undefined
96,33,male,right,24,images/PICTURE_83.png,images/PICTURE_179.png,images/PICTURE_596.png,images/PICTURE_151.png,<div><img width = '150' height = '150' src = 'images/PICTURE_151.png'></img></div>,k,K,TRUE,496,3670,969,296740,undefined,undefined
96,33,male,right,25,images/PICTURE_654.png,images/PICTURE_97.png,images/PICTURE_221.png,images/PICTURE_561.png,<div><img width = '150' height = '150' src = 'images/PICTURE_221.png'></img></div>,j,J,TRUE,279,2646,664,302340,undefined,undefined
96,33,male,right,26,images/PICTURE_79.png,images/PICTURE_607.png,images/PICTURE_537.png,images/PICTURE_683.png,<div><img width = '150' height = '150' src = 'images/PICTURE_607.png'></img></div>,f,F,TRUE,287,1630,817,307084,undefined,undefined
96,33,male,right,27,images/PICTURE_727.png,images/PICTURE_387.png,images/PICTURE_75.png,images/PICTURE_116.png,<div><img width = '150' height = '150' src = 'images/PICTURE_75.png'></img></div>,j,J,TRUE,16,2823,601,312533,undefined,undefined
96,33,male,right,28,images/PICTURE_750.png,images/PICTURE_437.png,images/PICTURE_470.png,images/PICTURE_219.png,<div><img width = '150' height = '150' src = 'images/PICTURE_437.png'></img></div>,f,F,TRUE,424,3487,1353,319805,undefined,undefined
96,33,male,right,29,images/PICTURE_458.png,images/PICTURE_653.png,images/PICTURE_409.png,images/PICTURE_597.png,<div><img width = '150' height = '150' src = 'images/PICTURE_458.png'></img></div>,d,D,TRUE,335,2727,993,325869,undefined,undefined
96,33,male,right,30,images/PICTURE_500.png,images/PICTURE_306.png,images/PICTURE_9.png,images/PICTURE_80.png,<div><img width = '150' height = '150' src = 'images/PICTURE_9.png'></img></div>,j,J,TRUE,294,2679,656,331509,undefined,undefined
96,33,male,right,31,images/PICTURE_429.png,images/PICTURE_133.png,images/PICTURE_18.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,k,K,TRUE,302,3454,752,338029,undefined,undefined
96,33,male,right,32,images/PICTURE_229.png,images/PICTURE_530.png,images/PICTURE_659.png,images/PICTURE_134.png,<div><img width = '150' height = '150' src = 'images/PICTURE_659.png'></img></div>,j,J,TRUE,391,2687,697,343813,undefined,undefined
96,33,male,right,33,images/PICTURE_168.png,images/PICTURE_7.png,images/PICTURE_174.png,images/PICTURE_216.png,<div><img width = '150' height = '150' src = 'images/PICTURE_216.png'></img></div>,k,K,TRUE,310,3110,689,349933,undefined,undefined
96,33,male,right,34,images/PICTURE_523.png,images/PICTURE_88.png,images/PICTURE_266.png,images/PICTURE_525.png,<div><img width = '150' height = '150' src = 'images/PICTURE_525.png'></img></div>,k,K,TRUE,575,2101,704,355324,undefined,undefined
96,33,male,right,35,images/PICTURE_518.png,images/PICTURE_433.png,images/PICTURE_142.png,images/PICTURE_620.png,<div><img width = '150' height = '150' src = 'images/PICTURE_142.png'></img></div>,j,J,TRUE,279,1758,760,360132,undefined,undefined
96,33,male,right,36,images/PICTURE_615.png,images/PICTURE_196.png,images/PICTURE_509.png,images/PICTURE_148.png,<div><img width = '150' height = '150' src = 'images/PICTURE_196.png'></img></div>,f,F,TRUE,1055,2181,696,366076,undefined,undefined
96,33,male,right,37,images/PICTURE_322.png,images/PICTURE_664.png,images/PICTURE_89.png,images/PICTURE_716.png,<div><img width = '150' height = '150' src = 'images/PICTURE_322.png'></img></div>,d,D,TRUE,304,2086,649,371124,undefined,undefined
96,33,male,right,38,images/PICTURE_588.png,images/PICTURE_193.png,images/PICTURE_93.png,images/PICTURE_735.png,<div><img width = '150' height = '150' src = 'images/PICTURE_193.png'></img></div>,f,F,TRUE,286,2631,817,376869,undefined,undefined
96,33,male,right,39,images/PICTURE_325.png,images/PICTURE_467.png,images/PICTURE_612.png,images/PICTURE_584.png,<div><img width = '150' height = '150' src = 'images/PICTURE_467.png'></img></div>,f,F,TRUE,335,1551,608,381373,undefined,undefined
96,33,male,right,40,images/PICTURE_119.png,images/PICTURE_120.png,images/PICTURE_19.png,images/PICTURE_419.png,<div><img width = '150' height = '150' src = 'images/PICTURE_19.png'></img></div>,j,J,TRUE,288,2439,823,386933,undefined,undefined
96,33,male,right,41,images/PICTURE_95.png,images/PICTURE_346.png,images/PICTURE_360.png,images/PICTURE_15.png,<div><img width = '150' height = '150' src = 'images/PICTURE_15.png'></img></div>,k,K,TRUE,343,2719,752,392757,undefined,undefined
96,33,male,right,42,images/PICTURE_702.png,images/PICTURE_204.png,images/PICTURE_475.png,images/PICTURE_63.png,<div><img width = '150' height = '150' src = 'images/PICTURE_702.png'></img></div>,f,D,FALSE,319,2198,1721,399005,undefined,undefined
96,33,male,right,43,images/PICTURE_546.png,images/PICTURE_298.png,images/PICTURE_630.png,images/PICTURE_480.png,<div><img width = '150' height = '150' src = 'images/PICTURE_480.png'></img></div>,k,K,TRUE,326,2422,577,404341,undefined,undefined
96,33,male,right,44,images/PICTURE_562.png,images/PICTURE_695.png,images/PICTURE_684.png,images/PICTURE_614.png,<div><img width = '150' height = '150' src = 'images/PICTURE_562.png'></img></div>,d,D,TRUE,254,2191,1047,409844,undefined,undefined
96,33,male,right,45,images/PICTURE_468.png,images/PICTURE_651.png,images/PICTURE_101.png,images/PICTURE_336.png,<div><img width = '150' height = '150' src = 'images/PICTURE_651.png'></img></div>,f,F,TRUE,175,1942,665,414636,undefined,undefined
96,33,male,right,46,images/PICTURE_618.png,images/PICTURE_606.png,images/PICTURE_57.png,images/PICTURE_534.png,<div><img width = '150' height = '150' src = 'images/PICTURE_618.png'></img></div>,d,D,TRUE,271,1678,714,419309,undefined,undefined
96,33,male,right,47,images/PICTURE_258.png,images/PICTURE_316.png,images/PICTURE_338.png,images/PICTURE_487.png,<div><img width = '150' height = '150' src = 'images/PICTURE_487.png'></img></div>,k,K,TRUE,47,2286,746,424397,undefined,undefined
96,33,male,right,48,images/PICTURE_236.png,images/PICTURE_381.png,images/PICTURE_365.png,images/PICTURE_315.png,<div><img width = '150' height = '150' src = 'images/PICTURE_381.png'></img></div>,f,F,TRUE,119,2542,586,429653,undefined,undefined
96,33,male,right,49,images/PICTURE_474.png,images/PICTURE_78.png,images/PICTURE_59.png,images/PICTURE_33.png,<div><img width = '150' height = '150' src = 'images/PICTURE_59.png'></img></div>,j,J,TRUE,253,2174,690,434781,undefined,undefined
96,33,male,right,50,images/PICTURE_98.png,images/PICTURE_410.png,images/PICTURE_249.png,images/PICTURE_538.png,<div><img width = '150' height = '150' src = 'images/PICTURE_249.png'></img></div>,j,J,TRUE,343,2591,553,440277,undefined,undefined
