participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
63,30,male,right,1,images/PICTURE_196.png,images/PICTURE_711.png,images/PICTURE_664.png,images/PICTURE_394.png,<div><img width = '150' height = '150' src = 'images/PICTURE_394.png'></img></div>,k,K,TRUE,1727,242207,737,694872,undefined,undefined
63,30,male,right,3,images/PICTURE_489.png,images/PICTURE_340.png,images/PICTURE_40.png,images/PICTURE_209.png,<div><img width = '150' height = '150' src = 'images/PICTURE_40.png'></img></div>,f,J,FALSE,706,2735,670,718416,undefined,undefined
63,30,male,right,4,images/PICTURE_392.png,images/PICTURE_541.png,images/PICTURE_327.png,images/PICTURE_77.png,<div><img width = '150' height = '150' src = 'images/PICTURE_392.png'></img></div>,d,D,TRUE,504,11824,545,733296,undefined,undefined
63,30,male,right,5,images/PICTURE_474.png,images/PICTURE_90.png,images/PICTURE_500.png,images/PICTURE_419.png,<div><img width = '150' height = '150' src = 'images/PICTURE_500.png'></img></div>,j,J,TRUE,705,4048,719,740776,undefined,undefined
63,30,male,right,6,images/PICTURE_647.png,images/PICTURE_402.png,images/PICTURE_308.png,images/PICTURE_273.png,<div><img width = '150' height = '150' src = 'images/PICTURE_273.png'></img></div>,j,K,FALSE,474,8679,682,752616,undefined,undefined
63,30,male,right,7,images/PICTURE_498.png,images/PICTURE_400.png,images/PICTURE_281.png,images/PICTURE_416.png,<div><img width = '150' height = '150' src = 'images/PICTURE_281.png'></img></div>,j,J,TRUE,514,7792,977,763904,undefined,undefined
63,30,male,right,8,images/PICTURE_690.png,images/PICTURE_382.png,images/PICTURE_38.png,images/PICTURE_490.png,<div><img width = '150' height = '150' src = 'images/PICTURE_38.png'></img></div>,j,J,TRUE,629,5895,816,773272,undefined,undefined
63,30,male,right,9,images/PICTURE_584.png,images/PICTURE_390.png,images/PICTURE_52.png,images/PICTURE_88.png,<div><img width = '150' height = '150' src = 'images/PICTURE_584.png'></img></div>,d,D,TRUE,1040,3111,441,779872,undefined,undefined
63,30,male,right,10,images/PICTURE_126.png,images/PICTURE_540.png,images/PICTURE_346.png,images/PICTURE_46.png,<div><img width = '150' height = '150' src = 'images/PICTURE_346.png'></img></div>,j,J,TRUE,1175,7575,978,791608,undefined,undefined
63,30,male,right,11,images/PICTURE_735.png,images/PICTURE_716.png,images/PICTURE_215.png,images/PICTURE_232.png,<div><img width = '150' height = '150' src = 'images/PICTURE_232.png'></img></div>,k,K,TRUE,528,3966,585,798697,undefined,undefined
63,30,male,right,12,images/PICTURE_692.png,images/PICTURE_139.png,images/PICTURE_663.png,images/PICTURE_80.png,<div><img width = '150' height = '150' src = 'images/PICTURE_80.png'></img></div>,k,K,TRUE,1009,8055,861,810640,undefined,undefined
63,30,male,right,13,images/PICTURE_607.png,images/PICTURE_305.png,images/PICTURE_179.png,images/PICTURE_381.png,<div><img width = '150' height = '150' src = 'images/PICTURE_381.png'></img></div>,k,K,TRUE,488,5407,778,819320,undefined,undefined
63,30,male,right,14,images/PICTURE_23.png,images/PICTURE_148.png,images/PICTURE_282.png,images/PICTURE_662.png,<div><img width = '150' height = '150' src = 'images/PICTURE_662.png'></img></div>,k,K,TRUE,633,3551,418,825928,undefined,undefined
63,30,male,right,15,images/PICTURE_36.png,images/PICTURE_95.png,images/PICTURE_96.png,images/PICTURE_724.png,<div><img width = '150' height = '150' src = 'images/PICTURE_95.png'></img></div>,f,F,TRUE,1495,11047,897,841376,undefined,undefined
63,30,male,right,16,images/PICTURE_19.png,images/PICTURE_425.png,images/PICTURE_229.png,images/PICTURE_183.png,<div><img width = '150' height = '150' src = 'images/PICTURE_425.png'></img></div>,f,F,TRUE,393,4383,786,848944,undefined,undefined
63,30,male,right,17,images/PICTURE_671.png,images/PICTURE_649.png,images/PICTURE_164.png,images/PICTURE_388.png,<div><img width = '150' height = '150' src = 'images/PICTURE_671.png'></img></div>,d,D,TRUE,329,4623,595,856496,undefined,undefined
63,30,male,right,18,images/PICTURE_485.png,images/PICTURE_629.png,images/PICTURE_570.png,images/PICTURE_573.png,<div><img width = '150' height = '150' src = 'images/PICTURE_485.png'></img></div>,d,D,TRUE,457,3679,586,863224,undefined,undefined
63,30,male,right,19,images/PICTURE_456.png,images/PICTURE_79.png,images/PICTURE_358.png,images/PICTURE_115.png,<div><img width = '150' height = '150' src = 'images/PICTURE_79.png'></img></div>,f,F,TRUE,314,2775,658,868976,undefined,undefined
63,30,male,right,20,images/PICTURE_37.png,images/PICTURE_592.png,images/PICTURE_610.png,images/PICTURE_235.png,<div><img width = '150' height = '150' src = 'images/PICTURE_235.png'></img></div>,k,K,TRUE,472,4311,970,876736,undefined,undefined
63,30,male,right,21,images/PICTURE_414.png,images/PICTURE_315.png,images/PICTURE_695.png,images/PICTURE_116.png,<div><img width = '150' height = '150' src = 'images/PICTURE_695.png'></img></div>,d,J,FALSE,360,3103,730,882936,undefined,undefined
