participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
48,28,female,right,1,images/PICTURE_430.png,images/PICTURE_456.png,images/PICTURE_381.png,images/PICTURE_266.png,<div><img width = '150' height = '150' src = 'images/PICTURE_430.png'></img></div>,d,D,TRUE,1208,8544,1220,156188,undefined,undefined
48,28,female,right,2,images/PICTURE_390.png,images/PICTURE_178.png,images/PICTURE_591.png,images/PICTURE_220.png,<div><img width = '150' height = '150' src = 'images/PICTURE_178.png'></img></div>,f,F,TRUE,828,4782,1075,164933,undefined,undefined
48,28,female,right,3,images/PICTURE_394.png,images/PICTURE_523.png,images/PICTURE_517.png,images/PICTURE_249.png,<div><img width = '150' height = '150' src = 'images/PICTURE_394.png'></img></div>,d,D,TRUE,615,3085,595,171292,undefined,undefined
48,28,female,right,4,images/PICTURE_196.png,images/PICTURE_316.png,images/PICTURE_537.png,images/PICTURE_134.png,<div><img width = '150' height = '150' src = 'images/PICTURE_537.png'></img></div>,j,J,TRUE,569,1583,674,176171,undefined,undefined
48,28,female,right,5,images/PICTURE_397.png,images/PICTURE_232.png,images/PICTURE_547.png,images/PICTURE_99.png,<div><img width = '150' height = '150' src = 'images/PICTURE_232.png'></img></div>,f,F,TRUE,563,1847,803,181419,undefined,undefined
48,28,female,right,6,images/PICTURE_162.png,images/PICTURE_652.png,images/PICTURE_435.png,images/PICTURE_423.png,<div><img width = '150' height = '150' src = 'images/PICTURE_435.png'></img></div>,j,J,TRUE,623,3135,616,187852,undefined,undefined
48,28,female,right,7,images/PICTURE_479.png,images/PICTURE_484.png,images/PICTURE_33.png,images/PICTURE_240.png,<div><img width = '150' height = '150' src = 'images/PICTURE_484.png'></img></div>,j,F,FALSE,568,1166,807,192443,undefined,undefined
48,28,female,right,8,images/PICTURE_446.png,images/PICTURE_425.png,images/PICTURE_374.png,images/PICTURE_571.png,<div><img width = '150' height = '150' src = 'images/PICTURE_425.png'></img></div>,f,F,TRUE,434,2248,625,197812,undefined,undefined
48,28,female,right,9,images/PICTURE_671.png,images/PICTURE_163.png,images/PICTURE_138.png,images/PICTURE_527.png,<div><img width = '150' height = '150' src = 'images/PICTURE_527.png'></img></div>,k,K,TRUE,574,1830,725,202971,undefined,undefined
48,28,female,right,10,images/PICTURE_528.png,images/PICTURE_672.png,images/PICTURE_675.png,images/PICTURE_422.png,<div><img width = '150' height = '150' src = 'images/PICTURE_675.png'></img></div>,f,J,FALSE,3155,1046,738,209964,undefined,undefined
48,28,female,right,11,images/PICTURE_727.png,images/PICTURE_431.png,images/PICTURE_62.png,images/PICTURE_336.png,<div><img width = '150' height = '150' src = 'images/PICTURE_727.png'></img></div>,d,D,TRUE,438,2638,499,215604,undefined,undefined
48,28,female,right,12,images/PICTURE_300.png,images/PICTURE_584.png,images/PICTURE_11.png,images/PICTURE_375.png,<div><img width = '150' height = '150' src = 'images/PICTURE_375.png'></img></div>,d,K,FALSE,820,3614,597,222684,undefined,undefined
48,28,female,right,13,images/PICTURE_659.png,images/PICTURE_236.png,images/PICTURE_498.png,images/PICTURE_535.png,<div><img width = '150' height = '150' src = 'images/PICTURE_659.png'></img></div>,d,D,TRUE,435,4335,602,230108,undefined,undefined
48,28,female,right,14,images/PICTURE_1.png,images/PICTURE_410.png,images/PICTURE_28.png,images/PICTURE_554.png,<div><img width = '150' height = '150' src = 'images/PICTURE_1.png'></img></div>,d,D,TRUE,439,3639,810,237036,undefined,undefined
48,28,female,right,15,images/PICTURE_642.png,images/PICTURE_724.png,images/PICTURE_629.png,images/PICTURE_690.png,<div><img width = '150' height = '150' src = 'images/PICTURE_642.png'></img></div>,d,D,TRUE,469,2758,699,243004,undefined,undefined
48,28,female,right,16,images/PICTURE_480.png,images/PICTURE_156.png,images/PICTURE_166.png,images/PICTURE_638.png,<div><img width = '150' height = '150' src = 'images/PICTURE_480.png'></img></div>,d,D,TRUE,443,2717,518,248723,undefined,undefined
48,28,female,right,17,images/PICTURE_750.png,images/PICTURE_189.png,images/PICTURE_251.png,images/PICTURE_226.png,<div><img width = '150' height = '150' src = 'images/PICTURE_251.png'></img></div>,d,J,FALSE,654,2487,642,254540,undefined,undefined
48,28,female,right,18,images/PICTURE_534.png,images/PICTURE_273.png,images/PICTURE_530.png,images/PICTURE_702.png,<div><img width = '150' height = '150' src = 'images/PICTURE_534.png'></img></div>,d,D,TRUE,916,2670,503,260659,undefined,undefined
48,28,female,right,19,images/PICTURE_391.png,images/PICTURE_500.png,images/PICTURE_359.png,images/PICTURE_363.png,<div><img width = '150' height = '150' src = 'images/PICTURE_500.png'></img></div>,f,F,TRUE,496,1944,815,265971,undefined,undefined
48,28,female,right,20,images/PICTURE_46.png,images/PICTURE_75.png,images/PICTURE_612.png,images/PICTURE_285.png,<div><img width = '150' height = '150' src = 'images/PICTURE_75.png'></img></div>,j,F,FALSE,525,2951,2180,273660,undefined,undefined
48,28,female,right,21,images/PICTURE_57.png,images/PICTURE_190.png,images/PICTURE_93.png,images/PICTURE_275.png,<div><img width = '150' height = '150' src = 'images/PICTURE_190.png'></img></div>,f,F,TRUE,481,2159,1079,279436,undefined,undefined
48,28,female,right,22,images/PICTURE_64.png,images/PICTURE_14.png,images/PICTURE_202.png,images/PICTURE_161.png,<div><img width = '150' height = '150' src = 'images/PICTURE_14.png'></img></div>,f,F,TRUE,491,3031,507,285523,undefined,undefined
48,28,female,right,23,images/PICTURE_52.png,images/PICTURE_565.png,images/PICTURE_296.png,images/PICTURE_219.png,<div><img width = '150' height = '150' src = 'images/PICTURE_219.png'></img></div>,k,K,TRUE,604,3200,547,291924,undefined,undefined
48,28,female,right,24,images/PICTURE_684.png,images/PICTURE_538.png,images/PICTURE_69.png,images/PICTURE_442.png,<div><img width = '150' height = '150' src = 'images/PICTURE_684.png'></img></div>,f,D,FALSE,571,2254,836,297636,undefined,undefined
48,28,female,right,25,images/PICTURE_639.png,images/PICTURE_677.png,images/PICTURE_368.png,images/PICTURE_488.png,<div><img width = '150' height = '150' src = 'images/PICTURE_368.png'></img></div>,d,J,FALSE,540,2764,1558,304557,undefined,undefined
48,28,female,right,26,images/PICTURE_72.png,images/PICTURE_611.png,images/PICTURE_338.png,images/PICTURE_224.png,<div><img width = '150' height = '150' src = 'images/PICTURE_72.png'></img></div>,d,D,TRUE,893,3542,876,311923,undefined,undefined
48,28,female,right,27,images/PICTURE_536.png,images/PICTURE_605.png,images/PICTURE_676.png,images/PICTURE_563.png,<div><img width = '150' height = '150' src = 'images/PICTURE_563.png'></img></div>,k,K,TRUE,610,2808,871,318267,undefined,undefined
48,28,female,right,28,images/PICTURE_111.png,images/PICTURE_92.png,images/PICTURE_176.png,images/PICTURE_59.png,<div><img width = '150' height = '150' src = 'images/PICTURE_59.png'></img></div>,k,K,TRUE,392,2655,560,323916,undefined,undefined
48,28,female,right,29,images/PICTURE_380.png,images/PICTURE_474.png,images/PICTURE_476.png,images/PICTURE_733.png,<div><img width = '150' height = '150' src = 'images/PICTURE_380.png'></img></div>,d,D,TRUE,385,2855,1071,330276,undefined,undefined
48,28,female,right,30,images/PICTURE_45.png,images/PICTURE_655.png,images/PICTURE_482.png,images/PICTURE_560.png,<div><img width = '150' height = '150' src = 'images/PICTURE_560.png'></img></div>,k,K,TRUE,421,1798,715,335259,undefined,undefined
48,28,female,right,31,images/PICTURE_458.png,images/PICTURE_140.png,images/PICTURE_237.png,images/PICTURE_460.png,<div><img width = '150' height = '150' src = 'images/PICTURE_458.png'></img></div>,d,D,TRUE,21786,1461,729,361275,undefined,undefined
