participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
10,18,male,right,1,images/PICTURE_204.png,images/PICTURE_683.png,images/PICTURE_139.png,images/PICTURE_454.png,<div><img width = '150' height = '150' src = 'images/PICTURE_454.png'></img></div>,k,K,TRUE,1233,15001,1037,248758,undefined,undefined
10,18,male,right,2,images/PICTURE_664.png,images/PICTURE_598.png,images/PICTURE_365.png,images/PICTURE_2.png,<div><img width = '150' height = '150' src = 'images/PICTURE_664.png'></img></div>,d,D,TRUE,1106,9761,874,262509,undefined,undefined
10,18,male,right,3,images/PICTURE_484.png,images/PICTURE_26.png,images/PICTURE_281.png,images/PICTURE_744.png,<div><img width = '150' height = '150' src = 'images/PICTURE_744.png'></img></div>,j,K,FALSE,555,5963,1198,272240,undefined,undefined
10,18,male,right,4,images/PICTURE_249.png,images/PICTURE_226.png,images/PICTURE_429.png,images/PICTURE_161.png,<div><img width = '150' height = '150' src = 'images/PICTURE_429.png'></img></div>,j,J,TRUE,1530,8725,1995,286502,undefined,undefined
10,18,male,right,5,images/PICTURE_111.png,images/PICTURE_76.png,images/PICTURE_69.png,images/PICTURE_255.png,<div><img width = '150' height = '150' src = 'images/PICTURE_69.png'></img></div>,j,J,TRUE,368,4108,791,293776,undefined,undefined
10,18,male,right,6,images/PICTURE_268.png,images/PICTURE_745.png,images/PICTURE_147.png,images/PICTURE_308.png,<div><img width = '150' height = '150' src = 'images/PICTURE_268.png'></img></div>,d,D,TRUE,1176,3038,1540,301539,undefined,undefined
10,18,male,right,7,images/PICTURE_468.png,images/PICTURE_203.png,images/PICTURE_663.png,images/PICTURE_282.png,<div><img width = '150' height = '150' src = 'images/PICTURE_203.png'></img></div>,f,F,TRUE,299,5943,1375,311164,undefined,undefined
10,18,male,right,8,images/PICTURE_551.png,images/PICTURE_297.png,images/PICTURE_202.png,images/PICTURE_391.png,<div><img width = '150' height = '150' src = 'images/PICTURE_297.png'></img></div>,f,F,TRUE,538,1965,2004,317679,undefined,undefined
10,18,male,right,9,images/PICTURE_295.png,images/PICTURE_390.png,images/PICTURE_684.png,images/PICTURE_460.png,<div><img width = '150' height = '150' src = 'images/PICTURE_390.png'></img></div>,f,F,TRUE,495,2454,1049,323688,undefined,undefined
10,18,male,right,10,images/PICTURE_640.png,images/PICTURE_388.png,images/PICTURE_614.png,images/PICTURE_475.png,<div><img width = '150' height = '150' src = 'images/PICTURE_614.png'></img></div>,j,J,TRUE,293,2248,1709,329945,undefined,undefined
10,18,male,right,11,images/PICTURE_571.png,images/PICTURE_190.png,images/PICTURE_120.png,images/PICTURE_695.png,<div><img width = '150' height = '150' src = 'images/PICTURE_120.png'></img></div>,j,J,TRUE,1431,2982,1439,337806,undefined,undefined
10,18,male,right,12,images/PICTURE_28.png,images/PICTURE_692.png,images/PICTURE_92.png,images/PICTURE_560.png,<div><img width = '150' height = '150' src = 'images/PICTURE_692.png'></img></div>,f,F,TRUE,287,8734,1103,349941,undefined,undefined
10,18,male,right,13,images/PICTURE_362.png,images/PICTURE_662.png,images/PICTURE_200.png,images/PICTURE_734.png,<div><img width = '150' height = '150' src = 'images/PICTURE_734.png'></img></div>,k,K,TRUE,421,2312,647,355327,undefined,undefined
10,18,male,right,14,images/PICTURE_119.png,images/PICTURE_293.png,images/PICTURE_687.png,images/PICTURE_681.png,<div><img width = '150' height = '150' src = 'images/PICTURE_293.png'></img></div>,k,F,FALSE,352,3417,747,361851,undefined,undefined
10,18,male,right,15,images/PICTURE_628.png,images/PICTURE_216.png,images/PICTURE_562.png,images/PICTURE_176.png,<div><img width = '150' height = '150' src = 'images/PICTURE_628.png'></img></div>,d,D,TRUE,1086,5289,1126,371359,undefined,undefined
10,18,male,right,16,images/PICTURE_476.png,images/PICTURE_93.png,images/PICTURE_570.png,images/PICTURE_579.png,<div><img width = '150' height = '150' src = 'images/PICTURE_579.png'></img></div>,k,K,TRUE,361,6640,551,380921,undefined,undefined
10,18,male,right,17,images/PICTURE_590.png,images/PICTURE_470.png,images/PICTURE_156.png,images/PICTURE_724.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,f,F,TRUE,265,5933,1301,390429,undefined,undefined
10,18,male,right,18,images/PICTURE_63.png,images/PICTURE_336.png,images/PICTURE_699.png,images/PICTURE_668.png,<div><img width = '150' height = '150' src = 'images/PICTURE_336.png'></img></div>,f,F,TRUE,265,4933,945,398580,undefined,undefined
10,18,male,right,19,images/PICTURE_360.png,images/PICTURE_518.png,images/PICTURE_123.png,images/PICTURE_151.png,<div><img width = '150' height = '150' src = 'images/PICTURE_123.png'></img></div>,j,J,TRUE,229,3253,1019,405088,undefined,undefined
10,18,male,right,20,images/PICTURE_725.png,images/PICTURE_583.png,images/PICTURE_122.png,images/PICTURE_672.png,<div><img width = '150' height = '150' src = 'images/PICTURE_583.png'></img></div>,f,F,TRUE,304,4550,1084,413033,undefined,undefined
10,18,male,right,21,images/PICTURE_489.png,images/PICTURE_238.png,images/PICTURE_68.png,images/PICTURE_369.png,<div><img width = '150' height = '150' src = 'images/PICTURE_489.png'></img></div>,f,D,FALSE,80,3604,1087,419818,undefined,undefined
10,18,male,right,22,images/PICTURE_588.png,images/PICTURE_452.png,images/PICTURE_563.png,images/PICTURE_306.png,<div><img width = '150' height = '150' src = 'images/PICTURE_563.png'></img></div>,j,J,TRUE,272,4856,804,427768,undefined,undefined
10,18,male,right,23,images/PICTURE_671.png,images/PICTURE_528.png,images/PICTURE_711.png,images/PICTURE_676.png,<div><img width = '150' height = '150' src = 'images/PICTURE_711.png'></img></div>,j,J,TRUE,332,4316,916,435345,undefined,undefined
10,18,male,right,24,images/PICTURE_59.png,images/PICTURE_458.png,images/PICTURE_341.png,images/PICTURE_300.png,<div><img width = '150' height = '150' src = 'images/PICTURE_300.png'></img></div>,k,K,TRUE,396,4661,738,443152,undefined,undefined
10,18,male,right,25,images/PICTURE_521.png,images/PICTURE_490.png,images/PICTURE_346.png,images/PICTURE_442.png,<div><img width = '150' height = '150' src = 'images/PICTURE_442.png'></img></div>,k,K,TRUE,272,3343,465,449240,undefined,undefined
10,18,male,right,26,images/PICTURE_193.png,images/PICTURE_33.png,images/PICTURE_604.png,images/PICTURE_743.png,<div><img width = '150' height = '150' src = 'images/PICTURE_33.png'></img></div>,f,F,TRUE,42,2669,768,454728,undefined,undefined
10,18,male,right,27,images/PICTURE_18.png,images/PICTURE_372.png,images/PICTURE_277.png,images/PICTURE_296.png,<div><img width = '150' height = '150' src = 'images/PICTURE_18.png'></img></div>,d,D,TRUE,372,3030,1307,461444,undefined,undefined
10,18,male,right,28,images/PICTURE_236.png,images/PICTURE_585.png,images/PICTURE_240.png,images/PICTURE_733.png,<div><img width = '150' height = '150' src = 'images/PICTURE_240.png'></img></div>,j,J,TRUE,102,2099,807,466459,undefined,undefined
10,18,male,right,29,images/PICTURE_606.png,images/PICTURE_14.png,images/PICTURE_338.png,images/PICTURE_630.png,<div><img width = '150' height = '150' src = 'images/PICTURE_338.png'></img></div>,j,J,TRUE,272,4081,865,473686,undefined,undefined
10,18,male,right,30,images/PICTURE_235.png,images/PICTURE_479.png,images/PICTURE_718.png,images/PICTURE_638.png,<div><img width = '150' height = '150' src = 'images/PICTURE_479.png'></img></div>,f,F,TRUE,53,2316,923,478986,undefined,undefined
10,18,male,right,31,images/PICTURE_397.png,images/PICTURE_140.png,images/PICTURE_324.png,images/PICTURE_406.png,<div><img width = '150' height = '150' src = 'images/PICTURE_406.png'></img></div>,k,K,TRUE,33,6485,1066,488579,undefined,undefined
10,18,male,right,32,images/PICTURE_10.png,images/PICTURE_275.png,images/PICTURE_418.png,images/PICTURE_258.png,<div><img width = '150' height = '150' src = 'images/PICTURE_258.png'></img></div>,k,K,TRUE,420,3024,482,494514,undefined,undefined
10,18,male,right,33,images/PICTURE_565.png,images/PICTURE_487.png,images/PICTURE_244.png,images/PICTURE_40.png,<div><img width = '150' height = '150' src = 'images/PICTURE_565.png'></img></div>,d,D,TRUE,32,4141,1098,501794,undefined,undefined
