participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
1,30,male,right,1,images/PICTURE_269.png,images/PICTURE_442.png,images/PICTURE_202.png,images/PICTURE_76.png,<div><img width = '150' height = '150' src = 'images/PICTURE_269.png'></img></div>,d,D,TRUE,2595,34617,792,327700,undefined,undefined
1,30,male,right,2,images/PICTURE_162.png,images/PICTURE_391.png,images/PICTURE_105.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,k,K,TRUE,3504,14114,1634,349023,undefined,undefined
1,30,male,right,3,images/PICTURE_525.png,images/PICTURE_724.png,images/PICTURE_192.png,images/PICTURE_720.png,<div><img width = '150' height = '150' src = 'images/PICTURE_724.png'></img></div>,f,F,TRUE,857,11543,843,364316,undefined,undefined
1,30,male,right,4,images/PICTURE_142.png,images/PICTURE_733.png,images/PICTURE_163.png,images/PICTURE_302.png,<div><img width = '150' height = '150' src = 'images/PICTURE_302.png'></img></div>,k,K,TRUE,709,10259,659,378009,undefined,undefined
1,30,male,right,5,images/PICTURE_385.png,images/PICTURE_727.png,images/PICTURE_321.png,images/PICTURE_535.png,<div><img width = '150' height = '150' src = 'images/PICTURE_535.png'></img></div>,k,K,TRUE,661,9148,671,390541,undefined,undefined
1,30,male,right,6,images/PICTURE_409.png,images/PICTURE_707.png,images/PICTURE_437.png,images/PICTURE_215.png,<div><img width = '150' height = '150' src = 'images/PICTURE_409.png'></img></div>,d,D,TRUE,959,7765,837,402174,undefined,undefined
1,30,male,right,7,images/PICTURE_282.png,images/PICTURE_695.png,images/PICTURE_119.png,images/PICTURE_57.png,<div><img width = '150' height = '150' src = 'images/PICTURE_119.png'></img></div>,j,J,TRUE,2067,5704,760,412758,undefined,undefined
1,30,male,right,8,images/PICTURE_353.png,images/PICTURE_285.png,images/PICTURE_613.png,images/PICTURE_268.png,<div><img width = '150' height = '150' src = 'images/PICTURE_268.png'></img></div>,k,K,TRUE,488,6371,814,422483,undefined,undefined
1,30,male,right,9,images/PICTURE_340.png,images/PICTURE_640.png,images/PICTURE_365.png,images/PICTURE_63.png,<div><img width = '150' height = '150' src = 'images/PICTURE_63.png'></img></div>,k,K,TRUE,828,6512,743,432635,undefined,undefined
1,30,male,right,10,images/PICTURE_32.png,images/PICTURE_194.png,images/PICTURE_164.png,images/PICTURE_255.png,<div><img width = '150' height = '150' src = 'images/PICTURE_164.png'></img></div>,j,J,TRUE,684,6423,502,442301,undefined,undefined
