participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
87,32,female,left,1,images/PICTURE_750.png,images/PICTURE_2.png,images/PICTURE_452.png,images/PICTURE_151.png,<div><img width = '150' height = '150' src = 'images/PICTURE_452.png'></img></div>,j,J,TRUE,1693,10906,1583,273074,undefined,undefined
87,32,female,left,2,images/PICTURE_416.png,images/PICTURE_728.png,images/PICTURE_684.png,images/PICTURE_428.png,<div><img width = '150' height = '150' src = 'images/PICTURE_728.png'></img></div>,f,F,TRUE,1688,6406,1446,284642,undefined,undefined
87,32,female,left,3,images/PICTURE_703.png,images/PICTURE_105.png,images/PICTURE_382.png,images/PICTURE_308.png,<div><img width = '150' height = '150' src = 'images/PICTURE_703.png'></img></div>,d,D,TRUE,1614,7765,1022,297058,undefined,undefined
87,32,female,left,4,images/PICTURE_437.png,images/PICTURE_720.png,images/PICTURE_346.png,images/PICTURE_283.png,<div><img width = '150' height = '150' src = 'images/PICTURE_346.png'></img></div>,f,J,FALSE,2646,8701,1423,311842,undefined,undefined
87,32,female,left,5,images/PICTURE_423.png,images/PICTURE_615.png,images/PICTURE_429.png,images/PICTURE_85.png,<div><img width = '150' height = '150' src = 'images/PICTURE_615.png'></img></div>,d,F,FALSE,925,7550,2119,324459,undefined,undefined
87,32,female,left,6,images/PICTURE_15.png,images/PICTURE_695.png,images/PICTURE_490.png,images/PICTURE_654.png,<div><img width = '150' height = '150' src = 'images/PICTURE_654.png'></img></div>,k,K,TRUE,1195,4797,1527,334019,undefined,undefined
87,32,female,left,7,images/PICTURE_418.png,images/PICTURE_677.png,images/PICTURE_203.png,images/PICTURE_9.png,<div><img width = '150' height = '150' src = 'images/PICTURE_677.png'></img></div>,f,F,TRUE,1075,9843,832,347795,undefined,undefined
87,32,female,left,8,images/PICTURE_1.png,images/PICTURE_419.png,images/PICTURE_154.png,images/PICTURE_724.png,<div><img width = '150' height = '150' src = 'images/PICTURE_724.png'></img></div>,k,K,TRUE,708,8989,1532,361043,undefined,undefined
87,32,female,left,9,images/PICTURE_327.png,images/PICTURE_369.png,images/PICTURE_590.png,images/PICTURE_194.png,<div><img width = '150' height = '150' src = 'images/PICTURE_369.png'></img></div>,f,F,TRUE,372,10093,1244,374771,undefined,undefined
87,32,female,left,10,images/PICTURE_414.png,images/PICTURE_521.png,images/PICTURE_563.png,images/PICTURE_244.png,<div><img width = '150' height = '150' src = 'images/PICTURE_563.png'></img></div>,j,J,TRUE,355,7126,1328,385612,undefined,undefined
87,32,female,left,11,images/PICTURE_318.png,images/PICTURE_638.png,images/PICTURE_19.png,images/PICTURE_657.png,<div><img width = '150' height = '150' src = 'images/PICTURE_318.png'></img></div>,d,D,TRUE,356,9995,1148,399148,undefined,undefined
87,32,female,left,12,images/PICTURE_297.png,images/PICTURE_711.png,images/PICTURE_673.png,images/PICTURE_634.png,<div><img width = '150' height = '150' src = 'images/PICTURE_711.png'></img></div>,f,F,TRUE,1223,16646,1168,420196,undefined,undefined
87,32,female,left,13,images/PICTURE_540.png,images/PICTURE_79.png,images/PICTURE_487.png,images/PICTURE_111.png,<div><img width = '150' height = '150' src = 'images/PICTURE_111.png'></img></div>,k,K,TRUE,405,9174,1248,433044,undefined,undefined
87,32,female,left,14,images/PICTURE_562.png,images/PICTURE_183.png,images/PICTURE_176.png,images/PICTURE_597.png,<div><img width = '150' height = '150' src = 'images/PICTURE_562.png'></img></div>,d,D,TRUE,918,18374,1263,455612,undefined,undefined
87,32,female,left,15,images/PICTURE_88.png,images/PICTURE_517.png,images/PICTURE_326.png,images/PICTURE_336.png,<div><img width = '150' height = '150' src = 'images/PICTURE_517.png'></img></div>,f,F,TRUE,851,5878,870,465244,undefined,undefined
87,32,female,left,16,images/PICTURE_201.png,images/PICTURE_598.png,images/PICTURE_139.png,images/PICTURE_642.png,<div><img width = '150' height = '150' src = 'images/PICTURE_598.png'></img></div>,j,F,FALSE,376,10854,1087,479580,undefined,undefined
87,32,female,left,17,images/PICTURE_648.png,images/PICTURE_374.png,images/PICTURE_338.png,images/PICTURE_372.png,<div><img width = '150' height = '150' src = 'images/PICTURE_374.png'></img></div>,k,F,FALSE,494,9750,1798,493636,undefined,undefined
87,32,female,left,18,images/PICTURE_11.png,images/PICTURE_380.png,images/PICTURE_72.png,images/PICTURE_40.png,<div><img width = '150' height = '150' src = 'images/PICTURE_40.png'></img></div>,k,K,TRUE,557,7262,1473,504948,undefined,undefined
87,32,female,left,19,images/PICTURE_607.png,images/PICTURE_640.png,images/PICTURE_273.png,images/PICTURE_7.png,<div><img width = '150' height = '150' src = 'images/PICTURE_640.png'></img></div>,f,F,TRUE,491,12462,1661,521596,undefined,undefined
87,32,female,left,20,images/PICTURE_138.png,images/PICTURE_32.png,images/PICTURE_226.png,images/PICTURE_579.png,<div><img width = '150' height = '150' src = 'images/PICTURE_32.png'></img></div>,j,F,FALSE,429,6638,1148,531828,undefined,undefined
87,32,female,left,21,images/PICTURE_467.png,images/PICTURE_406.png,images/PICTURE_458.png,images/PICTURE_229.png,<div><img width = '150' height = '150' src = 'images/PICTURE_467.png'></img></div>,d,D,TRUE,558,11390,1072,546868,undefined,undefined
87,32,female,left,22,images/PICTURE_296.png,images/PICTURE_130.png,images/PICTURE_38.png,images/PICTURE_398.png,<div><img width = '150' height = '150' src = 'images/PICTURE_398.png'></img></div>,k,K,TRUE,464,7670,1144,558180,undefined,undefined
87,32,female,left,23,images/PICTURE_716.png,images/PICTURE_110.png,images/PICTURE_480.png,images/PICTURE_353.png,<div><img width = '150' height = '150' src = 'images/PICTURE_716.png'></img></div>,d,D,TRUE,645,9318,822,570980,undefined,undefined
87,32,female,left,24,images/PICTURE_442.png,images/PICTURE_295.png,images/PICTURE_537.png,images/PICTURE_718.png,<div><img width = '150' height = '150' src = 'images/PICTURE_442.png'></img></div>,f,D,FALSE,329,12251,1967,587561,undefined,undefined
87,32,female,left,25,images/PICTURE_559.png,images/PICTURE_501.png,images/PICTURE_675.png,images/PICTURE_64.png,<div><img width = '150' height = '150' src = 'images/PICTURE_675.png'></img></div>,f,J,FALSE,309,10622,1930,602441,undefined,undefined
87,32,female,left,26,images/PICTURE_561.png,images/PICTURE_422.png,images/PICTURE_232.png,images/PICTURE_611.png,<div><img width = '150' height = '150' src = 'images/PICTURE_232.png'></img></div>,j,J,TRUE,996,18245,1335,625033,undefined,undefined
87,32,female,left,27,images/PICTURE_453.png,images/PICTURE_630.png,images/PICTURE_509.png,images/PICTURE_592.png,<div><img width = '150' height = '150' src = 'images/PICTURE_630.png'></img></div>,f,F,TRUE,419,12854,1231,641553,undefined,undefined
87,32,female,left,28,images/PICTURE_160.png,images/PICTURE_662.png,images/PICTURE_468.png,images/PICTURE_534.png,<div><img width = '150' height = '150' src = 'images/PICTURE_468.png'></img></div>,j,J,TRUE,670,8065,718,653019,undefined,undefined
87,32,female,left,29,images/PICTURE_565.png,images/PICTURE_715.png,images/PICTURE_196.png,images/PICTURE_392.png,<div><img width = '150' height = '150' src = 'images/PICTURE_392.png'></img></div>,k,K,TRUE,417,6950,798,663211,undefined,undefined
