participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
25,18,male,right,1,images/PICTURE_90.png,images/PICTURE_634.png,images/PICTURE_454.png,images/PICTURE_750.png,<div><img width = '150' height = '150' src = 'images/PICTURE_634.png'></img></div>,j,F,FALSE,1079,6727,1082,151496,undefined,undefined
25,18,male,right,2,images/PICTURE_417.png,images/PICTURE_85.png,images/PICTURE_281.png,images/PICTURE_80.png,<div><img width = '150' height = '150' src = 'images/PICTURE_417.png'></img></div>,d,D,TRUE,1248,4808,1337,160896,undefined,undefined
25,18,male,right,3,images/PICTURE_126.png,images/PICTURE_583.png,images/PICTURE_606.png,images/PICTURE_293.png,<div><img width = '150' height = '150' src = 'images/PICTURE_126.png'></img></div>,f,D,FALSE,825,5999,2394,172120,undefined,undefined
25,18,male,right,4,images/PICTURE_322.png,images/PICTURE_485.png,images/PICTURE_373.png,images/PICTURE_163.png,<div><img width = '150' height = '150' src = 'images/PICTURE_485.png'></img></div>,f,F,TRUE,561,7367,1642,183696,undefined,undefined
25,18,male,right,5,images/PICTURE_385.png,images/PICTURE_605.png,images/PICTURE_387.png,images/PICTURE_554.png,<div><img width = '150' height = '150' src = 'images/PICTURE_387.png'></img></div>,j,J,TRUE,657,4600,1058,192016,undefined,undefined
25,18,male,right,6,images/PICTURE_745.png,images/PICTURE_192.png,images/PICTURE_568.png,images/PICTURE_546.png,<div><img width = '150' height = '150' src = 'images/PICTURE_745.png'></img></div>,d,D,TRUE,704,5863,483,201072,undefined,undefined
25,18,male,right,7,images/PICTURE_562.png,images/PICTURE_442.png,images/PICTURE_105.png,images/PICTURE_42.png,<div><img width = '150' height = '150' src = 'images/PICTURE_105.png'></img></div>,j,J,TRUE,474,5291,915,209760,undefined,undefined
25,18,male,right,8,images/PICTURE_1.png,images/PICTURE_465.png,images/PICTURE_610.png,images/PICTURE_683.png,<div><img width = '150' height = '150' src = 'images/PICTURE_465.png'></img></div>,f,F,TRUE,513,4447,890,217615,undefined,undefined
25,18,male,right,9,images/PICTURE_336.png,images/PICTURE_720.png,images/PICTURE_154.png,images/PICTURE_301.png,<div><img width = '150' height = '150' src = 'images/PICTURE_301.png'></img></div>,k,K,TRUE,410,3903,969,224903,undefined,undefined
25,18,male,right,10,images/PICTURE_327.png,images/PICTURE_699.png,images/PICTURE_642.png,images/PICTURE_470.png,<div><img width = '150' height = '150' src = 'images/PICTURE_699.png'></img></div>,f,F,TRUE,600,3591,1347,232447,undefined,undefined
25,18,male,right,11,images/PICTURE_523.png,images/PICTURE_585.png,images/PICTURE_283.png,images/PICTURE_201.png,<div><img width = '150' height = '150' src = 'images/PICTURE_201.png'></img></div>,k,K,TRUE,569,4728,641,240391,undefined,undefined
25,18,male,right,12,images/PICTURE_275.png,images/PICTURE_596.png,images/PICTURE_269.png,images/PICTURE_111.png,<div><img width = '150' height = '150' src = 'images/PICTURE_596.png'></img></div>,d,F,FALSE,777,2631,633,246439,undefined,undefined
25,18,male,right,13,images/PICTURE_229.png,images/PICTURE_547.png,images/PICTURE_671.png,images/PICTURE_304.png,<div><img width = '150' height = '150' src = 'images/PICTURE_229.png'></img></div>,d,D,TRUE,872,8855,570,258743,undefined,undefined
25,18,male,right,14,images/PICTURE_226.png,images/PICTURE_200.png,images/PICTURE_661.png,images/PICTURE_316.png,<div><img width = '150' height = '150' src = 'images/PICTURE_226.png'></img></div>,f,D,FALSE,385,3911,1042,266087,undefined,undefined
25,18,male,right,15,images/PICTURE_633.png,images/PICTURE_220.png,images/PICTURE_508.png,images/PICTURE_395.png,<div><img width = '150' height = '150' src = 'images/PICTURE_395.png'></img></div>,k,K,TRUE,448,4471,642,273655,undefined,undefined
25,18,male,right,16,images/PICTURE_258.png,images/PICTURE_95.png,images/PICTURE_397.png,images/PICTURE_675.png,<div><img width = '150' height = '150' src = 'images/PICTURE_258.png'></img></div>,d,D,TRUE,496,4951,497,281607,undefined,undefined
25,18,male,right,17,images/PICTURE_469.png,images/PICTURE_607.png,images/PICTURE_237.png,images/PICTURE_362.png,<div><img width = '150' height = '150' src = 'images/PICTURE_469.png'></img></div>,d,D,TRUE,426,2863,1354,288255,undefined,undefined
25,18,male,right,18,images/PICTURE_684.png,images/PICTURE_189.png,images/PICTURE_537.png,images/PICTURE_488.png,<div><img width = '150' height = '150' src = 'images/PICTURE_189.png'></img></div>,f,F,TRUE,425,5031,1002,296719,undefined,undefined
25,18,male,right,19,images/PICTURE_108.png,images/PICTURE_101.png,images/PICTURE_431.png,images/PICTURE_457.png,<div><img width = '150' height = '150' src = 'images/PICTURE_457.png'></img></div>,d,K,FALSE,408,5807,915,305855,undefined,undefined
25,18,male,right,20,images/PICTURE_591.png,images/PICTURE_115.png,images/PICTURE_527.png,images/PICTURE_45.png,<div><img width = '150' height = '150' src = 'images/PICTURE_45.png'></img></div>,d,K,FALSE,377,3431,668,312336,undefined,undefined
25,18,male,right,21,images/PICTURE_62.png,images/PICTURE_305.png,images/PICTURE_429.png,images/PICTURE_77.png,<div><img width = '150' height = '150' src = 'images/PICTURE_429.png'></img></div>,j,J,TRUE,432,4199,1387,320359,undefined,undefined
25,18,male,right,22,images/PICTURE_343.png,images/PICTURE_381.png,images/PICTURE_339.png,images/PICTURE_38.png,<div><img width = '150' height = '150' src = 'images/PICTURE_381.png'></img></div>,j,F,FALSE,361,5991,1122,329839,undefined,undefined
25,18,male,right,23,images/PICTURE_703.png,images/PICTURE_249.png,images/PICTURE_266.png,images/PICTURE_142.png,<div><img width = '150' height = '150' src = 'images/PICTURE_266.png'></img></div>,j,J,TRUE,1994,4478,856,339175,undefined,undefined
25,18,male,right,24,images/PICTURE_295.png,images/PICTURE_640.png,images/PICTURE_215.png,images/PICTURE_637.png,<div><img width = '150' height = '150' src = 'images/PICTURE_640.png'></img></div>,f,F,TRUE,312,4079,2122,347696,undefined,undefined
25,18,male,right,25,images/PICTURE_718.png,images/PICTURE_744.png,images/PICTURE_590.png,images/PICTURE_379.png,<div><img width = '150' height = '150' src = 'images/PICTURE_379.png'></img></div>,k,K,TRUE,425,5455,809,356391,undefined,undefined
25,18,male,right,26,images/PICTURE_71.png,images/PICTURE_391.png,images/PICTURE_57.png,images/PICTURE_597.png,<div><img width = '150' height = '150' src = 'images/PICTURE_57.png'></img></div>,j,J,TRUE,457,4575,1178,364607,undefined,undefined
