participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
6,29,female,right,1,images/PICTURE_140.png,images/PICTURE_382.png,images/PICTURE_360.png,images/PICTURE_509.png,<div><img width = '150' height = '150' src = 'images/PICTURE_360.png'></img></div>,j,J,TRUE,1107,8486,1466,283948,undefined,undefined
6,29,female,right,2,images/PICTURE_406.png,images/PICTURE_640.png,images/PICTURE_398.png,images/PICTURE_154.png,<div><img width = '150' height = '150' src = 'images/PICTURE_154.png'></img></div>,k,K,TRUE,835,8687,785,296264,undefined,undefined
6,29,female,right,3,images/PICTURE_216.png,images/PICTURE_633.png,images/PICTURE_537.png,images/PICTURE_384.png,<div><img width = '150' height = '150' src = 'images/PICTURE_537.png'></img></div>,j,J,TRUE,664,5371,458,304763,undefined,undefined
6,29,female,right,4,images/PICTURE_95.png,images/PICTURE_474.png,images/PICTURE_338.png,images/PICTURE_220.png,<div><img width = '150' height = '150' src = 'images/PICTURE_338.png'></img></div>,j,J,TRUE,692,5291,494,313247,undefined,undefined
6,29,female,right,5,images/PICTURE_244.png,images/PICTURE_282.png,images/PICTURE_268.png,images/PICTURE_370.png,<div><img width = '150' height = '150' src = 'images/PICTURE_282.png'></img></div>,j,F,FALSE,559,1607,470,317891,undefined,undefined
6,29,female,right,6,images/PICTURE_460.png,images/PICTURE_53.png,images/PICTURE_163.png,images/PICTURE_325.png,<div><img width = '150' height = '150' src = 'images/PICTURE_163.png'></img></div>,j,J,TRUE,485,2987,394,323763,undefined,undefined
6,29,female,right,7,images/PICTURE_362.png,images/PICTURE_327.png,images/PICTURE_547.png,images/PICTURE_59.png,<div><img width = '150' height = '150' src = 'images/PICTURE_362.png'></img></div>,d,D,TRUE,625,1299,763,328463,undefined,undefined
6,29,female,right,8,images/PICTURE_697.png,images/PICTURE_596.png,images/PICTURE_277.png,images/PICTURE_482.png,<div><img width = '150' height = '150' src = 'images/PICTURE_697.png'></img></div>,d,D,TRUE,452,1483,538,332944,undefined,undefined
6,29,female,right,9,images/PICTURE_11.png,images/PICTURE_308.png,images/PICTURE_735.png,images/PICTURE_642.png,<div><img width = '150' height = '150' src = 'images/PICTURE_735.png'></img></div>,j,J,TRUE,453,1599,662,337664,undefined,undefined
6,29,female,right,10,images/PICTURE_516.png,images/PICTURE_344.png,images/PICTURE_559.png,images/PICTURE_162.png,<div><img width = '150' height = '150' src = 'images/PICTURE_516.png'></img></div>,d,D,TRUE,273,3395,1022,344360,undefined,undefined
6,29,female,right,11,images/PICTURE_395.png,images/PICTURE_407.png,images/PICTURE_505.png,images/PICTURE_558.png,<div><img width = '150' height = '150' src = 'images/PICTURE_395.png'></img></div>,d,D,TRUE,809,3415,489,351080,undefined,undefined
6,29,female,right,12,images/PICTURE_306.png,images/PICTURE_236.png,images/PICTURE_256.png,images/PICTURE_309.png,<div><img width = '150' height = '150' src = 'images/PICTURE_309.png'></img></div>,k,K,TRUE,608,1274,386,355355,undefined,undefined
6,29,female,right,13,images/PICTURE_292.png,images/PICTURE_90.png,images/PICTURE_387.png,images/PICTURE_141.png,<div><img width = '150' height = '150' src = 'images/PICTURE_292.png'></img></div>,d,D,TRUE,927,2110,418,360820,undefined,undefined
6,29,female,right,14,images/PICTURE_383.png,images/PICTURE_139.png,images/PICTURE_223.png,images/PICTURE_77.png,<div><img width = '150' height = '150' src = 'images/PICTURE_77.png'></img></div>,j,K,FALSE,488,1450,686,365451,undefined,undefined
6,29,female,right,15,images/PICTURE_627.png,images/PICTURE_145.png,images/PICTURE_417.png,images/PICTURE_728.png,<div><img width = '150' height = '150' src = 'images/PICTURE_417.png'></img></div>,j,J,TRUE,369,3035,613,371476,undefined,undefined
6,29,female,right,16,images/PICTURE_429.png,images/PICTURE_321.png,images/PICTURE_315.png,images/PICTURE_301.png,<div><img width = '150' height = '150' src = 'images/PICTURE_315.png'></img></div>,j,J,TRUE,248,1711,830,376271,undefined,undefined
6,29,female,right,17,images/PICTURE_566.png,images/PICTURE_133.png,images/PICTURE_676.png,images/PICTURE_40.png,<div><img width = '150' height = '150' src = 'images/PICTURE_40.png'></img></div>,k,K,TRUE,361,1295,618,380551,undefined,undefined
6,29,female,right,18,images/PICTURE_458.png,images/PICTURE_588.png,images/PICTURE_671.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_458.png'></img></div>,d,D,TRUE,396,1983,610,385547,undefined,undefined
6,29,female,right,19,images/PICTURE_52.png,images/PICTURE_560.png,images/PICTURE_84.png,images/PICTURE_579.png,<div><img width = '150' height = '150' src = 'images/PICTURE_84.png'></img></div>,j,J,TRUE,277,1935,379,390143,undefined,undefined
