participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
47,20,female,right,1,images/PICTURE_63.png,images/PICTURE_442.png,images/PICTURE_356.png,images/PICTURE_80.png,<div><img width = '150' height = '150' src = 'images/PICTURE_442.png'></img></div>,d,F,FALSE,1023,9999,1887,171776,undefined,undefined
47,20,female,right,2,images/PICTURE_244.png,images/PICTURE_558.png,images/PICTURE_108.png,images/PICTURE_26.png,<div><img width = '150' height = '150' src = 'images/PICTURE_26.png'></img></div>,k,K,TRUE,1253,7904,1580,184544,undefined,undefined
47,20,female,right,3,images/PICTURE_32.png,images/PICTURE_190.png,images/PICTURE_183.png,images/PICTURE_652.png,<div><img width = '150' height = '150' src = 'images/PICTURE_32.png'></img></div>,d,D,TRUE,1085,10960,878,199488,undefined,undefined
47,20,female,right,4,images/PICTURE_168.png,images/PICTURE_468.png,images/PICTURE_592.png,images/PICTURE_200.png,<div><img width = '150' height = '150' src = 'images/PICTURE_200.png'></img></div>,j,K,FALSE,765,6223,1322,209824,undefined,undefined
47,20,female,right,5,images/PICTURE_453.png,images/PICTURE_92.png,images/PICTURE_400.png,images/PICTURE_673.png,<div><img width = '150' height = '150' src = 'images/PICTURE_673.png'></img></div>,k,K,TRUE,759,16047,2131,230784,undefined,undefined
47,20,female,right,6,images/PICTURE_394.png,images/PICTURE_138.png,images/PICTURE_343.png,images/PICTURE_122.png,<div><img width = '150' height = '150' src = 'images/PICTURE_122.png'></img></div>,k,K,TRUE,525,9967,2414,245712,undefined,undefined
47,20,female,right,7,images/PICTURE_470.png,images/PICTURE_707.png,images/PICTURE_703.png,images/PICTURE_562.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,d,D,TRUE,472,17700,1010,266933,undefined,undefined
47,20,female,right,8,images/PICTURE_395.png,images/PICTURE_268.png,images/PICTURE_409.png,images/PICTURE_612.png,<div><img width = '150' height = '150' src = 'images/PICTURE_268.png'></img></div>,f,F,TRUE,1276,5423,1334,276997,undefined,undefined
47,20,female,right,9,images/PICTURE_269.png,images/PICTURE_584.png,images/PICTURE_484.png,images/PICTURE_418.png,<div><img width = '150' height = '150' src = 'images/PICTURE_418.png'></img></div>,k,K,TRUE,546,8432,1120,289125,undefined,undefined
47,20,female,right,10,images/PICTURE_460.png,images/PICTURE_738.png,images/PICTURE_23.png,images/PICTURE_18.png,<div><img width = '150' height = '150' src = 'images/PICTURE_738.png'></img></div>,f,F,TRUE,1201,4895,1121,298373,undefined,undefined
47,20,female,right,11,images/PICTURE_634.png,images/PICTURE_240.png,images/PICTURE_693.png,images/PICTURE_293.png,<div><img width = '150' height = '150' src = 'images/PICTURE_693.png'></img></div>,j,J,TRUE,743,9072,1618,311829,undefined,undefined
