participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
7,22,male,right,1,images/PICTURE_456.png,images/PICTURE_458.png,images/PICTURE_226.png,images/PICTURE_138.png,<div><img width = '150' height = '150' src = 'images/PICTURE_138.png'></img></div>,k,K,TRUE,2296,18062,1376,223320,undefined,undefined
7,22,male,right,2,images/PICTURE_38.png,images/PICTURE_318.png,images/PICTURE_134.png,images/PICTURE_750.png,<div><img width = '150' height = '150' src = 'images/PICTURE_318.png'></img></div>,f,F,TRUE,1512,10273,641,237770,undefined,undefined
7,22,male,right,3,images/PICTURE_232.png,images/PICTURE_509.png,images/PICTURE_484.png,images/PICTURE_97.png,<div><img width = '150' height = '150' src = 'images/PICTURE_484.png'></img></div>,j,J,TRUE,490,4452,644,245386,undefined,undefined
7,22,male,right,4,images/PICTURE_419.png,images/PICTURE_57.png,images/PICTURE_381.png,images/PICTURE_693.png,<div><img width = '150' height = '150' src = 'images/PICTURE_381.png'></img></div>,j,J,TRUE,542,5774,453,254177,undefined,undefined
7,22,male,right,5,images/PICTURE_178.png,images/PICTURE_9.png,images/PICTURE_398.png,images/PICTURE_201.png,<div><img width = '150' height = '150' src = 'images/PICTURE_178.png'></img></div>,j,D,FALSE,538,2132,624,259497,undefined,undefined
7,22,male,right,6,images/PICTURE_68.png,images/PICTURE_579.png,images/PICTURE_2.png,images/PICTURE_116.png,<div><img width = '150' height = '150' src = 'images/PICTURE_2.png'></img></div>,j,J,TRUE,621,6605,692,269439,undefined,undefined
7,22,male,right,7,images/PICTURE_683.png,images/PICTURE_409.png,images/PICTURE_655.png,images/PICTURE_489.png,<div><img width = '150' height = '150' src = 'images/PICTURE_489.png'></img></div>,k,K,TRUE,1405,5534,1057,279451,undefined,undefined
7,22,male,right,8,images/PICTURE_727.png,images/PICTURE_392.png,images/PICTURE_734.png,images/PICTURE_711.png,<div><img width = '150' height = '150' src = 'images/PICTURE_734.png'></img></div>,j,J,TRUE,1629,4483,711,288293,undefined,undefined
7,22,male,right,9,images/PICTURE_237.png,images/PICTURE_657.png,images/PICTURE_733.png,images/PICTURE_672.png,<div><img width = '150' height = '150' src = 'images/PICTURE_657.png'></img></div>,f,F,TRUE,821,5390,1252,297782,undefined,undefined
7,22,male,right,10,images/PICTURE_607.png,images/PICTURE_368.png,images/PICTURE_36.png,images/PICTURE_500.png,<div><img width = '150' height = '150' src = 'images/PICTURE_368.png'></img></div>,f,F,TRUE,433,4296,1181,305726,undefined,undefined
7,22,male,right,11,images/PICTURE_14.png,images/PICTURE_45.png,images/PICTURE_333.png,images/PICTURE_634.png,<div><img width = '150' height = '150' src = 'images/PICTURE_14.png'></img></div>,d,D,TRUE,299,6010,1542,315601,undefined,undefined
7,22,male,right,12,images/PICTURE_642.png,images/PICTURE_76.png,images/PICTURE_671.png,images/PICTURE_541.png,<div><img width = '150' height = '150' src = 'images/PICTURE_541.png'></img></div>,k,K,TRUE,434,3571,928,322556,undefined,undefined
7,22,male,right,13,images/PICTURE_338.png,images/PICTURE_176.png,images/PICTURE_220.png,images/PICTURE_628.png,<div><img width = '150' height = '150' src = 'images/PICTURE_220.png'></img></div>,j,J,TRUE,318,3727,1561,330191,undefined,undefined
7,22,male,right,14,images/PICTURE_193.png,images/PICTURE_255.png,images/PICTURE_435.png,images/PICTURE_236.png,<div><img width = '150' height = '150' src = 'images/PICTURE_193.png'></img></div>,d,D,TRUE,450,3536,654,336855,undefined,undefined
7,22,male,right,15,images/PICTURE_130.png,images/PICTURE_590.png,images/PICTURE_344.png,images/PICTURE_53.png,<div><img width = '150' height = '150' src = 'images/PICTURE_130.png'></img></div>,d,D,TRUE,315,4590,660,344445,undefined,undefined
