participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
42,19,male,right,1,images/PICTURE_458.png,images/PICTURE_488.png,images/PICTURE_487.png,images/PICTURE_383.png,<div><img width = '150' height = '150' src = 'images/PICTURE_487.png'></img></div>,j,J,TRUE,1448,8067,3373,183901,undefined,undefined
42,19,male,right,2,images/PICTURE_635.png,images/PICTURE_639.png,images/PICTURE_57.png,images/PICTURE_224.png,<div><img width = '150' height = '150' src = 'images/PICTURE_635.png'></img></div>,d,D,TRUE,1282,5975,657,193827,undefined,undefined
42,19,male,right,3,images/PICTURE_178.png,images/PICTURE_646.png,images/PICTURE_518.png,images/PICTURE_628.png,<div><img width = '150' height = '150' src = 'images/PICTURE_628.png'></img></div>,k,K,TRUE,1274,11089,861,209067,undefined,undefined
42,19,male,right,4,images/PICTURE_453.png,images/PICTURE_703.png,images/PICTURE_640.png,images/PICTURE_152.png,<div><img width = '150' height = '150' src = 'images/PICTURE_152.png'></img></div>,j,K,FALSE,2317,6600,1301,221298,undefined,undefined
42,19,male,right,5,images/PICTURE_391.png,images/PICTURE_233.png,images/PICTURE_283.png,images/PICTURE_634.png,<div><img width = '150' height = '150' src = 'images/PICTURE_283.png'></img></div>,j,J,TRUE,651,7747,924,232633,undefined,undefined
42,19,male,right,6,images/PICTURE_620.png,images/PICTURE_84.png,images/PICTURE_563.png,images/PICTURE_419.png,<div><img width = '150' height = '150' src = 'images/PICTURE_563.png'></img></div>,f,J,FALSE,897,12351,1020,248915,undefined,undefined
42,19,male,right,7,images/PICTURE_659.png,images/PICTURE_664.png,images/PICTURE_179.png,images/PICTURE_309.png,<div><img width = '150' height = '150' src = 'images/PICTURE_179.png'></img></div>,j,J,TRUE,873,8588,1586,262006,undefined,undefined
42,19,male,right,8,images/PICTURE_346.png,images/PICTURE_570.png,images/PICTURE_388.png,images/PICTURE_745.png,<div><img width = '150' height = '150' src = 'images/PICTURE_346.png'></img></div>,d,D,TRUE,605,8345,847,273817,undefined,undefined
42,19,male,right,9,images/PICTURE_530.png,images/PICTURE_540.png,images/PICTURE_500.png,images/PICTURE_733.png,<div><img width = '150' height = '150' src = 'images/PICTURE_530.png'></img></div>,d,D,TRUE,998,5026,1771,283625,undefined,undefined
42,19,male,right,10,images/PICTURE_244.png,images/PICTURE_126.png,images/PICTURE_702.png,images/PICTURE_566.png,<div><img width = '150' height = '150' src = 'images/PICTURE_244.png'></img></div>,d,D,TRUE,735,7176,748,294299,undefined,undefined
