participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
18,22,female,right,1,images/PICTURE_627.png,images/PICTURE_98.png,images/PICTURE_715.png,images/PICTURE_540.png,<div><img width = '150' height = '150' src = 'images/PICTURE_715.png'></img></div>,j,J,TRUE,1395,20399,1567,264673,undefined,undefined
18,22,female,right,2,images/PICTURE_395.png,images/PICTURE_469.png,images/PICTURE_470.png,images/PICTURE_659.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,j,J,TRUE,5163,19847,907,292608,undefined,undefined
18,22,female,right,3,images/PICTURE_69.png,images/PICTURE_579.png,images/PICTURE_480.png,images/PICTURE_646.png,<div><img width = '150' height = '150' src = 'images/PICTURE_646.png'></img></div>,k,K,TRUE,877,19721,696,315922,undefined,undefined
18,22,female,right,4,images/PICTURE_316.png,images/PICTURE_226.png,images/PICTURE_672.png,images/PICTURE_508.png,<div><img width = '150' height = '150' src = 'images/PICTURE_672.png'></img></div>,j,J,TRUE,682,15522,557,334697,undefined,undefined
18,22,female,right,5,images/PICTURE_71.png,images/PICTURE_697.png,images/PICTURE_416.png,images/PICTURE_517.png,<div><img width = '150' height = '150' src = 'images/PICTURE_697.png'></img></div>,f,F,TRUE,475,10454,784,348424,undefined,undefined
18,22,female,right,6,images/PICTURE_80.png,images/PICTURE_275.png,images/PICTURE_63.png,images/PICTURE_24.png,<div><img width = '150' height = '150' src = 'images/PICTURE_80.png'></img></div>,d,D,TRUE,548,17207,611,368810,undefined,undefined
18,22,female,right,7,images/PICTURE_534.png,images/PICTURE_33.png,images/PICTURE_107.png,images/PICTURE_400.png,<div><img width = '150' height = '150' src = 'images/PICTURE_534.png'></img></div>,d,D,TRUE,480,10217,1545,383093,undefined,undefined
18,22,female,right,8,images/PICTURE_266.png,images/PICTURE_663.png,images/PICTURE_92.png,images/PICTURE_661.png,<div><img width = '150' height = '150' src = 'images/PICTURE_92.png'></img></div>,f,J,FALSE,555,17529,655,403844,undefined,undefined
18,22,female,right,9,images/PICTURE_292.png,images/PICTURE_224.png,images/PICTURE_665.png,images/PICTURE_612.png,<div><img width = '150' height = '150' src = 'images/PICTURE_665.png'></img></div>,j,J,TRUE,619,15485,629,422594,undefined,undefined
18,22,female,right,10,images/PICTURE_561.png,images/PICTURE_1.png,images/PICTURE_626.png,images/PICTURE_683.png,<div><img width = '150' height = '150' src = 'images/PICTURE_683.png'></img></div>,j,K,FALSE,367,14657,756,440388,undefined,undefined
18,22,female,right,11,images/PICTURE_398.png,images/PICTURE_568.png,images/PICTURE_571.png,images/PICTURE_95.png,<div><img width = '150' height = '150' src = 'images/PICTURE_568.png'></img></div>,f,F,TRUE,427,9245,781,452860,undefined,undefined
