participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
74,25,female,right,1,images/PICTURE_456.png,images/PICTURE_67.png,images/PICTURE_201.png,images/PICTURE_90.png,<div><img width = '150' height = '150' src = 'images/PICTURE_90.png'></img></div>,k,K,TRUE,1619,26838,863,198957,undefined,undefined
74,25,female,right,2,images/PICTURE_283.png,images/PICTURE_120.png,images/PICTURE_316.png,images/PICTURE_1.png,<div><img width = '150' height = '150' src = 'images/PICTURE_1.png'></img></div>,k,K,TRUE,1173,7284,441,209873,undefined,undefined
74,25,female,right,3,images/PICTURE_277.png,images/PICTURE_738.png,images/PICTURE_639.png,images/PICTURE_37.png,<div><img width = '150' height = '150' src = 'images/PICTURE_37.png'></img></div>,k,K,TRUE,937,7279,1165,221266,undefined,undefined
74,25,female,right,4,images/PICTURE_133.png,images/PICTURE_304.png,images/PICTURE_551.png,images/PICTURE_695.png,<div><img width = '150' height = '150' src = 'images/PICTURE_551.png'></img></div>,j,J,TRUE,1498,2585,1166,228527,undefined,undefined
74,25,female,right,5,images/PICTURE_298.png,images/PICTURE_692.png,images/PICTURE_363.png,images/PICTURE_416.png,<div><img width = '150' height = '150' src = 'images/PICTURE_298.png'></img></div>,j,D,FALSE,556,2939,634,234672,undefined,undefined
74,25,female,right,6,images/PICTURE_400.png,images/PICTURE_501.png,images/PICTURE_88.png,images/PICTURE_614.png,<div><img width = '150' height = '150' src = 'images/PICTURE_501.png'></img></div>,f,F,TRUE,707,3887,636,241910,undefined,undefined
74,25,female,right,7,images/PICTURE_68.png,images/PICTURE_727.png,images/PICTURE_318.png,images/PICTURE_268.png,<div><img width = '150' height = '150' src = 'images/PICTURE_268.png'></img></div>,k,K,TRUE,631,4417,853,249825,undefined,undefined
74,25,female,right,8,images/PICTURE_454.png,images/PICTURE_196.png,images/PICTURE_381.png,images/PICTURE_498.png,<div><img width = '150' height = '150' src = 'images/PICTURE_454.png'></img></div>,f,D,FALSE,445,3309,649,256247,undefined,undefined
74,25,female,right,9,images/PICTURE_684.png,images/PICTURE_372.png,images/PICTURE_194.png,images/PICTURE_96.png,<div><img width = '150' height = '150' src = 'images/PICTURE_194.png'></img></div>,j,J,TRUE,667,7252,689,266870,undefined,undefined
74,25,female,right,10,images/PICTURE_321.png,images/PICTURE_465.png,images/PICTURE_480.png,images/PICTURE_42.png,<div><img width = '150' height = '150' src = 'images/PICTURE_42.png'></img></div>,k,K,TRUE,737,2341,962,272919,undefined,undefined
74,25,female,right,11,images/PICTURE_743.png,images/PICTURE_141.png,images/PICTURE_315.png,images/PICTURE_282.png,<div><img width = '150' height = '150' src = 'images/PICTURE_282.png'></img></div>,k,K,TRUE,527,3660,965,280087,undefined,undefined
74,25,female,right,12,images/PICTURE_80.png,images/PICTURE_665.png,images/PICTURE_152.png,images/PICTURE_203.png,<div><img width = '150' height = '150' src = 'images/PICTURE_80.png'></img></div>,d,D,TRUE,488,2491,736,285815,undefined,undefined
74,25,female,right,13,images/PICTURE_527.png,images/PICTURE_634.png,images/PICTURE_99.png,images/PICTURE_458.png,<div><img width = '150' height = '150' src = 'images/PICTURE_634.png'></img></div>,f,F,TRUE,699,6880,1254,296660,undefined,undefined
74,25,female,right,14,images/PICTURE_724.png,images/PICTURE_371.png,images/PICTURE_107.png,images/PICTURE_672.png,<div><img width = '150' height = '150' src = 'images/PICTURE_724.png'></img></div>,d,D,TRUE,339,2690,1263,302965,undefined,undefined
74,25,female,right,15,images/PICTURE_15.png,images/PICTURE_673.png,images/PICTURE_89.png,images/PICTURE_716.png,<div><img width = '150' height = '150' src = 'images/PICTURE_716.png'></img></div>,k,K,TRUE,370,3818,487,309656,undefined,undefined
74,25,female,right,16,images/PICTURE_718.png,images/PICTURE_517.png,images/PICTURE_278.png,images/PICTURE_534.png,<div><img width = '150' height = '150' src = 'images/PICTURE_278.png'></img></div>,d,J,FALSE,425,4335,765,317196,undefined,undefined
74,25,female,right,17,images/PICTURE_344.png,images/PICTURE_11.png,images/PICTURE_435.png,images/PICTURE_134.png,<div><img width = '150' height = '150' src = 'images/PICTURE_134.png'></img></div>,k,K,TRUE,369,6101,1644,327326,undefined,undefined
74,25,female,right,18,images/PICTURE_429.png,images/PICTURE_725.png,images/PICTURE_52.png,images/PICTURE_64.png,<div><img width = '150' height = '150' src = 'images/PICTURE_64.png'></img></div>,k,K,TRUE,1125,5653,470,336592,undefined,undefined
74,25,female,right,19,images/PICTURE_59.png,images/PICTURE_671.png,images/PICTURE_375.png,images/PICTURE_189.png,<div><img width = '150' height = '150' src = 'images/PICTURE_59.png'></img></div>,d,D,TRUE,448,5498,489,345042,undefined,undefined
74,25,female,right,20,images/PICTURE_111.png,images/PICTURE_281.png,images/PICTURE_388.png,images/PICTURE_676.png,<div><img width = '150' height = '150' src = 'images/PICTURE_111.png'></img></div>,d,D,TRUE,570,4490,855,352971,undefined,undefined
74,25,female,right,21,images/PICTURE_647.png,images/PICTURE_628.png,images/PICTURE_369.png,images/PICTURE_215.png,<div><img width = '150' height = '150' src = 'images/PICTURE_628.png'></img></div>,f,F,TRUE,608,5926,666,362184,undefined,undefined
74,25,female,right,22,images/PICTURE_538.png,images/PICTURE_664.png,images/PICTURE_402.png,images/PICTURE_370.png,<div><img width = '150' height = '150' src = 'images/PICTURE_370.png'></img></div>,k,K,TRUE,447,2789,479,367907,undefined,undefined
74,25,female,right,23,images/PICTURE_733.png,images/PICTURE_437.png,images/PICTURE_339.png,images/PICTURE_715.png,<div><img width = '150' height = '150' src = 'images/PICTURE_733.png'></img></div>,d,D,TRUE,1387,2986,908,375206,undefined,undefined
74,25,female,right,24,images/PICTURE_702.png,images/PICTURE_192.png,images/PICTURE_14.png,images/PICTURE_360.png,<div><img width = '150' height = '150' src = 'images/PICTURE_14.png'></img></div>,d,J,FALSE,306,5876,664,384061,undefined,undefined
74,25,female,right,25,images/PICTURE_57.png,images/PICTURE_108.png,images/PICTURE_359.png,images/PICTURE_547.png,<div><img width = '150' height = '150' src = 'images/PICTURE_547.png'></img></div>,k,K,TRUE,825,4332,657,391892,undefined,undefined
74,25,female,right,26,images/PICTURE_373.png,images/PICTURE_297.png,images/PICTURE_154.png,images/PICTURE_362.png,<div><img width = '150' height = '150' src = 'images/PICTURE_373.png'></img></div>,d,D,TRUE,494,4444,1000,399846,undefined,undefined
74,25,female,right,27,images/PICTURE_530.png,images/PICTURE_368.png,images/PICTURE_140.png,images/PICTURE_300.png,<div><img width = '150' height = '150' src = 'images/PICTURE_530.png'></img></div>,d,D,TRUE,525,3904,657,406947,undefined,undefined
74,25,female,right,28,images/PICTURE_406.png,images/PICTURE_750.png,images/PICTURE_161.png,images/PICTURE_40.png,<div><img width = '150' height = '150' src = 'images/PICTURE_406.png'></img></div>,d,D,TRUE,508,7525,837,417832,undefined,undefined
74,25,female,right,29,images/PICTURE_627.png,images/PICTURE_326.png,images/PICTURE_384.png,images/PICTURE_374.png,<div><img width = '150' height = '150' src = 'images/PICTURE_384.png'></img></div>,j,J,TRUE,480,4230,1395,425955,undefined,undefined
74,25,female,right,30,images/PICTURE_176.png,images/PICTURE_53.png,images/PICTURE_271.png,images/PICTURE_190.png,<div><img width = '150' height = '150' src = 'images/PICTURE_53.png'></img></div>,f,F,TRUE,634,3779,915,433297,undefined,undefined
74,25,female,right,31,images/PICTURE_419.png,images/PICTURE_226.png,images/PICTURE_562.png,images/PICTURE_386.png,<div><img width = '150' height = '150' src = 'images/PICTURE_419.png'></img></div>,d,D,TRUE,563,6025,910,442812,undefined,undefined
