participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
31,19,male,right,1,images/PICTURE_593.png,images/PICTURE_687.png,images/PICTURE_437.png,images/PICTURE_607.png,<div><img width = '150' height = '150' src = 'images/PICTURE_593.png'></img></div>,d,D,TRUE,10127,14935,736,165794,undefined,undefined
31,19,male,right,2,images/PICTURE_484.png,images/PICTURE_430.png,images/PICTURE_585.png,images/PICTURE_193.png,<div><img width = '150' height = '150' src = 'images/PICTURE_193.png'></img></div>,j,K,FALSE,1503,10031,1089,180427,undefined,undefined
31,19,male,right,3,images/PICTURE_133.png,images/PICTURE_240.png,images/PICTURE_283.png,images/PICTURE_560.png,<div><img width = '150' height = '150' src = 'images/PICTURE_283.png'></img></div>,j,J,TRUE,1127,12632,1672,197867,undefined,undefined
31,19,male,right,4,images/PICTURE_707.png,images/PICTURE_388.png,images/PICTURE_301.png,images/PICTURE_720.png,<div><img width = '150' height = '150' src = 'images/PICTURE_388.png'></img></div>,f,F,TRUE,1032,4848,841,206595,undefined,undefined
31,19,male,right,5,images/PICTURE_204.png,images/PICTURE_738.png,images/PICTURE_166.png,images/PICTURE_52.png,<div><img width = '150' height = '150' src = 'images/PICTURE_738.png'></img></div>,f,F,TRUE,714,8592,552,218459,undefined,undefined
31,19,male,right,6,images/PICTURE_255.png,images/PICTURE_528.png,images/PICTURE_679.png,images/PICTURE_327.png,<div><img width = '150' height = '150' src = 'images/PICTURE_679.png'></img></div>,j,J,TRUE,824,7760,1586,230635,undefined,undefined
31,19,male,right,7,images/PICTURE_509.png,images/PICTURE_139.png,images/PICTURE_192.png,images/PICTURE_649.png,<div><img width = '150' height = '150' src = 'images/PICTURE_649.png'></img></div>,k,K,TRUE,865,7199,1018,241731,undefined,undefined
31,19,male,right,8,images/PICTURE_263.png,images/PICTURE_197.png,images/PICTURE_371.png,images/PICTURE_646.png,<div><img width = '150' height = '150' src = 'images/PICTURE_197.png'></img></div>,f,F,TRUE,777,14943,386,259843,undefined,undefined
31,19,male,right,9,images/PICTURE_591.png,images/PICTURE_635.png,images/PICTURE_62.png,images/PICTURE_122.png,<div><img width = '150' height = '150' src = 'images/PICTURE_62.png'></img></div>,j,J,TRUE,1744,5520,1002,270115,undefined,undefined
31,19,male,right,10,images/PICTURE_505.png,images/PICTURE_226.png,images/PICTURE_268.png,images/PICTURE_584.png,<div><img width = '150' height = '150' src = 'images/PICTURE_226.png'></img></div>,f,F,TRUE,705,3296,473,276595,undefined,undefined
31,19,male,right,11,images/PICTURE_277.png,images/PICTURE_378.png,images/PICTURE_662.png,images/PICTURE_391.png,<div><img width = '150' height = '150' src = 'images/PICTURE_391.png'></img></div>,k,K,TRUE,849,6303,1978,287731,undefined,undefined
31,19,male,right,12,images/PICTURE_28.png,images/PICTURE_359.png,images/PICTURE_316.png,images/PICTURE_273.png,<div><img width = '150' height = '150' src = 'images/PICTURE_28.png'></img></div>,d,D,TRUE,528,11222,464,301954,undefined,undefined
31,19,male,right,13,images/PICTURE_419.png,images/PICTURE_489.png,images/PICTURE_220.png,images/PICTURE_219.png,<div><img width = '150' height = '150' src = 'images/PICTURE_219.png'></img></div>,k,K,TRUE,550,12207,1097,317819,undefined,undefined
31,19,male,right,14,images/PICTURE_387.png,images/PICTURE_690.png,images/PICTURE_469.png,images/PICTURE_318.png,<div><img width = '150' height = '150' src = 'images/PICTURE_387.png'></img></div>,d,D,TRUE,703,12023,394,332946,undefined,undefined
31,19,male,right,15,images/PICTURE_92.png,images/PICTURE_392.png,images/PICTURE_482.png,images/PICTURE_743.png,<div><img width = '150' height = '150' src = 'images/PICTURE_482.png'></img></div>,j,J,TRUE,423,11575,930,347883,undefined,undefined
31,19,male,right,16,images/PICTURE_629.png,images/PICTURE_551.png,images/PICTURE_147.png,images/PICTURE_36.png,<div><img width = '150' height = '150' src = 'images/PICTURE_36.png'></img></div>,k,K,TRUE,759,8591,1105,360347,undefined,undefined
31,19,male,right,17,images/PICTURE_722.png,images/PICTURE_394.png,images/PICTURE_565.png,images/PICTURE_57.png,<div><img width = '150' height = '150' src = 'images/PICTURE_722.png'></img></div>,d,D,TRUE,473,11607,370,374803,undefined,undefined
31,19,male,right,18,images/PICTURE_429.png,images/PICTURE_151.png,images/PICTURE_105.png,images/PICTURE_326.png,<div><img width = '150' height = '150' src = 'images/PICTURE_105.png'></img></div>,j,J,TRUE,345,12096,689,389939,undefined,undefined
31,19,male,right,19,images/PICTURE_369.png,images/PICTURE_570.png,images/PICTURE_333.png,images/PICTURE_178.png,<div><img width = '150' height = '150' src = 'images/PICTURE_333.png'></img></div>,d,J,FALSE,393,5431,298,398067,undefined,undefined
31,19,male,right,20,images/PICTURE_673.png,images/PICTURE_633.png,images/PICTURE_176.png,images/PICTURE_295.png,<div><img width = '150' height = '150' src = 'images/PICTURE_295.png'></img></div>,k,K,TRUE,2656,11247,394,414371,undefined,undefined
31,19,male,right,21,images/PICTURE_402.png,images/PICTURE_639.png,images/PICTURE_744.png,images/PICTURE_46.png,<div><img width = '150' height = '150' src = 'images/PICTURE_46.png'></img></div>,k,K,TRUE,297,13919,626,431219,undefined,undefined
31,19,male,right,22,images/PICTURE_370.png,images/PICTURE_223.png,images/PICTURE_130.png,images/PICTURE_110.png,<div><img width = '150' height = '150' src = 'images/PICTURE_110.png'></img></div>,k,K,TRUE,512,7607,809,442155,undefined,undefined
31,19,male,right,23,images/PICTURE_410.png,images/PICTURE_155.png,images/PICTURE_671.png,images/PICTURE_409.png,<div><img width = '150' height = '150' src = 'images/PICTURE_409.png'></img></div>,k,K,TRUE,288,14721,369,459539,undefined,undefined
31,19,male,right,24,images/PICTURE_174.png,images/PICTURE_397.png,images/PICTURE_537.png,images/PICTURE_448.png,<div><img width = '150' height = '150' src = 'images/PICTURE_537.png'></img></div>,j,J,TRUE,353,9263,602,471763,undefined,undefined
31,19,male,right,25,images/PICTURE_161.png,images/PICTURE_400.png,images/PICTURE_32.png,images/PICTURE_237.png,<div><img width = '150' height = '150' src = 'images/PICTURE_237.png'></img></div>,k,K,TRUE,991,11327,833,486923,undefined,undefined
31,19,male,right,26,images/PICTURE_80.png,images/PICTURE_380.png,images/PICTURE_627.png,images/PICTURE_53.png,<div><img width = '150' height = '150' src = 'images/PICTURE_380.png'></img></div>,f,F,TRUE,553,6983,530,496994,undefined,undefined
31,19,male,right,27,images/PICTURE_727.png,images/PICTURE_33.png,images/PICTURE_454.png,images/PICTURE_111.png,<div><img width = '150' height = '150' src = 'images/PICTURE_727.png'></img></div>,d,D,TRUE,289,8536,402,508227,undefined,undefined
31,19,male,right,28,images/PICTURE_563.png,images/PICTURE_160.png,images/PICTURE_308.png,images/PICTURE_344.png,<div><img width = '150' height = '150' src = 'images/PICTURE_308.png'></img></div>,j,J,TRUE,281,36503,1097,548114,undefined,undefined
31,19,male,right,29,images/PICTURE_610.png,images/PICTURE_390.png,images/PICTURE_141.png,images/PICTURE_583.png,<div><img width = '150' height = '150' src = 'images/PICTURE_583.png'></img></div>,k,K,TRUE,313,6016,1049,557498,undefined,undefined
31,19,male,right,30,images/PICTURE_725.png,images/PICTURE_517.png,images/PICTURE_134.png,images/PICTURE_677.png,<div><img width = '150' height = '150' src = 'images/PICTURE_677.png'></img></div>,k,K,TRUE,255,8015,522,568298,undefined,undefined
31,19,male,right,31,images/PICTURE_460.png,images/PICTURE_235.png,images/PICTURE_306.png,images/PICTURE_433.png,<div><img width = '150' height = '150' src = 'images/PICTURE_306.png'></img></div>,j,J,TRUE,704,11951,904,583866,undefined,undefined
31,19,male,right,32,images/PICTURE_336.png,images/PICTURE_341.png,images/PICTURE_59.png,images/PICTURE_95.png,<div><img width = '150' height = '150' src = 'images/PICTURE_59.png'></img></div>,j,J,TRUE,576,18111,649,605210,undefined,undefined
31,19,male,right,33,images/PICTURE_201.png,images/PICTURE_108.png,images/PICTURE_96.png,images/PICTURE_64.png,<div><img width = '150' height = '150' src = 'images/PICTURE_96.png'></img></div>,j,J,TRUE,249,12223,698,620387,undefined,undefined
31,19,male,right,34,images/PICTURE_479.png,images/PICTURE_353.png,images/PICTURE_14.png,images/PICTURE_523.png,<div><img width = '150' height = '150' src = 'images/PICTURE_353.png'></img></div>,f,F,TRUE,465,5614,625,629099,undefined,undefined
31,19,male,right,35,images/PICTURE_597.png,images/PICTURE_653.png,images/PICTURE_216.png,images/PICTURE_83.png,<div><img width = '150' height = '150' src = 'images/PICTURE_653.png'></img></div>,f,F,TRUE,360,3695,345,635506,undefined,undefined
31,19,male,right,36,images/PICTURE_215.png,images/PICTURE_298.png,images/PICTURE_200.png,images/PICTURE_527.png,<div><img width = '150' height = '150' src = 'images/PICTURE_200.png'></img></div>,j,J,TRUE,264,7664,713,646155,undefined,undefined
