participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
64,29,male,right,1,images/PICTURE_437.png,images/PICTURE_275.png,images/PICTURE_69.png,images/PICTURE_2.png,<div><img width = '150' height = '150' src = 'images/PICTURE_2.png'></img></div>,d,K,FALSE,1054,10724,894,186549,undefined,undefined
64,29,male,right,2,images/PICTURE_387.png,images/PICTURE_223.png,images/PICTURE_37.png,images/PICTURE_295.png,<div><img width = '150' height = '150' src = 'images/PICTURE_37.png'></img></div>,j,J,TRUE,742,9830,826,199965,undefined,undefined
64,29,male,right,3,images/PICTURE_620.png,images/PICTURE_615.png,images/PICTURE_558.png,images/PICTURE_554.png,<div><img width = '150' height = '150' src = 'images/PICTURE_558.png'></img></div>,j,J,TRUE,565,6966,678,210188,undefined,undefined
64,29,male,right,4,images/PICTURE_671.png,images/PICTURE_647.png,images/PICTURE_124.png,images/PICTURE_122.png,<div><img width = '150' height = '150' src = 'images/PICTURE_671.png'></img></div>,j,D,FALSE,836,9437,608,223084,undefined,undefined
64,29,male,right,5,images/PICTURE_71.png,images/PICTURE_480.png,images/PICTURE_454.png,images/PICTURE_612.png,<div><img width = '150' height = '150' src = 'images/PICTURE_454.png'></img></div>,j,J,TRUE,517,13302,1093,240019,undefined,undefined
64,29,male,right,6,images/PICTURE_683.png,images/PICTURE_326.png,images/PICTURE_238.png,images/PICTURE_435.png,<div><img width = '150' height = '150' src = 'images/PICTURE_435.png'></img></div>,f,K,FALSE,679,12445,1199,256363,undefined,undefined
64,29,male,right,7,images/PICTURE_518.png,images/PICTURE_130.png,images/PICTURE_111.png,images/PICTURE_201.png,<div><img width = '150' height = '150' src = 'images/PICTURE_201.png'></img></div>,j,K,FALSE,1309,10678,2606,272978,undefined,undefined
64,29,male,right,8,images/PICTURE_346.png,images/PICTURE_83.png,images/PICTURE_7.png,images/PICTURE_235.png,<div><img width = '150' height = '150' src = 'images/PICTURE_235.png'></img></div>,k,K,TRUE,417,5086,1719,282218,undefined,undefined
64,29,male,right,9,images/PICTURE_715.png,images/PICTURE_224.png,images/PICTURE_194.png,images/PICTURE_80.png,<div><img width = '150' height = '150' src = 'images/PICTURE_194.png'></img></div>,j,J,TRUE,609,6565,1053,292466,undefined,undefined
64,29,male,right,10,images/PICTURE_147.png,images/PICTURE_597.png,images/PICTURE_216.png,images/PICTURE_85.png,<div><img width = '150' height = '150' src = 'images/PICTURE_85.png'></img></div>,k,K,TRUE,440,4365,1300,300594,undefined,undefined
64,29,male,right,11,images/PICTURE_392.png,images/PICTURE_120.png,images/PICTURE_164.png,images/PICTURE_133.png,<div><img width = '150' height = '150' src = 'images/PICTURE_392.png'></img></div>,d,D,TRUE,569,3814,698,307690,undefined,undefined
64,29,male,right,12,images/PICTURE_310.png,images/PICTURE_675.png,images/PICTURE_138.png,images/PICTURE_19.png,<div><img width = '150' height = '150' src = 'images/PICTURE_138.png'></img></div>,j,J,TRUE,501,3925,992,315129,undefined,undefined
64,29,male,right,13,images/PICTURE_374.png,images/PICTURE_479.png,images/PICTURE_528.png,images/PICTURE_148.png,<div><img width = '150' height = '150' src = 'images/PICTURE_479.png'></img></div>,f,F,TRUE,403,6046,759,324352,undefined,undefined
64,29,male,right,14,images/PICTURE_364.png,images/PICTURE_370.png,images/PICTURE_26.png,images/PICTURE_695.png,<div><img width = '150' height = '150' src = 'images/PICTURE_370.png'></img></div>,f,F,TRUE,497,5190,877,332937,undefined,undefined
64,29,male,right,15,images/PICTURE_302.png,images/PICTURE_733.png,images/PICTURE_540.png,images/PICTURE_639.png,<div><img width = '150' height = '150' src = 'images/PICTURE_639.png'></img></div>,k,K,TRUE,410,5029,753,341160,undefined,undefined
64,29,male,right,16,images/PICTURE_657.png,images/PICTURE_719.png,images/PICTURE_305.png,images/PICTURE_541.png,<div><img width = '150' height = '150' src = 'images/PICTURE_719.png'></img></div>,f,F,TRUE,437,4236,1165,349024,undefined,undefined
64,29,male,right,17,images/PICTURE_278.png,images/PICTURE_18.png,images/PICTURE_359.png,images/PICTURE_116.png,<div><img width = '150' height = '150' src = 'images/PICTURE_18.png'></img></div>,f,F,TRUE,365,4462,712,356584,undefined,undefined
64,29,male,right,18,images/PICTURE_386.png,images/PICTURE_521.png,images/PICTURE_166.png,images/PICTURE_426.png,<div><img width = '150' height = '150' src = 'images/PICTURE_386.png'></img></div>,d,D,TRUE,430,4966,485,364487,undefined,undefined
64,29,male,right,19,images/PICTURE_722.png,images/PICTURE_721.png,images/PICTURE_718.png,images/PICTURE_490.png,<div><img width = '150' height = '150' src = 'images/PICTURE_722.png'></img></div>,d,D,TRUE,421,6807,893,374623,undefined,undefined
64,29,male,right,20,images/PICTURE_672.png,images/PICTURE_716.png,images/PICTURE_59.png,images/PICTURE_190.png,<div><img width = '150' height = '150' src = 'images/PICTURE_672.png'></img></div>,d,D,TRUE,394,3623,592,381247,undefined,undefined
64,29,male,right,21,images/PICTURE_428.png,images/PICTURE_318.png,images/PICTURE_629.png,images/PICTURE_156.png,<div><img width = '150' height = '150' src = 'images/PICTURE_318.png'></img></div>,f,F,TRUE,460,4302,609,388631,undefined,undefined
64,29,male,right,22,images/PICTURE_266.png,images/PICTURE_724.png,images/PICTURE_655.png,images/PICTURE_750.png,<div><img width = '150' height = '150' src = 'images/PICTURE_266.png'></img></div>,d,D,TRUE,374,6140,457,397630,undefined,undefined
