participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
84,30,male,right,1,images/PICTURE_457.png,images/PICTURE_72.png,images/PICTURE_640.png,images/PICTURE_339.png,<div><img width = '150' height = '150' src = 'images/PICTURE_457.png'></img></div>,d,D,TRUE,1845,16943,1142,276175,undefined,undefined
84,30,male,right,2,images/PICTURE_92.png,images/PICTURE_381.png,images/PICTURE_637.png,images/PICTURE_702.png,<div><img width = '150' height = '150' src = 'images/PICTURE_92.png'></img></div>,d,D,TRUE,839,10674,961,290659,undefined,undefined
84,30,male,right,3,images/PICTURE_634.png,images/PICTURE_584.png,images/PICTURE_7.png,images/PICTURE_204.png,<div><img width = '150' height = '150' src = 'images/PICTURE_204.png'></img></div>,k,K,TRUE,1086,8148,1202,303104,undefined,undefined
84,30,male,right,4,images/PICTURE_96.png,images/PICTURE_724.png,images/PICTURE_525.png,images/PICTURE_297.png,<div><img width = '150' height = '150' src = 'images/PICTURE_724.png'></img></div>,f,F,TRUE,683,6798,1213,313806,undefined,undefined
84,30,male,right,5,images/PICTURE_703.png,images/PICTURE_431.png,images/PICTURE_322.png,images/PICTURE_295.png,<div><img width = '150' height = '150' src = 'images/PICTURE_703.png'></img></div>,d,D,TRUE,1073,10552,875,328317,undefined,undefined
84,30,male,right,6,images/PICTURE_305.png,images/PICTURE_638.png,images/PICTURE_10.png,images/PICTURE_316.png,<div><img width = '150' height = '150' src = 'images/PICTURE_316.png'></img></div>,j,K,FALSE,651,5573,1223,337775,undefined,undefined
84,30,male,right,7,images/PICTURE_490.png,images/PICTURE_516.png,images/PICTURE_28.png,images/PICTURE_454.png,<div><img width = '150' height = '150' src = 'images/PICTURE_490.png'></img></div>,d,D,TRUE,729,8315,799,349630,undefined,undefined
84,30,male,right,8,images/PICTURE_95.png,images/PICTURE_615.png,images/PICTURE_11.png,images/PICTURE_407.png,<div><img width = '150' height = '150' src = 'images/PICTURE_11.png'></img></div>,j,J,TRUE,653,4386,1093,357794,undefined,undefined
84,30,male,right,9,images/PICTURE_201.png,images/PICTURE_649.png,images/PICTURE_416.png,images/PICTURE_380.png,<div><img width = '150' height = '150' src = 'images/PICTURE_416.png'></img></div>,j,J,TRUE,1090,4683,798,366374,undefined,undefined
84,30,male,right,10,images/PICTURE_628.png,images/PICTURE_161.png,images/PICTURE_489.png,images/PICTURE_535.png,<div><img width = '150' height = '150' src = 'images/PICTURE_161.png'></img></div>,f,F,TRUE,621,8039,875,377918,undefined,undefined
84,30,male,right,11,images/PICTURE_538.png,images/PICTURE_659.png,images/PICTURE_468.png,images/PICTURE_215.png,<div><img width = '150' height = '150' src = 'images/PICTURE_538.png'></img></div>,d,D,TRUE,500,3983,747,385157,undefined,undefined
84,30,male,right,12,images/PICTURE_344.png,images/PICTURE_194.png,images/PICTURE_612.png,images/PICTURE_417.png,<div><img width = '150' height = '150' src = 'images/PICTURE_344.png'></img></div>,d,D,TRUE,957,4060,645,392829,undefined,undefined
84,30,male,right,13,images/PICTURE_590.png,images/PICTURE_546.png,images/PICTURE_97.png,images/PICTURE_509.png,<div><img width = '150' height = '150' src = 'images/PICTURE_546.png'></img></div>,f,F,TRUE,507,7932,672,403951,undefined,undefined
