participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
35,21,female,right,1,images/PICTURE_196.png,images/PICTURE_537.png,images/PICTURE_437.png,images/PICTURE_223.png,<div><img width = '150' height = '150' src = 'images/PICTURE_223.png'></img></div>,k,K,TRUE,4658,32052,1949,336103,undefined,undefined
35,21,female,right,2,images/PICTURE_735.png,images/PICTURE_383.png,images/PICTURE_657.png,images/PICTURE_672.png,<div><img width = '150' height = '150' src = 'images/PICTURE_672.png'></img></div>,k,K,TRUE,1480,17262,1211,358084,undefined,undefined
35,21,female,right,3,images/PICTURE_605.png,images/PICTURE_563.png,images/PICTURE_375.png,images/PICTURE_435.png,<div><img width = '150' height = '150' src = 'images/PICTURE_435.png'></img></div>,k,K,TRUE,1088,4467,1723,367386,undefined,undefined
35,21,female,right,4,images/PICTURE_647.png,images/PICTURE_527.png,images/PICTURE_469.png,images/PICTURE_341.png,<div><img width = '150' height = '150' src = 'images/PICTURE_647.png'></img></div>,d,D,TRUE,835,3580,2032,375861,undefined,undefined
35,21,female,right,5,images/PICTURE_97.png,images/PICTURE_697.png,images/PICTURE_429.png,images/PICTURE_715.png,<div><img width = '150' height = '150' src = 'images/PICTURE_697.png'></img></div>,f,F,TRUE,602,6560,1225,386274,undefined,undefined
35,21,female,right,6,images/PICTURE_583.png,images/PICTURE_546.png,images/PICTURE_219.png,images/PICTURE_111.png,<div><img width = '150' height = '150' src = 'images/PICTURE_111.png'></img></div>,k,K,TRUE,1264,4663,1357,395572,undefined,undefined
35,21,female,right,7,images/PICTURE_406.png,images/PICTURE_148.png,images/PICTURE_534.png,images/PICTURE_85.png,<div><img width = '150' height = '150' src = 'images/PICTURE_148.png'></img></div>,f,F,TRUE,470,3512,1195,402787,undefined,undefined
35,21,female,right,8,images/PICTURE_430.png,images/PICTURE_268.png,images/PICTURE_344.png,images/PICTURE_68.png,<div><img width = '150' height = '150' src = 'images/PICTURE_430.png'></img></div>,d,D,TRUE,562,2965,785,409127,undefined,undefined
35,21,female,right,9,images/PICTURE_559.png,images/PICTURE_395.png,images/PICTURE_573.png,images/PICTURE_326.png,<div><img width = '150' height = '150' src = 'images/PICTURE_326.png'></img></div>,k,K,TRUE,544,4365,743,416800,undefined,undefined
35,21,female,right,10,images/PICTURE_505.png,images/PICTURE_681.png,images/PICTURE_301.png,images/PICTURE_296.png,<div><img width = '150' height = '150' src = 'images/PICTURE_301.png'></img></div>,j,J,TRUE,517,2969,1413,423720,undefined,undefined
35,21,female,right,11,images/PICTURE_59.png,images/PICTURE_488.png,images/PICTURE_95.png,images/PICTURE_209.png,<div><img width = '150' height = '150' src = 'images/PICTURE_488.png'></img></div>,f,F,TRUE,535,3580,718,430580,undefined,undefined
35,21,female,right,12,images/PICTURE_498.png,images/PICTURE_654.png,images/PICTURE_394.png,images/PICTURE_62.png,<div><img width = '150' height = '150' src = 'images/PICTURE_62.png'></img></div>,k,K,TRUE,561,4149,826,438137,undefined,undefined
35,21,female,right,13,images/PICTURE_745.png,images/PICTURE_107.png,images/PICTURE_390.png,images/PICTURE_484.png,<div><img width = '150' height = '150' src = 'images/PICTURE_745.png'></img></div>,d,D,TRUE,368,3819,695,445045,undefined,undefined
35,21,female,right,14,images/PICTURE_321.png,images/PICTURE_489.png,images/PICTURE_32.png,images/PICTURE_391.png,<div><img width = '150' height = '150' src = 'images/PICTURE_32.png'></img></div>,j,J,TRUE,444,2938,1359,451820,undefined,undefined
35,21,female,right,15,images/PICTURE_295.png,images/PICTURE_416.png,images/PICTURE_134.png,images/PICTURE_374.png,<div><img width = '150' height = '150' src = 'images/PICTURE_416.png'></img></div>,f,F,TRUE,321,5165,1042,460369,undefined,undefined
35,21,female,right,16,images/PICTURE_642.png,images/PICTURE_71.png,images/PICTURE_18.png,images/PICTURE_167.png,<div><img width = '150' height = '150' src = 'images/PICTURE_71.png'></img></div>,f,F,TRUE,318,3178,1332,467235,undefined,undefined
35,21,female,right,17,images/PICTURE_663.png,images/PICTURE_618.png,images/PICTURE_549.png,images/PICTURE_518.png,<div><img width = '150' height = '150' src = 'images/PICTURE_518.png'></img></div>,k,K,TRUE,303,3044,894,473496,undefined,undefined
35,21,female,right,18,images/PICTURE_611.png,images/PICTURE_699.png,images/PICTURE_540.png,images/PICTURE_733.png,<div><img width = '150' height = '150' src = 'images/PICTURE_611.png'></img></div>,d,D,TRUE,919,4338,765,481554,undefined,undefined
