participant, age, gender, handedness, block_number, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
94,23,female,left,1,images/PICTURE_530.png,images/PICTURE_558.png,images/PICTURE_221.png,images/PICTURE_192.png,<div><img width = '150' height = '150' src = 'images/PICTURE_558.png'></img></div>,f,F,TRUE,7415,11815,860,220776,undefined,undefined
94,23,female,left,2,images/PICTURE_203.png,images/PICTURE_626.png,images/PICTURE_134.png,images/PICTURE_297.png,<div><img width = '150' height = '150' src = 'images/PICTURE_626.png'></img></div>,f,F,TRUE,1000,6279,751,230824,undefined,undefined
94,23,female,left,3,images/PICTURE_593.png,images/PICTURE_107.png,images/PICTURE_93.png,images/PICTURE_361.png,<div><img width = '150' height = '150' src = 'images/PICTURE_107.png'></img></div>,j,F,FALSE,1840,3558,663,238904,undefined,undefined
94,23,female,left,4,images/PICTURE_322.png,images/PICTURE_306.png,images/PICTURE_119.png,images/PICTURE_618.png,<div><img width = '150' height = '150' src = 'images/PICTURE_618.png'></img></div>,k,K,TRUE,3964,7631,997,253512,undefined,undefined
94,23,female,left,5,images/PICTURE_68.png,images/PICTURE_251.png,images/PICTURE_75.png,images/PICTURE_249.png,<div><img width = '150' height = '150' src = 'images/PICTURE_251.png'></img></div>,f,F,TRUE,1092,4631,1573,262825,undefined,undefined
94,23,female,left,6,images/PICTURE_430.png,images/PICTURE_460.png,images/PICTURE_358.png,images/PICTURE_480.png,<div><img width = '150' height = '150' src = 'images/PICTURE_430.png'></img></div>,d,D,TRUE,2179,4734,573,272329,undefined,undefined
94,23,female,left,7,images/PICTURE_606.png,images/PICTURE_690.png,images/PICTURE_676.png,images/PICTURE_711.png,<div><img width = '150' height = '150' src = 'images/PICTURE_606.png'></img></div>,d,D,TRUE,803,4007,472,279633,undefined,undefined
94,23,female,left,8,images/PICTURE_99.png,images/PICTURE_583.png,images/PICTURE_422.png,images/PICTURE_640.png,<div><img width = '150' height = '150' src = 'images/PICTURE_99.png'></img></div>,d,D,TRUE,2423,6310,501,290889,undefined,undefined
94,23,female,left,9,images/PICTURE_293.png,images/PICTURE_703.png,images/PICTURE_474.png,images/PICTURE_14.png,<div><img width = '150' height = '150' src = 'images/PICTURE_474.png'></img></div>,j,J,TRUE,735,3231,1025,297889,undefined,undefined
94,23,female,left,10,images/PICTURE_42.png,images/PICTURE_719.png,images/PICTURE_425.png,images/PICTURE_37.png,<div><img width = '150' height = '150' src = 'images/PICTURE_425.png'></img></div>,j,J,TRUE,3283,3774,1017,307977,undefined,undefined
94,23,female,left,11,images/PICTURE_573.png,images/PICTURE_475.png,images/PICTURE_232.png,images/PICTURE_521.png,<div><img width = '150' height = '150' src = 'images/PICTURE_475.png'></img></div>,f,F,TRUE,3717,3102,589,317401,undefined,undefined
94,23,female,left,12,images/PICTURE_695.png,images/PICTURE_365.png,images/PICTURE_536.png,images/PICTURE_570.png,<div><img width = '150' height = '150' src = 'images/PICTURE_536.png'></img></div>,j,J,TRUE,5138,6326,621,331505,undefined,undefined
94,23,female,left,13,images/PICTURE_9.png,images/PICTURE_275.png,images/PICTURE_409.png,images/PICTURE_124.png,<div><img width = '150' height = '150' src = 'images/PICTURE_409.png'></img></div>,j,J,TRUE,5932,4270,401,344122,undefined,undefined
94,23,female,left,14,images/PICTURE_162.png,images/PICTURE_584.png,images/PICTURE_488.png,images/PICTURE_88.png,<div><img width = '150' height = '150' src = 'images/PICTURE_88.png'></img></div>,j,K,FALSE,1368,5110,933,353554,undefined,undefined
94,23,female,left,15,images/PICTURE_273.png,images/PICTURE_343.png,images/PICTURE_308.png,images/PICTURE_394.png,<div><img width = '150' height = '150' src = 'images/PICTURE_308.png'></img></div>,j,J,TRUE,2265,3863,821,362522,undefined,undefined
94,23,female,left,16,images/PICTURE_655.png,images/PICTURE_304.png,images/PICTURE_240.png,images/PICTURE_682.png,<div><img width = '150' height = '150' src = 'images/PICTURE_655.png'></img></div>,d,D,TRUE,12860,2998,769,381162,undefined,undefined
94,23,female,left,17,images/PICTURE_590.png,images/PICTURE_266.png,images/PICTURE_498.png,images/PICTURE_505.png,<div><img width = '150' height = '150' src = 'images/PICTURE_590.png'></img></div>,d,D,TRUE,617,2487,470,386754,undefined,undefined
94,23,female,left,18,images/PICTURE_7.png,images/PICTURE_549.png,images/PICTURE_653.png,images/PICTURE_224.png,<div><img width = '150' height = '150' src = 'images/PICTURE_549.png'></img></div>,f,F,TRUE,532,3286,926,393515,undefined,undefined
94,23,female,left,19,images/PICTURE_57.png,images/PICTURE_398.png,images/PICTURE_738.png,images/PICTURE_470.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,k,K,TRUE,818,3526,2033,401907,undefined,undefined
94,23,female,left,20,images/PICTURE_598.png,images/PICTURE_326.png,images/PICTURE_63.png,images/PICTURE_592.png,<div><img width = '150' height = '150' src = 'images/PICTURE_592.png'></img></div>,k,K,TRUE,864,2839,501,408131,undefined,undefined
94,23,female,left,21,images/PICTURE_156.png,images/PICTURE_638.png,images/PICTURE_178.png,images/PICTURE_344.png,<div><img width = '150' height = '150' src = 'images/PICTURE_178.png'></img></div>,j,J,TRUE,3469,2278,600,416491,undefined,undefined
94,23,female,left,22,images/PICTURE_428.png,images/PICTURE_133.png,images/PICTURE_487.png,images/PICTURE_368.png,<div><img width = '150' height = '150' src = 'images/PICTURE_133.png'></img></div>,f,F,TRUE,632,3143,778,423059,undefined,undefined
94,23,female,left,23,images/PICTURE_309.png,images/PICTURE_467.png,images/PICTURE_219.png,images/PICTURE_692.png,<div><img width = '150' height = '150' src = 'images/PICTURE_219.png'></img></div>,j,J,TRUE,914,2870,638,429499,undefined,undefined
94,23,female,left,24,images/PICTURE_148.png,images/PICTURE_679.png,images/PICTURE_697.png,images/PICTURE_373.png,<div><img width = '150' height = '150' src = 'images/PICTURE_373.png'></img></div>,k,K,TRUE,979,5904,421,438819,undefined,undefined
94,23,female,left,25,images/PICTURE_565.png,images/PICTURE_527.png,images/PICTURE_15.png,images/PICTURE_541.png,<div><img width = '150' height = '150' src = 'images/PICTURE_15.png'></img></div>,j,J,TRUE,794,3191,367,445187,undefined,undefined
94,23,female,left,26,images/PICTURE_189.png,images/PICTURE_375.png,images/PICTURE_318.png,images/PICTURE_321.png,<div><img width = '150' height = '150' src = 'images/PICTURE_321.png'></img></div>,k,K,TRUE,689,3383,1013,452291,undefined,undefined
94,23,female,left,27,images/PICTURE_11.png,images/PICTURE_204.png,images/PICTURE_145.png,images/PICTURE_588.png,<div><img width = '150' height = '150' src = 'images/PICTURE_145.png'></img></div>,j,J,TRUE,692,2831,481,458307,undefined,undefined
94,23,female,left,28,images/PICTURE_183.png,images/PICTURE_179.png,images/PICTURE_387.png,images/PICTURE_79.png,<div><img width = '150' height = '150' src = 'images/PICTURE_183.png'></img></div>,d,D,TRUE,726,7831,391,469268,undefined,undefined
94,23,female,left,29,images/PICTURE_305.png,images/PICTURE_215.png,images/PICTURE_161.png,images/PICTURE_64.png,<div><img width = '150' height = '150' src = 'images/PICTURE_305.png'></img></div>,f,D,FALSE,881,2519,638,475324,undefined,undefined
94,23,female,left,30,images/PICTURE_89.png,images/PICTURE_356.png,images/PICTURE_201.png,images/PICTURE_627.png,<div><img width = '150' height = '150' src = 'images/PICTURE_627.png'></img></div>,k,K,TRUE,4548,6110,1007,489005,undefined,undefined
94,23,female,left,31,images/PICTURE_123.png,images/PICTURE_642.png,images/PICTURE_702.png,images/PICTURE_392.png,<div><img width = '150' height = '150' src = 'images/PICTURE_123.png'></img></div>,d,D,TRUE,3487,2998,800,498300,undefined,undefined
94,23,female,left,32,images/PICTURE_663.png,images/PICTURE_546.png,images/PICTURE_633.png,images/PICTURE_108.png,<div><img width = '150' height = '150' src = 'images/PICTURE_546.png'></img></div>,f,F,TRUE,926,7127,759,509124,undefined,undefined
94,23,female,left,33,images/PICTURE_166.png,images/PICTURE_734.png,images/PICTURE_111.png,images/PICTURE_382.png,<div><img width = '150' height = '150' src = 'images/PICTURE_382.png'></img></div>,k,K,TRUE,1794,2751,397,516084,undefined,undefined
94,23,female,left,34,images/PICTURE_391.png,images/PICTURE_298.png,images/PICTURE_718.png,images/PICTURE_722.png,<div><img width = '150' height = '150' src = 'images/PICTURE_718.png'></img></div>,j,J,TRUE,625,4287,950,523965,undefined,undefined
94,23,female,left,35,images/PICTURE_160.png,images/PICTURE_271.png,images/PICTURE_728.png,images/PICTURE_364.png,<div><img width = '150' height = '150' src = 'images/PICTURE_728.png'></img></div>,j,J,TRUE,1775,5047,615,533413,undefined,undefined
94,23,female,left,36,images/PICTURE_196.png,images/PICTURE_687.png,images/PICTURE_151.png,images/PICTURE_216.png,<div><img width = '150' height = '150' src = 'images/PICTURE_151.png'></img></div>,j,J,TRUE,709,2783,694,539613,undefined,undefined
94,23,female,left,37,images/PICTURE_370.png,images/PICTURE_237.png,images/PICTURE_378.png,images/PICTURE_78.png,<div><img width = '150' height = '150' src = 'images/PICTURE_370.png'></img></div>,d,D,TRUE,2057,3775,598,548061,undefined,undefined
