prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
14,20,female,right,order_75_25,1,75,1,images/PICTURE_3.png,images/PICTURE_251.png,images/PICTURE_542.png,images/PICTURE_659.png,images/PICTURE_542.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_251.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,j,J,true,1893,30205,1001,405340,undefined,undefined,undefined
14,20,female,right,order_75_25,2,75,0,images/PICTURE_185.png,images/PICTURE_633.png,images/PICTURE_84.png,images/PICTURE_715.png,images/PICTURE_185.png,<div><img width = '150' height = '150' src = 'images/PICTURE_185.png'></img></div>,0,d,D,true,657,24593,1634,434290,undefined,undefined,undefined
14,20,female,right,order_75_25,3,75,0,images/PICTURE_235.png,images/PICTURE_83.png,images/PICTURE_305.png,images/PICTURE_12.png,images/PICTURE_305.png,<div><img width = '150' height = '150' src = 'images/PICTURE_305.png'></img></div>,2,j,J,true,548,13752,2055,452675,undefined,undefined,undefined
14,20,female,right,order_75_25,4,75,1,images/PICTURE_584.png,images/PICTURE_326.png,images/PICTURE_286.png,images/PICTURE_137.png,images/PICTURE_326.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_584.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,0,d,F,false,868,13382,1807,470772,undefined,undefined,undefined
14,20,female,right,order_75_25,5,75,0,images/PICTURE_449.png,images/PICTURE_194.png,images/PICTURE_402.png,images/PICTURE_133.png,images/PICTURE_133.png,<div><img width = '150' height = '150' src = 'images/PICTURE_133.png'></img></div>,3,k,K,true,606,38849,644,512922,undefined,undefined,undefined
14,20,female,right,order_75_25,6,75,0,images/PICTURE_420.png,images/PICTURE_445.png,images/PICTURE_485.png,images/PICTURE_389.png,images/PICTURE_420.png,<div><img width = '150' height = '150' src = 'images/PICTURE_420.png'></img></div>,0,d,D,true,540,12766,774,529052,undefined,undefined,undefined
14,20,female,right,order_75_25,7,75,0,images/PICTURE_115.png,images/PICTURE_226.png,images/PICTURE_549.png,images/PICTURE_380.png,images/PICTURE_226.png,<div><img width = '150' height = '150' src = 'images/PICTURE_226.png'></img></div>,1,f,F,true,535,8123,509,540271,undefined,undefined,undefined
14,20,female,right,order_75_25,8,75,1,images/PICTURE_252.png,images/PICTURE_341.png,images/PICTURE_153.png,images/PICTURE_88.png,images/PICTURE_153.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_88.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,k,J,false,459,12430,726,555941,undefined,undefined,undefined
14,20,female,right,order_75_25,9,75,0,images/PICTURE_422.png,images/PICTURE_348.png,images/PICTURE_397.png,images/PICTURE_577.png,images/PICTURE_422.png,<div><img width = '150' height = '150' src = 'images/PICTURE_422.png'></img></div>,0,d,D,true,894,20157,867,579912,undefined,undefined,undefined
14,20,female,right,order_75_25,10,75,0,images/PICTURE_703.png,images/PICTURE_349.png,images/PICTURE_607.png,images/PICTURE_611.png,images/PICTURE_611.png,<div><img width = '150' height = '150' src = 'images/PICTURE_611.png'></img></div>,3,k,K,true,620,18968,1149,602683,undefined,undefined,undefined
