prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
75,23,male,right,order_75_25,1,75,0,images/PICTURE_419.png,images/PICTURE_84.png,images/PICTURE_25.png,images/PICTURE_745.png,<div><img width = '150' height = '150' src = 'images/PICTURE_84.png'></img></div>,f,F,true,3132,36723,1105,585621,undefined,undefined,undefined
75,23,male,right,order_75_25,2,75,0,images/PICTURE_99.png,images/PICTURE_12.png,images/PICTURE_43.png,images/PICTURE_353.png,<div><img width = '150' height = '150' src = 'images/PICTURE_99.png'></img></div>,d,D,true,38201,20655,1334,647818,undefined,undefined,undefined
75,23,male,right,order_75_25,3,75,0,images/PICTURE_373.png,images/PICTURE_356.png,images/PICTURE_101.png,images/PICTURE_456.png,<div><img width = '150' height = '150' src = 'images/PICTURE_101.png'></img></div>,j,J,true,6081,15338,1081,672323,undefined,undefined,undefined
75,23,male,right,order_75_25,4,75,1,images/PICTURE_690.png,images/PICTURE_362.png,images/PICTURE_614.png,images/PICTURE_549.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_362.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,1174,38864,1311,715675,undefined,undefined,undefined
75,23,male,right,order_75_25,5,75,0,images/PICTURE_475.png,images/PICTURE_228.png,images/PICTURE_728.png,images/PICTURE_76.png,<div><img width = '150' height = '150' src = 'images/PICTURE_76.png'></img></div>,k,K,true,1181,14145,625,733630,undefined,undefined,undefined
75,23,male,right,order_75_25,6,75,0,images/PICTURE_194.png,images/PICTURE_654.png,images/PICTURE_744.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_194.png'></img></div>,f,D,false,639,11271,954,748499,undefined,undefined,undefined
75,23,male,right,order_75_25,7,75,1,images/PICTURE_596.png,images/PICTURE_368.png,images/PICTURE_326.png,images/PICTURE_409.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_326.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,665,15900,929,767997,undefined,undefined,undefined
75,23,male,right,order_75_25,8,75,0,images/PICTURE_273.png,images/PICTURE_611.png,images/PICTURE_571.png,images/PICTURE_721.png,<div><img width = '150' height = '150' src = 'images/PICTURE_611.png'></img></div>,j,F,false,513,6007,1412,777933,undefined,undefined,undefined
75,23,male,right,order_75_25,9,75,0,images/PICTURE_470.png,images/PICTURE_96.png,images/PICTURE_45.png,images/PICTURE_407.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,d,D,true,1963,13255,776,795929,undefined,undefined,undefined
75,23,male,right,order_75_25,10,75,0,images/PICTURE_40.png,images/PICTURE_517.png,images/PICTURE_323.png,images/PICTURE_359.png,<div><img width = '150' height = '150' src = 'images/PICTURE_359.png'></img></div>,k,K,true,569,9440,1030,808973,undefined,undefined,undefined
75,23,male,right,order_75_25,11,75,0,images/PICTURE_670.png,images/PICTURE_418.png,images/PICTURE_149.png,images/PICTURE_489.png,<div><img width = '150' height = '150' src = 'images/PICTURE_489.png'></img></div>,k,K,true,410,11017,574,822978,undefined,undefined,undefined
75,23,male,right,order_75_25,12,75,0,images/PICTURE_692.png,images/PICTURE_104.png,images/PICTURE_639.png,images/PICTURE_598.png,<div><img width = '150' height = '150' src = 'images/PICTURE_104.png'></img></div>,f,F,true,416,4990,674,831062,undefined,undefined,undefined
75,23,male,right,order_75_25,13,75,0,images/PICTURE_620.png,images/PICTURE_416.png,images/PICTURE_345.png,images/PICTURE_114.png,<div><img width = '150' height = '150' src = 'images/PICTURE_620.png'></img></div>,d,D,true,417,7305,623,841409,undefined,undefined,undefined
75,23,male,right,order_75_25,14,75,0,images/PICTURE_77.png,images/PICTURE_547.png,images/PICTURE_341.png,images/PICTURE_689.png,<div><img width = '150' height = '150' src = 'images/PICTURE_341.png'></img></div>,j,J,true,564,4176,955,849107,undefined,undefined,undefined
75,23,male,right,order_75_25,15,75,0,images/PICTURE_405.png,images/PICTURE_627.png,images/PICTURE_468.png,images/PICTURE_400.png,<div><img width = '150' height = '150' src = 'images/PICTURE_468.png'></img></div>,j,J,true,595,5143,471,857318,undefined,undefined,undefined
75,23,male,right,order_75_25,16,75,1,images/PICTURE_236.png,images/PICTURE_75.png,images/PICTURE_219.png,images/PICTURE_319.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_219.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,563,5779,649,866314,undefined,undefined,undefined
75,23,male,right,order_75_25,17,25,0,images/PICTURE_649.png,images/PICTURE_734.png,images/PICTURE_358.png,images/PICTURE_211.png,<div><img width = '150' height = '150' src = 'images/PICTURE_734.png'></img></div>,f,F,true,870,2497,2378,878141,undefined,undefined,undefined
75,23,male,right,order_75_25,18,25,1,images/PICTURE_145.png,images/PICTURE_633.png,images/PICTURE_258.png,images/PICTURE_748.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_258.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,1123,7482,522,889271,undefined,undefined,undefined
75,23,male,right,order_75_25,19,25,1,images/PICTURE_269.png,images/PICTURE_23.png,images/PICTURE_72.png,images/PICTURE_19.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_72.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,487,5855,471,898088,undefined,undefined,undefined
75,23,male,right,order_75_25,20,25,1,images/PICTURE_439.png,images/PICTURE_668.png,images/PICTURE_521.png,images/PICTURE_604.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_668.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,487,4023,497,905098,undefined,undefined,undefined
