prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
82,21,female,right,order_75_25,1,75,0,images/PICTURE_637.png,images/PICTURE_662.png,images/PICTURE_592.png,images/PICTURE_23.png,<div><img width = '150' height = '150' src = 'images/PICTURE_662.png'></img></div>,j,F,false,1618,8321,2226,219281,undefined,undefined,undefined
82,21,female,right,order_75_25,2,75,0,images/PICTURE_397.png,images/PICTURE_71.png,images/PICTURE_482.png,images/PICTURE_732.png,<div><img width = '150' height = '150' src = 'images/PICTURE_732.png'></img></div>,k,K,true,957,6005,975,229263,undefined,undefined,undefined
82,21,female,right,order_75_25,3,75,0,images/PICTURE_596.png,images/PICTURE_202.png,images/PICTURE_333.png,images/PICTURE_59.png,<div><img width = '150' height = '150' src = 'images/PICTURE_202.png'></img></div>,f,F,true,7099,2156,966,241522,undefined,undefined,undefined
82,21,female,right,order_75_25,4,75,0,images/PICTURE_269.png,images/PICTURE_199.png,images/PICTURE_576.png,images/PICTURE_277.png,<div><img width = '150' height = '150' src = 'images/PICTURE_277.png'></img></div>,k,K,true,1065,4215,773,249624,undefined,undefined,undefined
82,21,female,right,order_75_25,5,75,0,images/PICTURE_120.png,images/PICTURE_489.png,images/PICTURE_117.png,images/PICTURE_630.png,<div><img width = '150' height = '150' src = 'images/PICTURE_117.png'></img></div>,j,J,true,430,4548,943,257605,undefined,undefined,undefined
82,21,female,right,order_75_25,6,75,1,images/PICTURE_614.png,images/PICTURE_693.png,images/PICTURE_38.png,images/PICTURE_640.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_693.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,441,2939,741,263769,undefined,undefined,undefined
82,21,female,right,order_75_25,7,75,0,images/PICTURE_168.png,images/PICTURE_476.png,images/PICTURE_225.png,images/PICTURE_627.png,<div><img width = '150' height = '150' src = 'images/PICTURE_168.png'></img></div>,d,D,true,1374,5449,707,273344,undefined,undefined,undefined
82,21,female,right,order_75_25,8,75,0,images/PICTURE_654.png,images/PICTURE_78.png,images/PICTURE_664.png,images/PICTURE_185.png,<div><img width = '150' height = '150' src = 'images/PICTURE_185.png'></img></div>,k,K,true,381,4288,444,280501,undefined,undefined,undefined
82,21,female,right,order_75_25,9,75,1,images/PICTURE_717.png,images/PICTURE_649.png,images/PICTURE_251.png,images/PICTURE_586.png,<div id="images"><a><img src="images/PICTURE_717.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,391,2905,588,286433,undefined,undefined,undefined
82,21,female,right,order_75_25,10,75,0,images/PICTURE_690.png,images/PICTURE_556.png,images/PICTURE_573.png,images/PICTURE_164.png,<div><img width = '150' height = '150' src = 'images/PICTURE_690.png'></img></div>,d,D,true,471,2275,634,291857,undefined,undefined,undefined
