prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
102,26,female,right,order_75_25,1,75,1,images/PICTURE_651.png,images/PICTURE_298.png,images/PICTURE_748.png,images/PICTURE_123.png,images/PICTURE_298.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_748.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,f,F,true,916,7617,752,86984,undefined,undefined,undefined
102,26,female,right,order_75_25,2,75,0,images/PICTURE_351.png,images/PICTURE_119.png,images/PICTURE_211.png,images/PICTURE_336.png,images/PICTURE_336.png,<div><img width = '150' height = '150' src = 'images/PICTURE_336.png'></img></div>,3,k,K,true,572,3427,757,93798,undefined,undefined,undefined
102,26,female,right,order_75_25,3,75,1,images/PICTURE_120.png,images/PICTURE_37.png,images/PICTURE_579.png,images/PICTURE_78.png,images/PICTURE_78.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_37.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,1,k,K,true,450,836,516,97646,undefined,undefined,undefined
102,26,female,right,order_75_25,4,75,0,images/PICTURE_357.png,images/PICTURE_367.png,images/PICTURE_715.png,images/PICTURE_465.png,images/PICTURE_465.png,<div><img width = '150' height = '150' src = 'images/PICTURE_465.png'></img></div>,3,k,K,true,406,825,1037,101976,undefined,undefined,undefined
102,26,female,right,order_75_25,5,75,0,images/PICTURE_359.png,images/PICTURE_296.png,images/PICTURE_137.png,images/PICTURE_389.png,images/PICTURE_296.png,<div><img width = '150' height = '150' src = 'images/PICTURE_296.png'></img></div>,1,f,F,true,378,725,546,105676,undefined,undefined,undefined
102,26,female,right,order_75_25,6,75,0,images/PICTURE_174.png,images/PICTURE_448.png,images/PICTURE_664.png,images/PICTURE_512.png,images/PICTURE_664.png,<div><img width = '150' height = '150' src = 'images/PICTURE_664.png'></img></div>,2,j,J,true,392,873,466,109456,undefined,undefined,undefined
102,26,female,right,order_75_25,7,75,1,images/PICTURE_645.png,images/PICTURE_596.png,images/PICTURE_57.png,images/PICTURE_122.png,images/PICTURE_57.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_596.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,f,J,false,350,702,959,113518,undefined,undefined,undefined
102,26,female,right,order_75_25,8,75,0,images/PICTURE_488.png,images/PICTURE_452.png,images/PICTURE_199.png,images/PICTURE_249.png,images/PICTURE_249.png,<div><img width = '150' height = '150' src = 'images/PICTURE_249.png'></img></div>,3,k,K,true,440,997,654,117664,undefined,undefined,undefined
102,26,female,right,order_75_25,9,75,0,images/PICTURE_233.png,images/PICTURE_597.png,images/PICTURE_275.png,images/PICTURE_457.png,images/PICTURE_597.png,<div><img width = '150' height = '150' src = 'images/PICTURE_597.png'></img></div>,1,f,F,true,288,366,694,121043,undefined,undefined,undefined
102,26,female,right,order_75_25,10,75,0,images/PICTURE_615.png,images/PICTURE_702.png,images/PICTURE_256.png,images/PICTURE_590.png,images/PICTURE_615.png,<div><img width = '150' height = '150' src = 'images/PICTURE_615.png'></img></div>,0,d,D,true,282,596,521,124490,undefined,undefined,undefined
