prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
74,23,male,right,order_75_25,1,75,0,images/PICTURE_151.png,images/PICTURE_682.png,images/PICTURE_369.png,images/PICTURE_474.png,<div><img width = '150' height = '150' src = 'images/PICTURE_151.png'></img></div>,d,D,true,3336,25626,597,566536,undefined,undefined,undefined
74,23,male,right,order_75_25,2,75,0,images/PICTURE_147.png,images/PICTURE_111.png,images/PICTURE_172.png,images/PICTURE_391.png,<div><img width = '150' height = '150' src = 'images/PICTURE_172.png'></img></div>,j,J,true,793,11809,593,581744,undefined,undefined,undefined
74,23,male,right,order_75_25,3,75,0,images/PICTURE_95.png,images/PICTURE_238.png,images/PICTURE_276.png,images/PICTURE_410.png,<div><img width = '150' height = '150' src = 'images/PICTURE_410.png'></img></div>,k,K,true,783,8341,503,593384,undefined,undefined,undefined
74,23,male,right,order_75_25,4,75,0,images/PICTURE_26.png,images/PICTURE_262.png,images/PICTURE_127.png,images/PICTURE_255.png,<div><img width = '150' height = '150' src = 'images/PICTURE_262.png'></img></div>,d,F,false,1141,7976,735,605246,undefined,undefined,undefined
74,23,male,right,order_75_25,5,75,0,images/PICTURE_711.png,images/PICTURE_77.png,images/PICTURE_334.png,images/PICTURE_558.png,<div><img width = '150' height = '150' src = 'images/PICTURE_558.png'></img></div>,k,K,true,3715,8539,423,619934,undefined,undefined,undefined
74,23,male,right,order_75_25,6,75,1,images/PICTURE_527.png,images/PICTURE_606.png,images/PICTURE_592.png,images/PICTURE_215.png,<div id="images"><a><img src="images/PICTURE_527.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,1141,6900,708,630695,undefined,undefined,undefined
74,23,male,right,order_75_25,7,75,1,images/PICTURE_579.png,images/PICTURE_405.png,images/PICTURE_353.png,images/PICTURE_703.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_353.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,1252,10102,544,644602,undefined,undefined,undefined
74,23,male,right,order_75_25,8,75,0,images/PICTURE_570.png,images/PICTURE_599.png,images/PICTURE_378.png,images/PICTURE_96.png,<div><img width = '150' height = '150' src = 'images/PICTURE_599.png'></img></div>,j,F,false,1138,12168,534,660454,undefined,undefined,undefined
74,23,male,right,order_75_25,9,75,0,images/PICTURE_362.png,images/PICTURE_63.png,images/PICTURE_209.png,images/PICTURE_367.png,<div><img width = '150' height = '150' src = 'images/PICTURE_209.png'></img></div>,j,J,true,2889,6029,456,671838,undefined,undefined,undefined
74,23,male,right,order_75_25,10,75,0,images/PICTURE_170.png,images/PICTURE_142.png,images/PICTURE_310.png,images/PICTURE_542.png,<div><img width = '150' height = '150' src = 'images/PICTURE_142.png'></img></div>,j,F,false,890,11995,483,687216,undefined,undefined,undefined
74,23,male,right,order_75_25,11,75,1,images/PICTURE_233.png,images/PICTURE_552.png,images/PICTURE_178.png,images/PICTURE_226.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_226.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,1569,12127,636,703561,undefined,undefined,undefined
74,23,male,right,order_75_25,12,75,0,images/PICTURE_404.png,images/PICTURE_237.png,images/PICTURE_72.png,images/PICTURE_684.png,<div><img width = '150' height = '150' src = 'images/PICTURE_237.png'></img></div>,j,F,false,1649,6859,602,714683,undefined,undefined,undefined
74,23,male,right,order_75_25,13,75,0,images/PICTURE_392.png,images/PICTURE_163.png,images/PICTURE_498.png,images/PICTURE_153.png,<div><img width = '150' height = '150' src = 'images/PICTURE_498.png'></img></div>,j,J,true,703,9690,505,727592,undefined,undefined,undefined
74,23,male,right,order_75_25,14,75,0,images/PICTURE_748.png,images/PICTURE_343.png,images/PICTURE_193.png,images/PICTURE_311.png,<div><img width = '150' height = '150' src = 'images/PICTURE_748.png'></img></div>,d,D,true,658,7754,723,738737,undefined,undefined,undefined
74,23,male,right,order_75_25,15,75,0,images/PICTURE_389.png,images/PICTURE_529.png,images/PICTURE_332.png,images/PICTURE_277.png,<div><img width = '150' height = '150' src = 'images/PICTURE_389.png'></img></div>,d,D,true,1203,9756,657,752364,undefined,undefined,undefined
74,23,male,right,order_75_25,16,75,0,images/PICTURE_702.png,images/PICTURE_746.png,images/PICTURE_587.png,images/PICTURE_549.png,<div><img width = '150' height = '150' src = 'images/PICTURE_746.png'></img></div>,d,F,false,716,5597,860,761551,undefined,undefined,undefined
74,23,male,right,order_75_25,17,25,0,images/PICTURE_373.png,images/PICTURE_611.png,images/PICTURE_199.png,images/PICTURE_196.png,<div><img width = '150' height = '150' src = 'images/PICTURE_611.png'></img></div>,d,F,false,1526,7797,764,784224,undefined,undefined,undefined
74,23,male,right,order_75_25,18,25,1,images/PICTURE_259.png,images/PICTURE_504.png,images/PICTURE_500.png,images/PICTURE_161.png,<div id="images"><a><img src="images/PICTURE_259.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,1767,8073,686,796765,undefined,undefined,undefined
74,23,male,right,order_75_25,19,25,1,images/PICTURE_568.png,images/PICTURE_554.png,images/PICTURE_249.png,images/PICTURE_547.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_554.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,686,14131,658,814252,undefined,undefined,undefined
74,23,male,right,order_75_25,20,25,1,images/PICTURE_286.png,images/PICTURE_360.png,images/PICTURE_718.png,images/PICTURE_304.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_360.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,402,9164,565,826394,undefined,undefined,undefined
74,23,male,right,order_75_25,21,25,0,images/PICTURE_46.png,images/PICTURE_325.png,images/PICTURE_565.png,images/PICTURE_433.png,<div><img width = '150' height = '150' src = 'images/PICTURE_325.png'></img></div>,d,F,false,741,9759,585,839492,undefined,undefined,undefined
74,23,male,right,order_75_25,22,25,1,images/PICTURE_372.png,images/PICTURE_10.png,images/PICTURE_635.png,images/PICTURE_275.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_635.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,643,9962,596,852737,undefined,undefined,undefined
74,23,male,right,order_75_25,23,25,0,images/PICTURE_120.png,images/PICTURE_478.png,images/PICTURE_614.png,images/PICTURE_745.png,<div><img width = '150' height = '150' src = 'images/PICTURE_745.png'></img></div>,j,K,false,807,23894,647,880095,undefined,undefined,undefined
74,23,male,right,order_75_25,24,25,1,images/PICTURE_308.png,images/PICTURE_190.png,images/PICTURE_420.png,images/PICTURE_319.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_319.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,587,8701,463,891857,undefined,undefined,undefined
74,23,male,right,order_75_25,25,25,1,images/PICTURE_38.png,images/PICTURE_488.png,images/PICTURE_400.png,images/PICTURE_685.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_685.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,865,13355,512,908599,undefined,undefined,undefined
74,23,male,right,order_75_25,26,25,1,images/PICTURE_14.png,images/PICTURE_672.png,images/PICTURE_402.png,images/PICTURE_194.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_194.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,535,7762,561,919469,undefined,undefined,undefined
74,23,male,right,order_75_25,27,25,1,images/PICTURE_439.png,images/PICTURE_687.png,images/PICTURE_356.png,images/PICTURE_1.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_356.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,695,5976,466,928616,undefined,undefined,undefined
74,23,male,right,order_75_25,28,25,1,images/PICTURE_314.png,images/PICTURE_605.png,images/PICTURE_679.png,images/PICTURE_550.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_679.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,461,7516,503,939106,undefined,undefined,undefined
74,23,male,right,order_75_25,29,25,1,images/PICTURE_89.png,images/PICTURE_98.png,images/PICTURE_445.png,images/PICTURE_716.png,<div id="images"><a><img src="images/PICTURE_89.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,562,14020,499,956197,undefined,undefined,undefined
74,23,male,right,order_75_25,30,25,0,images/PICTURE_690.png,images/PICTURE_219.png,images/PICTURE_62.png,images/PICTURE_296.png,<div><img width = '150' height = '150' src = 'images/PICTURE_62.png'></img></div>,j,J,true,573,8368,463,967611,undefined,undefined,undefined
74,23,male,right,order_75_25,31,25,1,images/PICTURE_715.png,images/PICTURE_71.png,images/PICTURE_115.png,images/PICTURE_235.png,<div id="images"><a><img src="images/PICTURE_715.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,894,6518,455,977490,undefined,undefined,undefined
74,23,male,right,order_75_25,32,25,1,images/PICTURE_586.png,images/PICTURE_261.png,images/PICTURE_566.png,images/PICTURE_357.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_357.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,533,7478,446,987957,undefined,undefined,undefined
74,23,male,right,order_75_25,33,75,0,images/PICTURE_76.png,images/PICTURE_482.png,images/PICTURE_216.png,images/PICTURE_45.png,<div><img width = '150' height = '150' src = 'images/PICTURE_45.png'></img></div>,k,K,true,1479,9595,529,1005167,undefined,undefined,undefined
74,23,male,right,order_75_25,34,75,0,images/PICTURE_85.png,images/PICTURE_323.png,images/PICTURE_269.png,images/PICTURE_487.png,<div><img width = '150' height = '150' src = 'images/PICTURE_323.png'></img></div>,f,F,true,562,4114,391,1012243,undefined,undefined,undefined
74,23,male,right,order_75_25,35,75,0,images/PICTURE_437.png,images/PICTURE_354.png,images/PICTURE_588.png,images/PICTURE_697.png,<div><img width = '150' height = '150' src = 'images/PICTURE_354.png'></img></div>,f,F,true,709,8204,372,1023538,undefined,undefined,undefined
74,23,male,right,order_75_25,36,75,0,images/PICTURE_84.png,images/PICTURE_642.png,images/PICTURE_721.png,images/PICTURE_612.png,<div><img width = '150' height = '150' src = 'images/PICTURE_612.png'></img></div>,f,K,false,533,2863,631,1029580,undefined,undefined,undefined
74,23,male,right,order_75_25,37,75,0,images/PICTURE_251.png,images/PICTURE_725.png,images/PICTURE_114.png,images/PICTURE_78.png,<div><img width = '150' height = '150' src = 'images/PICTURE_78.png'></img></div>,f,K,false,953,5869,558,1038969,undefined,undefined,undefined
74,23,male,right,order_75_25,38,75,0,images/PICTURE_211.png,images/PICTURE_80.png,images/PICTURE_379.png,images/PICTURE_225.png,<div><img width = '150' height = '150' src = 'images/PICTURE_211.png'></img></div>,d,D,true,754,10634,636,1053004,undefined,undefined,undefined
74,23,male,right,order_75_25,39,75,0,images/PICTURE_654.png,images/PICTURE_665.png,images/PICTURE_256.png,images/PICTURE_468.png,<div><img width = '150' height = '150' src = 'images/PICTURE_468.png'></img></div>,k,K,true,696,6683,430,1062823,undefined,undefined,undefined
74,23,male,right,order_75_25,40,75,1,images/PICTURE_292.png,images/PICTURE_534.png,images/PICTURE_123.png,images/PICTURE_689.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_123.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,j,J,true,792,4599,561,1070789,undefined,undefined,undefined
74,23,male,right,order_75_25,41,75,1,images/PICTURE_183.png,images/PICTURE_266.png,images/PICTURE_652.png,images/PICTURE_662.png,<div id="images"><a><img src="images/PICTURE_183.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,658,10110,511,1084078,undefined,undefined,undefined
74,23,male,right,order_75_25,42,75,0,images/PICTURE_562.png,images/PICTURE_584.png,images/PICTURE_732.png,images/PICTURE_728.png,<div><img width = '150' height = '150' src = 'images/PICTURE_728.png'></img></div>,k,K,true,776,4137,486,1091484,undefined,undefined,undefined
74,23,male,right,order_75_25,43,75,0,images/PICTURE_200.png,images/PICTURE_108.png,images/PICTURE_655.png,images/PICTURE_479.png,<div><img width = '150' height = '150' src = 'images/PICTURE_479.png'></img></div>,k,K,true,552,3744,545,1098335,undefined,undefined,undefined
74,23,male,right,order_75_25,44,75,1,images/PICTURE_536.png,images/PICTURE_741.png,images/PICTURE_512.png,images/PICTURE_618.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_618.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,576,6432,494,1107851,undefined,undefined,undefined
