prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
88,31,male,left,order_75_25,1,75,0,images/PICTURE_305.png,images/PICTURE_164.png,images/PICTURE_718.png,images/PICTURE_234.png,images/PICTURE_718.png,<div><img width = '150' height = '150' src = 'images/PICTURE_718.png'></img></div>,2,j,J,true,976,14863,842,528417,undefined,undefined,undefined
88,31,male,left,order_75_25,2,75,0,images/PICTURE_375.png,images/PICTURE_598.png,images/PICTURE_491.png,images/PICTURE_3.png,images/PICTURE_598.png,<div><img width = '150' height = '150' src = 'images/PICTURE_598.png'></img></div>,1,f,F,true,707,14072,938,546185,undefined,undefined,undefined
88,31,male,left,order_75_25,3,75,0,images/PICTURE_437.png,images/PICTURE_435.png,images/PICTURE_338.png,images/PICTURE_607.png,images/PICTURE_607.png,<div><img width = '150' height = '150' src = 'images/PICTURE_607.png'></img></div>,3,k,K,true,521,6816,512,556080,undefined,undefined,undefined
88,31,male,left,order_75_25,4,75,1,images/PICTURE_521.png,images/PICTURE_85.png,images/PICTURE_185.png,images/PICTURE_618.png,images/PICTURE_85.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_185.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,f,F,true,475,6015,1080,565665,undefined,undefined,undefined
88,31,male,left,order_75_25,5,75,0,images/PICTURE_163.png,images/PICTURE_62.png,images/PICTURE_292.png,images/PICTURE_259.png,images/PICTURE_62.png,<div><img width = '150' height = '150' src = 'images/PICTURE_62.png'></img></div>,1,f,F,true,620,6944,614,575881,undefined,undefined,undefined
88,31,male,left,order_75_25,6,75,0,images/PICTURE_576.png,images/PICTURE_665.png,images/PICTURE_745.png,images/PICTURE_312.png,images/PICTURE_745.png,<div><img width = '150' height = '150' src = 'images/PICTURE_745.png'></img></div>,2,k,J,false,416,7112,570,586025,undefined,undefined,undefined
88,31,male,left,order_75_25,7,75,0,images/PICTURE_193.png,images/PICTURE_534.png,images/PICTURE_52.png,images/PICTURE_324.png,images/PICTURE_193.png,<div><img width = '150' height = '150' src = 'images/PICTURE_193.png'></img></div>,0,j,D,false,574,6352,679,595656,undefined,undefined,undefined
88,31,male,left,order_75_25,8,75,0,images/PICTURE_692.png,images/PICTURE_559.png,images/PICTURE_357.png,images/PICTURE_711.png,images/PICTURE_357.png,<div><img width = '150' height = '150' src = 'images/PICTURE_357.png'></img></div>,2,j,J,true,478,8255,812,607249,undefined,undefined,undefined
88,31,male,left,order_75_25,9,75,0,images/PICTURE_588.png,images/PICTURE_654.png,images/PICTURE_84.png,images/PICTURE_577.png,images/PICTURE_654.png,<div><img width = '150' height = '150' src = 'images/PICTURE_654.png'></img></div>,1,f,F,true,710,12519,552,623089,undefined,undefined,undefined
88,31,male,left,order_75_25,10,75,0,images/PICTURE_741.png,images/PICTURE_558.png,images/PICTURE_640.png,images/PICTURE_71.png,images/PICTURE_741.png,<div><img width = '150' height = '150' src = 'images/PICTURE_741.png'></img></div>,0,j,D,false,464,9911,627,636105,undefined,undefined,undefined
