prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
80,27,male,right,order_75_25,1,75,0,images/PICTURE_133.png,images/PICTURE_612.png,images/PICTURE_402.png,images/PICTURE_98.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,2,j,J,true,1284,8599,804,377902,undefined,undefined,undefined
80,27,male,right,order_75_25,2,75,1,images/PICTURE_71.png,images/PICTURE_37.png,images/PICTURE_190.png,images/PICTURE_668.png,images/PICTURE_37.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_190.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,f,F,true,2911,6762,1182,390767,undefined,undefined,undefined
80,27,male,right,order_75_25,3,75,0,images/PICTURE_183.png,images/PICTURE_745.png,images/PICTURE_46.png,images/PICTURE_108.png,images/PICTURE_108.png,<div><img width = '150' height = '150' src = 'images/PICTURE_108.png'></img></div>,3,k,K,true,1581,9030,573,403959,undefined,undefined,undefined
80,27,male,right,order_75_25,4,75,0,images/PICTURE_233.png,images/PICTURE_570.png,images/PICTURE_693.png,images/PICTURE_371.png,images/PICTURE_693.png,<div><img width = '150' height = '150' src = 'images/PICTURE_693.png'></img></div>,2,j,J,true,637,3143,770,410516,undefined,undefined,undefined
80,27,male,right,order_75_25,5,75,0,images/PICTURE_75.png,images/PICTURE_160.png,images/PICTURE_695.png,images/PICTURE_629.png,images/PICTURE_629.png,<div><img width = '150' height = '150' src = 'images/PICTURE_629.png'></img></div>,3,k,K,true,890,4247,728,418390,undefined,undefined,undefined
80,27,male,right,order_75_25,6,75,0,images/PICTURE_341.png,images/PICTURE_711.png,images/PICTURE_454.png,images/PICTURE_420.png,images/PICTURE_341.png,<div><img width = '150' height = '150' src = 'images/PICTURE_341.png'></img></div>,0,d,D,true,897,7599,550,429447,undefined,undefined,undefined
80,27,male,right,order_75_25,7,75,0,images/PICTURE_362.png,images/PICTURE_588.png,images/PICTURE_489.png,images/PICTURE_699.png,images/PICTURE_362.png,<div><img width = '150' height = '150' src = 'images/PICTURE_362.png'></img></div>,0,d,D,true,415,3252,706,435829,undefined,undefined,undefined
80,27,male,right,order_75_25,8,75,0,images/PICTURE_389.png,images/PICTURE_323.png,images/PICTURE_665.png,images/PICTURE_273.png,images/PICTURE_273.png,<div><img width = '150' height = '150' src = 'images/PICTURE_273.png'></img></div>,3,k,K,true,473,2934,408,441649,undefined,undefined,undefined
80,27,male,right,order_75_25,9,75,1,images/PICTURE_259.png,images/PICTURE_649.png,images/PICTURE_717.png,images/PICTURE_334.png,images/PICTURE_334.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_649.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,1,k,K,true,1006,3058,747,448468,undefined,undefined,undefined
80,27,male,right,order_75_25,10,75,0,images/PICTURE_3.png,images/PICTURE_682.png,images/PICTURE_692.png,images/PICTURE_722.png,images/PICTURE_722.png,<div><img width = '150' height = '150' src = 'images/PICTURE_722.png'></img></div>,3,k,K,true,489,2739,422,454123,undefined,undefined,undefined
