prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
102,29,female,right,order_75_25,1,75,0,images/PICTURE_728.png,images/PICTURE_592.png,images/PICTURE_418.png,images/PICTURE_577.png,<div><img width = '150' height = '150' src = 'images/PICTURE_728.png'></img></div>,d,D,true,5663,31045,722,474567,undefined,undefined,undefined
102,29,female,right,order_75_25,2,75,1,images/PICTURE_15.png,images/PICTURE_488.png,images/PICTURE_52.png,images/PICTURE_711.png,<div id="images"><a><img src="images/PICTURE_15.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,2663,17215,1016,497511,undefined,undefined,undefined
102,29,female,right,order_75_25,3,75,0,images/PICTURE_164.png,images/PICTURE_136.png,images/PICTURE_558.png,images/PICTURE_114.png,<div><img width = '150' height = '150' src = 'images/PICTURE_136.png'></img></div>,f,F,true,2959,18742,1455,522719,undefined,undefined,undefined
102,29,female,right,order_75_25,4,75,0,images/PICTURE_275.png,images/PICTURE_651.png,images/PICTURE_7.png,images/PICTURE_178.png,<div><img width = '150' height = '150' src = 'images/PICTURE_7.png'></img></div>,j,J,true,4401,28870,741,558783,undefined,undefined,undefined
102,29,female,right,order_75_25,5,75,0,images/PICTURE_642.png,images/PICTURE_400.png,images/PICTURE_43.png,images/PICTURE_75.png,<div><img width = '150' height = '150' src = 'images/PICTURE_642.png'></img></div>,f,D,false,2667,15919,920,580335,undefined,undefined,undefined
102,29,female,right,order_75_25,6,75,1,images/PICTURE_71.png,images/PICTURE_215.png,images/PICTURE_110.png,images/PICTURE_449.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_215.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,4637,28774,779,616575,undefined,undefined,undefined
102,29,female,right,order_75_25,7,75,0,images/PICTURE_206.png,images/PICTURE_389.png,images/PICTURE_516.png,images/PICTURE_693.png,<div><img width = '150' height = '150' src = 'images/PICTURE_206.png'></img></div>,d,D,true,7559,24527,585,651279,undefined,undefined,undefined
102,29,female,right,order_75_25,8,75,1,images/PICTURE_550.png,images/PICTURE_476.png,images/PICTURE_308.png,images/PICTURE_262.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_262.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,2937,19502,761,676526,undefined,undefined,undefined
102,29,female,right,order_75_25,9,75,0,images/PICTURE_19.png,images/PICTURE_407.png,images/PICTURE_452.png,images/PICTURE_414.png,<div><img width = '150' height = '150' src = 'images/PICTURE_407.png'></img></div>,f,F,true,1714,19960,500,700734,undefined,undefined,undefined
102,29,female,right,order_75_25,10,75,0,images/PICTURE_236.png,images/PICTURE_170.png,images/PICTURE_435.png,images/PICTURE_402.png,<div><img width = '150' height = '150' src = 'images/PICTURE_435.png'></img></div>,j,J,true,785,18072,689,722303,undefined,undefined,undefined
102,29,female,right,order_75_25,11,75,0,images/PICTURE_371.png,images/PICTURE_228.png,images/PICTURE_475.png,images/PICTURE_99.png,<div><img width = '150' height = '150' src = 'images/PICTURE_99.png'></img></div>,j,K,false,1477,22783,579,749183,undefined,undefined,undefined
102,29,female,right,order_75_25,12,75,0,images/PICTURE_528.png,images/PICTURE_397.png,images/PICTURE_649.png,images/PICTURE_425.png,<div><img width = '150' height = '150' src = 'images/PICTURE_425.png'></img></div>,j,K,false,1346,30903,657,784151,undefined,undefined,undefined
