prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
35,29,female,right,order_25_75,1,25,1,images/PICTURE_176.png,images/PICTURE_722.png,images/PICTURE_185.png,images/PICTURE_628.png,images/PICTURE_628.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_185.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,2,k,K,true,1697,16590,3728,223428,undefined,undefined,undefined
35,29,female,right,order_25_75,2,25,0,images/PICTURE_636.png,images/PICTURE_476.png,images/PICTURE_147.png,images/PICTURE_101.png,images/PICTURE_476.png,<div><img width = '150' height = '150' src = 'images/PICTURE_476.png'></img></div>,1,k,F,false,1851,7534,1554,236392,undefined,undefined,undefined
35,29,female,right,order_25_75,3,25,1,images/PICTURE_96.png,images/PICTURE_172.png,images/PICTURE_528.png,images/PICTURE_349.png,images/PICTURE_172.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_528.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,f,F,true,952,8121,1595,249083,undefined,undefined,undefined
35,29,female,right,order_25_75,4,25,1,images/PICTURE_95.png,images/PICTURE_652.png,images/PICTURE_145.png,images/PICTURE_672.png,images/PICTURE_672.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_95.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,0,d,K,false,926,8303,6338,266669,undefined,undefined,undefined
35,29,female,right,order_25_75,5,25,0,images/PICTURE_599.png,images/PICTURE_305.png,images/PICTURE_343.png,images/PICTURE_716.png,images/PICTURE_599.png,<div><img width = '150' height = '150' src = 'images/PICTURE_599.png'></img></div>,0,d,D,true,773,10072,2456,281986,undefined,undefined,undefined
35,29,female,right,order_25_75,6,25,1,images/PICTURE_3.png,images/PICTURE_407.png,images/PICTURE_655.png,images/PICTURE_389.png,images/PICTURE_655.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_389.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,j,J,true,2187,9138,2049,297377,undefined,undefined,undefined
35,29,female,right,order_25_75,7,25,1,images/PICTURE_273.png,images/PICTURE_456.png,images/PICTURE_568.png,images/PICTURE_256.png,images/PICTURE_568.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_256.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,j,J,true,921,11782,2585,314682,undefined,undefined,undefined
35,29,female,right,order_25_75,8,25,1,images/PICTURE_153.png,images/PICTURE_687.png,images/PICTURE_123.png,images/PICTURE_138.png,images/PICTURE_153.png,<div id="images"><a><img src="images/PICTURE_138.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,d,D,true,544,7101,1711,326053,undefined,undefined,undefined
35,29,female,right,order_25_75,9,25,1,images/PICTURE_88.png,images/PICTURE_531.png,images/PICTURE_605.png,images/PICTURE_448.png,images/PICTURE_88.png,<div id="images"><a><img src="images/PICTURE_448.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,d,D,true,437,5721,1504,335734,undefined,undefined,undefined
35,29,female,right,order_25_75,10,25,1,images/PICTURE_251.png,images/PICTURE_612.png,images/PICTURE_332.png,images/PICTURE_283.png,images/PICTURE_251.png,<div id="images"><a><img src="images/PICTURE_612.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,d,D,true,645,830,1247,340473,undefined,undefined,undefined
