prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, stimulus_html, image_position, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
36,23,female,right,order_25_75,1,25,1,images/PICTURE_604.png,images/PICTURE_36.png,images/PICTURE_559.png,images/PICTURE_38.png,images/PICTURE_38.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_559.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,2,j,K,false,3558,16697,3110,219133,undefined,undefined,undefined
36,23,female,right,order_25_75,2,25,0,images/PICTURE_576.png,images/PICTURE_95.png,images/PICTURE_161.png,images/PICTURE_79.png,images/PICTURE_161.png,<div><img width = '150' height = '150' src = 'images/PICTURE_161.png'></img></div>,2,j,J,true,5075,11059,1838,239123,undefined,undefined,undefined
36,23,female,right,order_25_75,3,25,1,images/PICTURE_525.png,images/PICTURE_379.png,images/PICTURE_527.png,images/PICTURE_552.png,images/PICTURE_525.png,<div id="images"><a><img src="images/PICTURE_552.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,k,D,false,1526,8277,1481,252421,undefined,undefined,undefined
36,23,female,right,order_25_75,4,25,1,images/PICTURE_3.png,images/PICTURE_685.png,images/PICTURE_1.png,images/PICTURE_454.png,images/PICTURE_685.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_1.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,j,F,false,181199,8701,3009,447346,undefined,undefined,undefined
36,23,female,right,order_25_75,5,25,1,images/PICTURE_515.png,images/PICTURE_605.png,images/PICTURE_422.png,images/PICTURE_251.png,images/PICTURE_422.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_515.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,0,j,J,true,3992,17842,1654,472847,undefined,undefined,undefined
36,23,female,right,order_25_75,6,25,1,images/PICTURE_258.png,images/PICTURE_232.png,images/PICTURE_63.png,images/PICTURE_410.png,images/PICTURE_258.png,<div id="images"><a><img src="images/PICTURE_232.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,d,D,true,510,4034,610,480017,undefined,undefined,undefined
36,23,female,right,order_25_75,7,25,1,images/PICTURE_415.png,images/PICTURE_457.png,images/PICTURE_9.png,images/PICTURE_626.png,images/PICTURE_457.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_9.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,2,f,F,true,450,3710,1008,487202,undefined,undefined,undefined
36,23,female,right,order_25_75,8,25,1,images/PICTURE_74.png,images/PICTURE_418.png,images/PICTURE_209.png,images/PICTURE_10.png,images/PICTURE_418.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_10.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,f,F,true,381,749,668,491016,undefined,undefined,undefined
36,23,female,right,order_25_75,9,25,1,images/PICTURE_105.png,images/PICTURE_389.png,images/PICTURE_88.png,images/PICTURE_505.png,images/PICTURE_88.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_505.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,3,j,J,true,1196,1591,648,496468,undefined,undefined,undefined
36,23,female,right,order_25_75,10,25,0,images/PICTURE_25.png,images/PICTURE_110.png,images/PICTURE_586.png,images/PICTURE_535.png,images/PICTURE_586.png,<div><img width = '150' height = '150' src = 'images/PICTURE_586.png'></img></div>,2,j,J,true,1062,2222,2120,503883,undefined,undefined,undefined
36,23,female,right,order_25_75,11,25,1,images/PICTURE_233.png,images/PICTURE_521.png,images/PICTURE_236.png,images/PICTURE_276.png,images/PICTURE_233.png,<div id="images"><a><img src="images/PICTURE_521.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,d,D,true,429,4244,2317,512897,undefined,undefined,undefined
36,23,female,right,order_25_75,12,25,1,images/PICTURE_665.png,images/PICTURE_659.png,images/PICTURE_368.png,images/PICTURE_238.png,images/PICTURE_659.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_665.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,0,f,F,true,440,4613,1181,521143,undefined,undefined,undefined
36,23,female,right,order_25_75,13,25,1,images/PICTURE_721.png,images/PICTURE_226.png,images/PICTURE_433.png,images/PICTURE_741.png,images/PICTURE_433.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_226.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">J</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,1,j,J,true,346,1187,750,525442,undefined,undefined,undefined
