prolific_ID, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, qnumber, resp
97,21,female,right,order_75_25,1,75,1,images/PICTURE_392.png,images/PICTURE_62.png,images/PICTURE_37.png,images/PICTURE_97.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_97.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">K</div></a></div>,k,K,true,2250,11006,1374,827096,undefined,undefined,undefined
97,21,female,right,order_75_25,2,75,0,images/PICTURE_612.png,images/PICTURE_202.png,images/PICTURE_735.png,images/PICTURE_345.png,<div><img width = '150' height = '150' src = 'images/PICTURE_735.png'></img></div>,f,J,false,715,1045,2096,832962,undefined,undefined,undefined
97,21,female,right,order_75_25,3,75,0,images/PICTURE_14.png,images/PICTURE_341.png,images/PICTURE_655.png,images/PICTURE_9.png,<div><img width = '150' height = '150' src = 'images/PICTURE_14.png'></img></div>,f,D,false,592,4712,2459,842740,undefined,undefined,undefined
97,21,female,right,order_75_25,4,75,0,images/PICTURE_716.png,images/PICTURE_59.png,images/PICTURE_290.png,images/PICTURE_581.png,<div><img width = '150' height = '150' src = 'images/PICTURE_716.png'></img></div>,d,D,true,619,10904,787,857069,undefined,undefined,undefined
97,21,female,right,order_75_25,5,75,0,images/PICTURE_418.png,images/PICTURE_590.png,images/PICTURE_725.png,images/PICTURE_19.png,<div><img width = '150' height = '150' src = 'images/PICTURE_418.png'></img></div>,d,D,true,703,9108,746,869645,undefined,undefined,undefined
97,21,female,right,order_75_25,6,75,1,images/PICTURE_665.png,images/PICTURE_282.png,images/PICTURE_477.png,images/PICTURE_142.png,<div id="images"><a><img src="images/PICTURE_665.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,717,7014,698,880099,undefined,undefined,undefined
97,21,female,right,order_75_25,7,75,1,images/PICTURE_133.png,images/PICTURE_690.png,images/PICTURE_410.png,images/PICTURE_225.png,<div id="images"><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="images/PICTURE_690.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">F</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,f,F,true,965,7821,663,891569,undefined,undefined,undefined
97,21,female,right,order_75_25,8,75,1,images/PICTURE_111.png,images/PICTURE_359.png,images/PICTURE_251.png,images/PICTURE_249.png,<div id="images"><a><img src="images/PICTURE_111.png" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">D</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a><a><img src="instructions/placeholder.PNG" width="150px" height="150px" style="padding-bottom: 50px;"><div class="caption">-</div></a></div>,d,D,true,1146,7812,468,903020,undefined,undefined,undefined
97,21,female,right,order_75_25,9,75,0,images/PICTURE_116.png,images/PICTURE_84.png,images/PICTURE_587.png,images/PICTURE_164.png,<div><img width = '150' height = '150' src = 'images/PICTURE_587.png'></img></div>,j,J,true,622,7252,525,913440,undefined,undefined,undefined
97,21,female,right,order_75_25,10,75,0,images/PICTURE_362.png,images/PICTURE_744.png,images/PICTURE_529.png,images/PICTURE_445.png,<div><img width = '150' height = '150' src = 'images/PICTURE_362.png'></img></div>,f,D,false,539,5900,914,922811,undefined,undefined,undefined
