participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
2,25,male,right,0,1,0,0,images/PICTURE_226.png,images/PICTURE_262.png,images/PICTURE_365.png,images/PICTURE_105.png,<div><img width = '150' height = '150' src = 'images/PICTURE_365.png'></img></div>,j,J,TRUE,1466,9570,2401,3194008,undefined,undefined
2,25,male,right,0,2,0,0,images/PICTURE_36.png,images/PICTURE_521.png,images/PICTURE_750.png,images/PICTURE_219.png,<div><img width = '150' height = '150' src = 'images/PICTURE_750.png'></img></div>,j,J,TRUE,1934,5535,915,3204458,undefined,undefined
2,25,male,right,0,3,0,0,images/PICTURE_275.png,images/PICTURE_314.png,images/PICTURE_62.png,images/PICTURE_715.png,<div><img width = '150' height = '150' src = 'images/PICTURE_314.png'></img></div>,f,F,TRUE,567,10462,1783,3219360,undefined,undefined
2,25,male,right,0,4,0,0,images/PICTURE_562.png,images/PICTURE_233.png,images/PICTURE_104.png,images/PICTURE_326.png,<div><img width = '150' height = '150' src = 'images/PICTURE_562.png'></img></div>,d,D,TRUE,835,6586,775,3229570,undefined,undefined
2,25,male,right,0,5,0,0,images/PICTURE_724.png,images/PICTURE_95.png,images/PICTURE_19.png,images/PICTURE_720.png,<div><img width = '150' height = '150' src = 'images/PICTURE_720.png'></img></div>,k,K,TRUE,578,3404,2926,3238495,undefined,undefined
2,25,male,right,0,6,0,0,images/PICTURE_238.png,images/PICTURE_630.png,images/PICTURE_78.png,images/PICTURE_89.png,<div><img width = '150' height = '150' src = 'images/PICTURE_630.png'></img></div>,f,F,TRUE,2277,2509,1345,3246641,undefined,undefined
2,25,male,right,0,7,0,0,images/PICTURE_402.png,images/PICTURE_391.png,images/PICTURE_529.png,images/PICTURE_725.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,d,D,TRUE,749,3200,1008,3253613,undefined,undefined
2,25,male,right,0,8,0,0,images/PICTURE_204.png,images/PICTURE_556.png,images/PICTURE_454.png,images/PICTURE_470.png,<div><img width = '150' height = '150' src = 'images/PICTURE_454.png'></img></div>,f,J,FALSE,766,2723,936,3260058,undefined,undefined
2,25,male,right,0,9,0,0,images/PICTURE_476.png,images/PICTURE_296.png,images/PICTURE_566.png,images/PICTURE_718.png,<div><img width = '150' height = '150' src = 'images/PICTURE_566.png'></img></div>,j,J,TRUE,1089,5035,746,3268978,undefined,undefined
2,25,male,right,0,10,0,0,images/PICTURE_611.png,images/PICTURE_319.png,images/PICTURE_474.png,images/PICTURE_682.png,<div><img width = '150' height = '150' src = 'images/PICTURE_319.png'></img></div>,f,F,TRUE,487,3494,959,3275959,undefined,undefined
2,25,male,right,0,11,0,0,images/PICTURE_74.png,images/PICTURE_37.png,images/PICTURE_429.png,images/PICTURE_110.png,<div><img width = '150' height = '150' src = 'images/PICTURE_429.png'></img></div>,j,J,TRUE,945,2154,2648,3283727,undefined,undefined
2,25,male,right,0,12,0,0,images/PICTURE_305.png,images/PICTURE_134.png,images/PICTURE_559.png,images/PICTURE_311.png,<div><img width = '150' height = '150' src = 'images/PICTURE_311.png'></img></div>,k,K,TRUE,753,5599,1160,3293254,undefined,undefined
2,25,male,right,0,13,0,0,images/PICTURE_76.png,images/PICTURE_479.png,images/PICTURE_437.png,images/PICTURE_441.png,<div><img width = '150' height = '150' src = 'images/PICTURE_76.png'></img></div>,d,D,TRUE,461,3324,1320,3300379,undefined,undefined
2,25,male,right,0,14,0,0,images/PICTURE_117.png,images/PICTURE_633.png,images/PICTURE_141.png,images/PICTURE_308.png,<div><img width = '150' height = '150' src = 'images/PICTURE_308.png'></img></div>,k,K,TRUE,396,2982,753,3306523,undefined,undefined
2,25,male,right,0,15,0,0,images/PICTURE_362.png,images/PICTURE_120.png,images/PICTURE_687.png,images/PICTURE_79.png,<div><img width = '150' height = '150' src = 'images/PICTURE_120.png'></img></div>,f,F,TRUE,498,3806,1244,3314088,undefined,undefined
2,25,male,right,0,16,0,0,images/PICTURE_290.png,images/PICTURE_550.png,images/PICTURE_746.png,images/PICTURE_302.png,<div><img width = '150' height = '150' src = 'images/PICTURE_290.png'></img></div>,d,D,TRUE,1163,4892,944,3323123,undefined,undefined
2,25,male,right,0,17,1,1,images/PICTURE_448.png,images/PICTURE_232.png,images/PICTURE_179.png,images/PICTURE_591.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_591.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,1105,5990,2141,3341807,undefined,undefined
2,25,male,right,0,18,1,1,images/PICTURE_468.png,images/PICTURE_334.png,images/PICTURE_161.png,images/PICTURE_547.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_161.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,1734,12648,1651,3359855,undefined,undefined
2,25,male,right,0,19,1,1,images/PICTURE_581.png,images/PICTURE_646.png,images/PICTURE_606.png,images/PICTURE_498.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_606.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,1032,3665,558,3367128,undefined,undefined
2,25,male,right,0,20,1,1,images/PICTURE_570.png,images/PICTURE_745.png,images/PICTURE_592.png,images/PICTURE_9.png,"<div id=""images""><a><img src=""images/PICTURE_570.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,1011,3441,703,3374296,undefined,undefined
