participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
13,23,female,right,1,1,1,1,images/PICTURE_359.png,images/PICTURE_487.png,images/PICTURE_391.png,images/PICTURE_416.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_487.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,F,FALSE,2066,15461,2063,370959,undefined,undefined
13,23,female,right,1,2,1,0,images/PICTURE_627.png,images/PICTURE_355.png,images/PICTURE_174.png,images/PICTURE_339.png,<div><img width = '150' height = '150' src = 'images/PICTURE_355.png'></img></div>,j,F,FALSE,2375,18162,3054,396569,undefined,undefined
13,23,female,right,1,3,1,1,images/PICTURE_14.png,images/PICTURE_713.png,images/PICTURE_351.png,images/PICTURE_325.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_325.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,1260,11882,6553,418283,undefined,undefined
13,23,female,right,1,4,1,1,images/PICTURE_200.png,images/PICTURE_127.png,images/PICTURE_354.png,images/PICTURE_12.png,"<div id=""images""><a><img src=""images/PICTURE_200.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,2086,6071,1423,429881,undefined,undefined
13,23,female,right,1,5,1,0,images/PICTURE_37.png,images/PICTURE_201.png,images/PICTURE_378.png,images/PICTURE_147.png,<div><img width = '150' height = '150' src = 'images/PICTURE_147.png'></img></div>,k,K,TRUE,1040,8850,1898,443683,undefined,undefined
13,23,female,right,1,6,1,1,images/PICTURE_702.png,images/PICTURE_141.png,images/PICTURE_397.png,images/PICTURE_708.png,"<div id=""images""><a><img src=""images/PICTURE_702.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,1073,5862,817,453452,undefined,undefined
13,23,female,right,1,7,1,1,images/PICTURE_212.png,images/PICTURE_349.png,images/PICTURE_606.png,images/PICTURE_576.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_606.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,746,4069,1388,461674,undefined,undefined
13,23,female,right,1,8,1,1,images/PICTURE_577.png,images/PICTURE_566.png,images/PICTURE_662.png,images/PICTURE_659.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_662.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,751,7212,857,472510,undefined,undefined
13,23,female,right,1,9,1,0,images/PICTURE_720.png,images/PICTURE_523.png,images/PICTURE_326.png,images/PICTURE_554.png,<div><img width = '150' height = '150' src = 'images/PICTURE_554.png'></img></div>,k,K,TRUE,709,5068,3553,483853,undefined,undefined
13,23,female,right,1,10,1,0,images/PICTURE_629.png,images/PICTURE_590.png,images/PICTURE_219.png,images/PICTURE_542.png,<div><img width = '150' height = '150' src = 'images/PICTURE_590.png'></img></div>,f,F,TRUE,1391,6332,1596,495185,undefined,undefined
