participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
49,25,male,right,1,1,1,1,images/PICTURE_23.png,images/PICTURE_324.png,images/PICTURE_410.png,images/PICTURE_406.png,"<div id=""images""><a><img src=""images/PICTURE_23.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,3494,10012,1686,176072,undefined,undefined
49,25,male,right,1,2,1,0,images/PICTURE_664.png,images/PICTURE_43.png,images/PICTURE_715.png,images/PICTURE_172.png,<div><img width = '150' height = '150' src = 'images/PICTURE_715.png'></img></div>,f,J,FALSE,1443,6095,1816,187440,undefined,undefined
49,25,male,right,1,3,1,1,images/PICTURE_334.png,images/PICTURE_40.png,images/PICTURE_323.png,images/PICTURE_93.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_323.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,614,10573,1607,202247,undefined,undefined
49,25,male,right,1,4,1,1,images/PICTURE_153.png,images/PICTURE_95.png,images/PICTURE_725.png,images/PICTURE_722.png,"<div id=""images""><a><img src=""images/PICTURE_153.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,2038,4621,1199,212119,undefined,undefined
49,25,male,right,1,5,1,0,images/PICTURE_373.png,images/PICTURE_422.png,images/PICTURE_290.png,images/PICTURE_418.png,<div><img width = '150' height = '150' src = 'images/PICTURE_373.png'></img></div>,f,D,FALSE,367,2926,1552,218975,undefined,undefined
49,25,male,right,1,6,1,1,images/PICTURE_673.png,images/PICTURE_407.png,images/PICTURE_599.png,images/PICTURE_672.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_407.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",f,F,TRUE,407,2830,1143,225367,undefined,undefined
49,25,male,right,1,7,1,1,images/PICTURE_148.png,images/PICTURE_132.png,images/PICTURE_476.png,images/PICTURE_449.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_449.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,949,2358,1088,231776,undefined,undefined
49,25,male,right,1,8,1,0,images/PICTURE_597.png,images/PICTURE_703.png,images/PICTURE_354.png,images/PICTURE_566.png,<div><img width = '150' height = '150' src = 'images/PICTURE_703.png'></img></div>,f,F,TRUE,487,2942,944,238159,undefined,undefined
49,25,male,right,1,9,1,0,images/PICTURE_626.png,images/PICTURE_642.png,images/PICTURE_77.png,images/PICTURE_378.png,<div><img width = '150' height = '150' src = 'images/PICTURE_378.png'></img></div>,j,K,FALSE,495,2390,1128,244183,undefined,undefined
49,25,male,right,1,10,1,1,images/PICTURE_416.png,images/PICTURE_314.png,images/PICTURE_110.png,images/PICTURE_348.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_110.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,1189,3070,1006,251463,undefined,undefined
