participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
30,20,male,right,0,1,0,0,images/PICTURE_745.png,images/PICTURE_655.png,images/PICTURE_416.png,images/PICTURE_276.png,<div><img width = '150' height = '150' src = 'images/PICTURE_276.png'></img></div>,k,K,TRUE,1167,9086,2513,156116,undefined,undefined
30,20,male,right,0,2,0,0,images/PICTURE_75.png,images/PICTURE_596.png,images/PICTURE_682.png,images/PICTURE_570.png,<div><img width = '150' height = '150' src = 'images/PICTURE_682.png'></img></div>,j,J,TRUE,841,5655,545,165165,undefined,undefined
30,20,male,right,0,3,0,0,images/PICTURE_292.png,images/PICTURE_590.png,images/PICTURE_297.png,images/PICTURE_685.png,<div><img width = '150' height = '150' src = 'images/PICTURE_590.png'></img></div>,f,F,TRUE,481,6511,504,174668,undefined,undefined
30,20,male,right,0,4,0,0,images/PICTURE_298.png,images/PICTURE_255.png,images/PICTURE_290.png,images/PICTURE_664.png,<div><img width = '150' height = '150' src = 'images/PICTURE_255.png'></img></div>,f,F,TRUE,455,5103,658,182892,undefined,undefined
30,20,male,right,0,5,0,0,images/PICTURE_176.png,images/PICTURE_402.png,images/PICTURE_456.png,images/PICTURE_422.png,<div><img width = '150' height = '150' src = 'images/PICTURE_176.png'></img></div>,d,D,TRUE,298,5079,505,190781,undefined,undefined
30,20,male,right,0,6,0,0,images/PICTURE_581.png,images/PICTURE_138.png,images/PICTURE_163.png,images/PICTURE_649.png,<div><img width = '150' height = '150' src = 'images/PICTURE_581.png'></img></div>,d,D,TRUE,769,4783,570,198908,undefined,undefined
30,20,male,right,0,7,0,0,images/PICTURE_259.png,images/PICTURE_748.png,images/PICTURE_357.png,images/PICTURE_504.png,<div><img width = '150' height = '150' src = 'images/PICTURE_748.png'></img></div>,f,F,TRUE,288,4624,587,206413,undefined,undefined
30,20,male,right,0,8,0,0,images/PICTURE_406.png,images/PICTURE_528.png,images/PICTURE_302.png,images/PICTURE_516.png,<div><img width = '150' height = '150' src = 'images/PICTURE_406.png'></img></div>,d,D,TRUE,234,4319,403,213373,undefined,undefined
30,20,male,right,0,9,0,0,images/PICTURE_485.png,images/PICTURE_653.png,images/PICTURE_476.png,images/PICTURE_134.png,<div><img width = '150' height = '150' src = 'images/PICTURE_476.png'></img></div>,j,J,TRUE,345,5160,441,221325,undefined,undefined
30,20,male,right,0,10,0,0,images/PICTURE_283.png,images/PICTURE_88.png,images/PICTURE_367.png,images/PICTURE_83.png,<div><img width = '150' height = '150' src = 'images/PICTURE_367.png'></img></div>,j,J,TRUE,273,2983,432,227021,undefined,undefined
30,20,male,right,0,11,0,0,images/PICTURE_177.png,images/PICTURE_652.png,images/PICTURE_517.png,images/PICTURE_119.png,<div><img width = '150' height = '150' src = 'images/PICTURE_517.png'></img></div>,j,J,TRUE,303,6304,394,236029,undefined,undefined
30,20,male,right,0,12,0,0,images/PICTURE_612.png,images/PICTURE_158.png,images/PICTURE_122.png,images/PICTURE_14.png,<div><img width = '150' height = '150' src = 'images/PICTURE_122.png'></img></div>,j,J,TRUE,279,2255,587,241157,undefined,undefined
30,20,male,right,0,13,0,0,images/PICTURE_344.png,images/PICTURE_587.png,images/PICTURE_151.png,images/PICTURE_512.png,<div><img width = '150' height = '150' src = 'images/PICTURE_151.png'></img></div>,j,J,TRUE,336,3232,416,247149,undefined,undefined
30,20,male,right,0,14,0,0,images/PICTURE_212.png,images/PICTURE_429.png,images/PICTURE_577.png,images/PICTURE_531.png,<div><img width = '150' height = '150' src = 'images/PICTURE_212.png'></img></div>,d,D,TRUE,200,2383,459,252197,undefined,undefined
30,20,male,right,0,15,0,0,images/PICTURE_351.png,images/PICTURE_390.png,images/PICTURE_529.png,images/PICTURE_546.png,<div><img width = '150' height = '150' src = 'images/PICTURE_390.png'></img></div>,f,F,TRUE,282,1910,401,256797,undefined,undefined
