participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
38,29,male,right,0,1,0,0,images/PICTURE_380.png,images/PICTURE_433.png,images/PICTURE_216.png,images/PICTURE_652.png,<div><img width = '150' height = '150' src = 'images/PICTURE_652.png'></img></div>,k,K,TRUE,10334,10646,1202,272562,undefined,undefined
38,29,male,right,0,2,0,0,images/PICTURE_262.png,images/PICTURE_456.png,images/PICTURE_261.png,images/PICTURE_357.png,<div><img width = '150' height = '150' src = 'images/PICTURE_261.png'></img></div>,j,J,TRUE,902,8895,1265,285633,undefined,undefined
38,29,male,right,0,3,0,0,images/PICTURE_640.png,images/PICTURE_570.png,images/PICTURE_485.png,images/PICTURE_474.png,<div><img width = '150' height = '150' src = 'images/PICTURE_570.png'></img></div>,f,F,TRUE,631,3871,2064,294209,undefined,undefined
38,29,male,right,0,4,0,0,images/PICTURE_322.png,images/PICTURE_201.png,images/PICTURE_338.png,images/PICTURE_670.png,<div><img width = '150' height = '150' src = 'images/PICTURE_670.png'></img></div>,k,K,TRUE,5350,5621,1152,308346,undefined,undefined
38,29,male,right,0,5,0,0,images/PICTURE_323.png,images/PICTURE_204.png,images/PICTURE_550.png,images/PICTURE_717.png,<div><img width = '150' height = '150' src = 'images/PICTURE_717.png'></img></div>,k,K,TRUE,725,4783,857,316722,undefined,undefined
38,29,male,right,0,6,0,0,images/PICTURE_566.png,images/PICTURE_470.png,images/PICTURE_512.png,images/PICTURE_249.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,f,F,TRUE,429,127,1201,320489,undefined,undefined
38,29,male,right,0,7,0,0,images/PICTURE_369.png,images/PICTURE_577.png,images/PICTURE_482.png,images/PICTURE_713.png,<div><img width = '150' height = '150' src = 'images/PICTURE_482.png'></img></div>,j,J,TRUE,575,4520,754,328345,undefined,undefined
38,29,male,right,0,8,0,0,images/PICTURE_114.png,images/PICTURE_137.png,images/PICTURE_498.png,images/PICTURE_299.png,<div><img width = '150' height = '150' src = 'images/PICTURE_137.png'></img></div>,f,F,TRUE,705,3824,1025,335905,undefined,undefined
38,29,male,right,0,9,0,0,images/PICTURE_176.png,images/PICTURE_682.png,images/PICTURE_359.png,images/PICTURE_690.png,<div><img width = '150' height = '150' src = 'images/PICTURE_690.png'></img></div>,k,K,TRUE,1377,3214,538,343041,undefined,undefined
38,29,male,right,0,10,0,0,images/PICTURE_606.png,images/PICTURE_478.png,images/PICTURE_437.png,images/PICTURE_597.png,<div><img width = '150' height = '150' src = 'images/PICTURE_478.png'></img></div>,f,F,TRUE,361,4975,536,350920,undefined,undefined
38,29,male,right,0,11,0,0,images/PICTURE_629.png,images/PICTURE_177.png,images/PICTURE_234.png,images/PICTURE_37.png,<div><img width = '150' height = '150' src = 'images/PICTURE_629.png'></img></div>,d,D,TRUE,5680,2524,1466,362601,undefined,undefined
38,29,male,right,0,12,0,0,images/PICTURE_558.png,images/PICTURE_605.png,images/PICTURE_68.png,images/PICTURE_23.png,<div><img width = '150' height = '150' src = 'images/PICTURE_558.png'></img></div>,d,D,TRUE,405,4790,1082,370888,undefined,undefined
38,29,male,right,0,13,0,0,images/PICTURE_646.png,images/PICTURE_360.png,images/PICTURE_529.png,images/PICTURE_92.png,<div><img width = '150' height = '150' src = 'images/PICTURE_360.png'></img></div>,f,F,TRUE,407,2895,546,376745,undefined,undefined
38,29,male,right,0,14,0,0,images/PICTURE_468.png,images/PICTURE_206.png,images/PICTURE_590.png,images/PICTURE_598.png,<div><img width = '150' height = '150' src = 'images/PICTURE_590.png'></img></div>,j,J,TRUE,1158,3575,1953,385440,undefined,undefined
38,29,male,right,0,15,0,0,images/PICTURE_402.png,images/PICTURE_695.png,images/PICTURE_168.png,images/PICTURE_85.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,d,D,TRUE,360,3479,1210,392497,undefined,undefined
38,29,male,right,0,16,0,0,images/PICTURE_607.png,images/PICTURE_588.png,images/PICTURE_639.png,images/PICTURE_172.png,<div><img width = '150' height = '150' src = 'images/PICTURE_607.png'></img></div>,d,D,TRUE,501,5495,578,401081,undefined,undefined
38,29,male,right,0,17,1,1,images/PICTURE_203.png,images/PICTURE_406.png,images/PICTURE_223.png,images/PICTURE_445.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_406.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",f,F,TRUE,2864,6639,1234,421176,undefined,undefined
38,29,male,right,0,18,1,0,images/PICTURE_339.png,images/PICTURE_348.png,images/PICTURE_363.png,images/PICTURE_327.png,<div><img width = '150' height = '150' src = 'images/PICTURE_327.png'></img></div>,k,K,TRUE,632,5783,706,430304,undefined,undefined
38,29,male,right,0,19,1,1,images/PICTURE_63.png,images/PICTURE_373.png,images/PICTURE_341.png,images/PICTURE_521.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_521.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,377,5447,753,438889,undefined,undefined
38,29,male,right,0,20,1,0,images/PICTURE_351.png,images/PICTURE_728.png,images/PICTURE_179.png,images/PICTURE_36.png,<div><img width = '150' height = '150' src = 'images/PICTURE_728.png'></img></div>,f,F,TRUE,1265,6671,866,449696,undefined,undefined
38,29,male,right,0,21,1,1,images/PICTURE_292.png,images/PICTURE_391.png,images/PICTURE_75.png,images/PICTURE_601.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_391.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",f,F,TRUE,298,4887,922,457809,undefined,undefined
38,29,male,right,0,22,1,1,images/PICTURE_673.png,images/PICTURE_725.png,images/PICTURE_318.png,images/PICTURE_193.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_318.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,111,4030,459,464416,undefined,undefined
38,29,male,right,0,23,1,0,images/PICTURE_57.png,images/PICTURE_365.png,images/PICTURE_630.png,images/PICTURE_651.png,<div><img width = '150' height = '150' src = 'images/PICTURE_365.png'></img></div>,f,F,TRUE,6055,6744,626,479848,undefined,undefined
38,29,male,right,0,24,1,1,images/PICTURE_141.png,images/PICTURE_389.png,images/PICTURE_107.png,images/PICTURE_96.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_96.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,352,4744,673,487623,undefined,undefined
38,29,male,right,0,25,1,1,images/PICTURE_344.png,images/PICTURE_477.png,images/PICTURE_454.png,images/PICTURE_349.png,"<div id=""images""><a><img src=""images/PICTURE_344.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,3775,3527,578,497512,undefined,undefined
38,29,male,right,0,26,1,0,images/PICTURE_104.png,images/PICTURE_405.png,images/PICTURE_235.png,images/PICTURE_238.png,<div><img width = '150' height = '150' src = 'images/PICTURE_235.png'></img></div>,j,J,TRUE,328,4791,1026,505663,undefined,undefined
38,29,male,right,0,27,1,0,images/PICTURE_334.png,images/PICTURE_642.png,images/PICTURE_304.png,images/PICTURE_232.png,<div><img width = '150' height = '150' src = 'images/PICTURE_304.png'></img></div>,j,J,TRUE,798,4399,592,513463,undefined,undefined
