participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
41,34,male,right,0,1,0,0,images/PICTURE_515.png,images/PICTURE_273.png,images/PICTURE_158.png,images/PICTURE_673.png,<div><img width = '150' height = '150' src = 'images/PICTURE_673.png'></img></div>,k,K,TRUE,4797,10835,1924,146523,undefined,undefined
41,34,male,right,0,2,0,0,images/PICTURE_296.png,images/PICTURE_668.png,images/PICTURE_236.png,images/PICTURE_348.png,<div><img width = '150' height = '150' src = 'images/PICTURE_348.png'></img></div>,k,K,TRUE,840,7086,1004,157474,undefined,undefined
41,34,male,right,0,3,0,0,images/PICTURE_371.png,images/PICTURE_40.png,images/PICTURE_327.png,images/PICTURE_14.png,<div><img width = '150' height = '150' src = 'images/PICTURE_14.png'></img></div>,k,K,TRUE,1187,6646,1285,168611,undefined,undefined
41,34,male,right,0,4,0,0,images/PICTURE_537.png,images/PICTURE_334.png,images/PICTURE_215.png,images/PICTURE_642.png,<div><img width = '150' height = '150' src = 'images/PICTURE_334.png'></img></div>,f,F,TRUE,916,16309,1701,189555,undefined,undefined
41,34,male,right,0,5,0,0,images/PICTURE_332.png,images/PICTURE_164.png,images/PICTURE_120.png,images/PICTURE_310.png,<div><img width = '150' height = '150' src = 'images/PICTURE_120.png'></img></div>,j,J,TRUE,460,4135,1269,197435,undefined,undefined
41,34,male,right,0,6,0,0,images/PICTURE_626.png,images/PICTURE_116.png,images/PICTURE_397.png,images/PICTURE_416.png,<div><img width = '150' height = '150' src = 'images/PICTURE_397.png'></img></div>,j,J,TRUE,684,4644,1496,206275,undefined,undefined
41,34,male,right,0,7,0,0,images/PICTURE_268.png,images/PICTURE_750.png,images/PICTURE_52.png,images/PICTURE_400.png,<div><img width = '150' height = '150' src = 'images/PICTURE_400.png'></img></div>,k,K,TRUE,764,4324,1157,214539,undefined,undefined
41,34,male,right,0,8,0,0,images/PICTURE_326.png,images/PICTURE_43.png,images/PICTURE_474.png,images/PICTURE_389.png,<div><img width = '150' height = '150' src = 'images/PICTURE_43.png'></img></div>,f,F,TRUE,588,8613,821,226579,undefined,undefined
41,34,male,right,0,9,0,0,images/PICTURE_368.png,images/PICTURE_748.png,images/PICTURE_420.png,images/PICTURE_92.png,<div><img width = '150' height = '150' src = 'images/PICTURE_92.png'></img></div>,k,K,TRUE,586,5468,1086,235739,undefined,undefined
41,34,male,right,0,10,0,0,images/PICTURE_193.png,images/PICTURE_478.png,images/PICTURE_126.png,images/PICTURE_645.png,<div><img width = '150' height = '150' src = 'images/PICTURE_478.png'></img></div>,f,F,TRUE,556,4605,1458,244379,undefined,undefined
41,34,male,right,0,11,0,0,images/PICTURE_373.png,images/PICTURE_172.png,images/PICTURE_59.png,images/PICTURE_556.png,<div><img width = '150' height = '150' src = 'images/PICTURE_172.png'></img></div>,f,F,TRUE,896,5733,645,253674,undefined,undefined
41,34,male,right,0,12,0,0,images/PICTURE_745.png,images/PICTURE_206.png,images/PICTURE_448.png,images/PICTURE_547.png,<div><img width = '150' height = '150' src = 'images/PICTURE_206.png'></img></div>,f,F,TRUE,669,4750,909,262019,undefined,undefined
41,34,male,right,0,13,0,0,images/PICTURE_251.png,images/PICTURE_479.png,images/PICTURE_591.png,images/PICTURE_614.png,<div><img width = '150' height = '150' src = 'images/PICTURE_614.png'></img></div>,k,K,TRUE,324,4037,1093,269490,undefined,undefined
41,34,male,right,0,14,0,0,images/PICTURE_308.png,images/PICTURE_343.png,images/PICTURE_590.png,images/PICTURE_161.png,<div><img width = '150' height = '150' src = 'images/PICTURE_308.png'></img></div>,d,D,TRUE,545,3252,525,275827,undefined,undefined
41,34,male,right,0,15,0,0,images/PICTURE_111.png,images/PICTURE_234.png,images/PICTURE_237.png,images/PICTURE_744.png,<div><img width = '150' height = '150' src = 'images/PICTURE_234.png'></img></div>,f,F,TRUE,283,1885,767,280779,undefined,undefined
41,34,male,right,0,16,0,0,images/PICTURE_80.png,images/PICTURE_437.png,images/PICTURE_190.png,images/PICTURE_363.png,<div><img width = '150' height = '150' src = 'images/PICTURE_363.png'></img></div>,d,K,FALSE,381,1813,943,285930,undefined,undefined
41,34,male,right,0,17,1,0,images/PICTURE_96.png,images/PICTURE_183.png,images/PICTURE_282.png,images/PICTURE_552.png,<div><img width = '150' height = '150' src = 'images/PICTURE_96.png'></img></div>,f,D,FALSE,1069,3703,1207,297786,undefined,undefined
41,34,male,right,0,18,1,1,images/PICTURE_445.png,images/PICTURE_136.png,images/PICTURE_570.png,images/PICTURE_734.png,"<div id=""images""><a><img src=""images/PICTURE_445.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,1068,5845,1413,308130,undefined,undefined
41,34,male,right,0,19,1,0,images/PICTURE_516.png,images/PICTURE_433.png,images/PICTURE_692.png,images/PICTURE_137.png,<div><img width = '150' height = '150' src = 'images/PICTURE_137.png'></img></div>,k,K,TRUE,908,4003,951,316011,undefined,undefined
41,34,male,right,0,20,1,0,images/PICTURE_659.png,images/PICTURE_620.png,images/PICTURE_647.png,images/PICTURE_378.png,<div><img width = '150' height = '150' src = 'images/PICTURE_659.png'></img></div>,f,D,FALSE,436,3333,934,322731,undefined,undefined
41,34,male,right,0,21,1,1,images/PICTURE_259.png,images/PICTURE_637.png,images/PICTURE_628.png,images/PICTURE_23.png,"<div id=""images""><a><img src=""images/PICTURE_259.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,533,7166,827,333275,undefined,undefined
41,34,male,right,0,22,1,1,images/PICTURE_304.png,images/PICTURE_365.png,images/PICTURE_333.png,images/PICTURE_476.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_476.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,380,4342,1388,341403,undefined,undefined
41,34,male,right,0,23,1,0,images/PICTURE_419.png,images/PICTURE_716.png,images/PICTURE_588.png,images/PICTURE_566.png,<div><img width = '150' height = '150' src = 'images/PICTURE_566.png'></img></div>,k,K,TRUE,21603,5603,654,371282,undefined,undefined
41,34,male,right,0,24,1,0,images/PICTURE_262.png,images/PICTURE_715.png,images/PICTURE_199.png,images/PICTURE_312.png,<div><img width = '150' height = '150' src = 'images/PICTURE_312.png'></img></div>,k,K,TRUE,484,3447,501,377731,undefined,undefined
41,34,male,right,0,25,1,1,images/PICTURE_661.png,images/PICTURE_525.png,images/PICTURE_639.png,images/PICTURE_562.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_639.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,308,2245,766,383067,undefined,undefined
41,34,male,right,0,26,1,0,images/PICTURE_422.png,images/PICTURE_521.png,images/PICTURE_38.png,images/PICTURE_232.png,<div><img width = '150' height = '150' src = 'images/PICTURE_232.png'></img></div>,k,K,TRUE,475,2749,773,389083,undefined,undefined
41,34,male,right,0,27,1,1,images/PICTURE_148.png,images/PICTURE_611.png,images/PICTURE_324.png,images/PICTURE_563.png,"<div id=""images""><a><img src=""images/PICTURE_148.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,372,3613,733,395819,undefined,undefined
41,34,male,right,0,28,1,1,images/PICTURE_219.png,images/PICTURE_727.png,images/PICTURE_579.png,images/PICTURE_534.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_534.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,452,3310,557,402155,undefined,undefined
41,34,male,right,0,29,1,1,images/PICTURE_345.png,images/PICTURE_636.png,images/PICTURE_584.png,images/PICTURE_322.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_636.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",f,F,TRUE,332,3598,740,408843,undefined,undefined
41,34,male,right,0,30,1,1,images/PICTURE_130.png,images/PICTURE_311.png,images/PICTURE_468.png,images/PICTURE_695.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_468.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,396,1982,621,413859,undefined,undefined
41,34,male,right,0,31,1,1,images/PICTURE_153.png,images/PICTURE_559.png,images/PICTURE_108.png,images/PICTURE_85.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_85.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,265,2741,700,419586,undefined,undefined
41,34,male,right,0,32,1,0,images/PICTURE_653.png,images/PICTURE_319.png,images/PICTURE_720.png,images/PICTURE_249.png,<div><img width = '150' height = '150' src = 'images/PICTURE_319.png'></img></div>,f,F,TRUE,333,3622,733,426291,undefined,undefined
41,34,male,right,0,33,0,0,images/PICTURE_203.png,images/PICTURE_77.png,images/PICTURE_725.png,images/PICTURE_37.png,<div><img width = '150' height = '150' src = 'images/PICTURE_203.png'></img></div>,d,D,TRUE,814,3092,664,434220,undefined,undefined
41,34,male,right,0,34,0,0,images/PICTURE_177.png,images/PICTURE_89.png,images/PICTURE_652.png,images/PICTURE_746.png,<div><img width = '150' height = '150' src = 'images/PICTURE_177.png'></img></div>,f,D,FALSE,211,1637,752,438835,undefined,undefined
41,34,male,right,0,35,0,0,images/PICTURE_122.png,images/PICTURE_110.png,images/PICTURE_357.png,images/PICTURE_571.png,<div><img width = '150' height = '150' src = 'images/PICTURE_122.png'></img></div>,d,D,TRUE,292,2709,1014,444867,undefined,undefined
41,34,male,right,0,36,0,0,images/PICTURE_216.png,images/PICTURE_599.png,images/PICTURE_454.png,images/PICTURE_318.png,<div><img width = '150' height = '150' src = 'images/PICTURE_599.png'></img></div>,f,F,TRUE,418,2629,511,450443,undefined,undefined
41,34,male,right,0,37,0,0,images/PICTURE_98.png,images/PICTURE_517.png,images/PICTURE_697.png,images/PICTURE_684.png,<div><img width = '150' height = '150' src = 'images/PICTURE_98.png'></img></div>,d,D,TRUE,277,2397,712,455843,undefined,undefined
41,34,male,right,0,38,0,0,images/PICTURE_441.png,images/PICTURE_504.png,images/PICTURE_505.png,images/PICTURE_204.png,<div><img width = '150' height = '150' src = 'images/PICTURE_204.png'></img></div>,k,K,TRUE,381,4413,621,463275,undefined,undefined
41,34,male,right,0,39,0,0,images/PICTURE_353.png,images/PICTURE_699.png,images/PICTURE_565.png,images/PICTURE_149.png,<div><img width = '150' height = '150' src = 'images/PICTURE_149.png'></img></div>,k,K,TRUE,427,3285,742,469747,undefined,undefined
41,34,male,right,0,40,0,0,images/PICTURE_194.png,images/PICTURE_97.png,images/PICTURE_722.png,images/PICTURE_74.png,<div><img width = '150' height = '150' src = 'images/PICTURE_722.png'></img></div>,j,J,TRUE,540,2813,558,475675,undefined,undefined
41,34,male,right,0,41,0,0,images/PICTURE_261.png,images/PICTURE_717.png,images/PICTURE_523.png,images/PICTURE_196.png,<div><img width = '150' height = '150' src = 'images/PICTURE_717.png'></img></div>,f,F,TRUE,315,2646,840,481491,undefined,undefined
41,34,male,right,0,42,0,0,images/PICTURE_323.png,images/PICTURE_269.png,images/PICTURE_732.png,images/PICTURE_702.png,<div><img width = '150' height = '150' src = 'images/PICTURE_269.png'></img></div>,k,F,FALSE,388,2508,736,487139,undefined,undefined
41,34,male,right,0,43,0,0,images/PICTURE_138.png,images/PICTURE_170.png,images/PICTURE_185.png,images/PICTURE_586.png,<div><img width = '150' height = '150' src = 'images/PICTURE_185.png'></img></div>,j,J,TRUE,516,4005,749,494426,undefined,undefined
41,34,male,right,0,44,0,0,images/PICTURE_568.png,images/PICTURE_491.png,images/PICTURE_178.png,images/PICTURE_370.png,<div><img width = '150' height = '150' src = 'images/PICTURE_178.png'></img></div>,j,J,TRUE,540,3951,759,501692,undefined,undefined
41,34,male,right,0,45,0,0,images/PICTURE_606.png,images/PICTURE_71.png,images/PICTURE_349.png,images/PICTURE_223.png,<div><img width = '150' height = '150' src = 'images/PICTURE_223.png'></img></div>,k,K,TRUE,324,2477,631,507140,undefined,undefined
41,34,male,right,0,46,0,0,images/PICTURE_708.png,images/PICTURE_390.png,images/PICTURE_25.png,images/PICTURE_336.png,<div><img width = '150' height = '150' src = 'images/PICTURE_390.png'></img></div>,f,F,TRUE,466,3988,774,514388,undefined,undefined
41,34,male,right,0,47,0,0,images/PICTURE_238.png,images/PICTURE_226.png,images/PICTURE_679.png,images/PICTURE_33.png,<div><img width = '150' height = '150' src = 'images/PICTURE_679.png'></img></div>,j,J,TRUE,435,3821,501,521164,undefined,undefined
41,34,male,right,0,48,0,0,images/PICTURE_174.png,images/PICTURE_651.png,images/PICTURE_713.png,images/PICTURE_607.png,<div><img width = '150' height = '150' src = 'images/PICTURE_607.png'></img></div>,k,K,TRUE,553,3070,662,527467,undefined,undefined
41,34,male,right,0,49,1,0,images/PICTURE_629.png,images/PICTURE_123.png,images/PICTURE_470.png,images/PICTURE_133.png,<div><img width = '150' height = '150' src = 'images/PICTURE_133.png'></img></div>,k,K,TRUE,1110,4140,702,536740,undefined,undefined
41,34,male,right,0,50,1,1,images/PICTURE_225.png,images/PICTURE_372.png,images/PICTURE_10.png,images/PICTURE_689.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_10.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,476,3141,582,542955,undefined,undefined
41,34,male,right,0,51,1,0,images/PICTURE_202.png,images/PICTURE_646.png,images/PICTURE_176.png,images/PICTURE_380.png,<div><img width = '150' height = '150' src = 'images/PICTURE_646.png'></img></div>,f,F,TRUE,779,2877,526,549155,undefined,undefined
41,34,male,right,0,52,1,0,images/PICTURE_362.png,images/PICTURE_266.png,images/PICTURE_409.png,images/PICTURE_240.png,<div><img width = '150' height = '150' src = 'images/PICTURE_362.png'></img></div>,f,D,FALSE,300,2581,757,554811,undefined,undefined
