participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
29,33,male,right,1,1,1,0,images/PICTURE_748.png,images/PICTURE_326.png,images/PICTURE_127.png,images/PICTURE_322.png,<div><img width = '150' height = '150' src = 'images/PICTURE_127.png'></img></div>,k,J,FALSE,2269,16507,3071,218749,undefined,undefined
29,33,male,right,1,2,1,1,images/PICTURE_149.png,images/PICTURE_77.png,images/PICTURE_290.png,images/PICTURE_367.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_367.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,6444,7897,2728,237839,undefined,undefined
29,33,male,right,1,3,1,1,images/PICTURE_235.png,images/PICTURE_357.png,images/PICTURE_334.png,images/PICTURE_697.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_334.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,3605,2437,4311,250212,undefined,undefined
29,33,male,right,1,4,1,1,images/PICTURE_605.png,images/PICTURE_296.png,images/PICTURE_283.png,images/PICTURE_255.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_296.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,F,FALSE,6647,7962,5767,272606,undefined,undefined
29,33,male,right,1,5,1,1,images/PICTURE_72.png,images/PICTURE_276.png,images/PICTURE_209.png,images/PICTURE_392.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_209.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,818,9415,1478,286336,undefined,undefined
29,33,male,right,1,6,1,0,images/PICTURE_110.png,images/PICTURE_378.png,images/PICTURE_741.png,images/PICTURE_570.png,<div><img width = '150' height = '150' src = 'images/PICTURE_570.png'></img></div>,k,K,TRUE,2954,1718,3039,296063,undefined,undefined
29,33,male,right,1,7,1,1,images/PICTURE_528.png,images/PICTURE_437.png,images/PICTURE_12.png,images/PICTURE_185.png,"<div id=""images""><a><img src=""images/PICTURE_528.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,790,4152,1101,304122,undefined,undefined
29,33,male,right,1,8,1,0,images/PICTURE_23.png,images/PICTURE_504.png,images/PICTURE_7.png,images/PICTURE_158.png,<div><img width = '150' height = '150' src = 'images/PICTURE_7.png'></img></div>,j,J,TRUE,1430,4874,1366,313815,undefined,undefined
29,33,male,right,1,9,1,1,images/PICTURE_550.png,images/PICTURE_654.png,images/PICTURE_517.png,images/PICTURE_199.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_517.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,994,3069,856,320750,undefined,undefined
29,33,male,right,1,10,1,1,images/PICTURE_339.png,images/PICTURE_356.png,images/PICTURE_84.png,images/PICTURE_114.png,"<div id=""images""><a><img src=""images/PICTURE_339.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,658,4499,958,328884,undefined,undefined
