participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
20,20,male,right,0,1,0,0,images/PICTURE_52.png,images/PICTURE_665.png,images/PICTURE_659.png,images/PICTURE_370.png,<div><img width = '150' height = '150' src = 'images/PICTURE_370.png'></img></div>,k,K,TRUE,771,6388,1984,142214,undefined,undefined
20,20,male,right,0,2,0,0,images/PICTURE_670.png,images/PICTURE_84.png,images/PICTURE_692.png,images/PICTURE_690.png,<div><img width = '150' height = '150' src = 'images/PICTURE_692.png'></img></div>,j,J,TRUE,638,9049,1524,155433,undefined,undefined
20,20,male,right,0,3,0,0,images/PICTURE_639.png,images/PICTURE_115.png,images/PICTURE_476.png,images/PICTURE_435.png,<div><img width = '150' height = '150' src = 'images/PICTURE_476.png'></img></div>,j,J,TRUE,587,13807,1304,173140,undefined,undefined
20,20,male,right,0,4,0,0,images/PICTURE_238.png,images/PICTURE_12.png,images/PICTURE_565.png,images/PICTURE_652.png,<div><img width = '150' height = '150' src = 'images/PICTURE_565.png'></img></div>,j,J,TRUE,377,4415,1596,181535,undefined,undefined
20,20,male,right,0,5,0,0,images/PICTURE_547.png,images/PICTURE_485.png,images/PICTURE_505.png,images/PICTURE_341.png,<div><img width = '150' height = '150' src = 'images/PICTURE_547.png'></img></div>,d,D,TRUE,494,6332,681,191048,undefined,undefined
20,20,male,right,0,6,0,0,images/PICTURE_14.png,images/PICTURE_75.png,images/PICTURE_305.png,images/PICTURE_262.png,<div><img width = '150' height = '150' src = 'images/PICTURE_305.png'></img></div>,j,J,TRUE,634,6432,1327,201449,undefined,undefined
20,20,male,right,0,7,0,0,images/PICTURE_604.png,images/PICTURE_452.png,images/PICTURE_15.png,images/PICTURE_371.png,<div><img width = '150' height = '150' src = 'images/PICTURE_604.png'></img></div>,d,D,TRUE,401,3770,937,208569,undefined,undefined
20,20,male,right,0,8,0,0,images/PICTURE_482.png,images/PICTURE_83.png,images/PICTURE_732.png,images/PICTURE_7.png,<div><img width = '150' height = '150' src = 'images/PICTURE_482.png'></img></div>,d,D,TRUE,409,2171,641,213798,undefined,undefined
20,20,male,right,0,9,0,0,images/PICTURE_402.png,images/PICTURE_599.png,images/PICTURE_591.png,images/PICTURE_36.png,<div><img width = '150' height = '150' src = 'images/PICTURE_402.png'></img></div>,d,D,TRUE,398,2574,732,219511,undefined,undefined
20,20,male,right,0,10,0,0,images/PICTURE_319.png,images/PICTURE_360.png,images/PICTURE_615.png,images/PICTURE_534.png,<div><img width = '150' height = '150' src = 'images/PICTURE_360.png'></img></div>,f,F,TRUE,328,5180,668,227696,undefined,undefined
20,20,male,right,0,11,0,0,images/PICTURE_345.png,images/PICTURE_629.png,images/PICTURE_391.png,images/PICTURE_611.png,<div><img width = '150' height = '150' src = 'images/PICTURE_345.png'></img></div>,d,D,TRUE,559,4450,648,235364,undefined,undefined
20,20,male,right,0,12,0,0,images/PICTURE_74.png,images/PICTURE_85.png,images/PICTURE_392.png,images/PICTURE_132.png,<div><img width = '150' height = '150' src = 'images/PICTURE_85.png'></img></div>,f,F,TRUE,351,3903,535,242160,undefined,undefined
