participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
47,26,male,right,1,1,1,0,images/PICTURE_258.png,images/PICTURE_422.png,images/PICTURE_75.png,images/PICTURE_23.png,<div><img width = '150' height = '150' src = 'images/PICTURE_422.png'></img></div>,d,F,FALSE,716,12796,1781,60701,undefined,undefined
47,26,male,right,1,2,1,0,images/PICTURE_611.png,images/PICTURE_202.png,images/PICTURE_637.png,images/PICTURE_349.png,<div><img width = '150' height = '150' src = 'images/PICTURE_637.png'></img></div>,k,J,FALSE,1121,16013,1540,81397,undefined,undefined
47,26,male,right,1,3,1,0,images/PICTURE_590.png,images/PICTURE_405.png,images/PICTURE_639.png,images/PICTURE_177.png,<div><img width = '150' height = '150' src = 'images/PICTURE_639.png'></img></div>,j,J,TRUE,1363,12220,1253,98252,undefined,undefined
47,26,male,right,1,4,1,0,images/PICTURE_542.png,images/PICTURE_516.png,images/PICTURE_262.png,images/PICTURE_476.png,<div><img width = '150' height = '150' src = 'images/PICTURE_476.png'></img></div>,k,K,TRUE,915,14174,685,116044,undefined,undefined
47,26,male,right,1,5,1,0,images/PICTURE_147.png,images/PICTURE_193.png,images/PICTURE_228.png,images/PICTURE_470.png,<div><img width = '150' height = '150' src = 'images/PICTURE_470.png'></img></div>,k,K,TRUE,677,4333,645,123716,undefined,undefined
47,26,male,right,1,6,1,1,images/PICTURE_124.png,images/PICTURE_673.png,images/PICTURE_261.png,images/PICTURE_741.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_673.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">F</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",f,F,TRUE,477,3765,2270,132244,undefined,undefined
47,26,male,right,1,7,1,0,images/PICTURE_549.png,images/PICTURE_339.png,images/PICTURE_292.png,images/PICTURE_333.png,<div><img width = '150' height = '150' src = 'images/PICTURE_549.png'></img></div>,d,D,TRUE,1021,6356,933,142572,undefined,undefined
47,26,male,right,1,8,1,1,images/PICTURE_111.png,images/PICTURE_104.png,images/PICTURE_164.png,images/PICTURE_351.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_164.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">J</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",j,J,TRUE,485,4302,822,150196,undefined,undefined
47,26,male,right,1,9,1,1,images/PICTURE_552.png,images/PICTURE_727.png,images/PICTURE_343.png,images/PICTURE_576.png,"<div id=""images""><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""images/PICTURE_576.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">K</div></a></div>",k,K,TRUE,643,3157,670,156685,undefined,undefined
47,26,male,right,1,10,1,1,images/PICTURE_302.png,images/PICTURE_721.png,images/PICTURE_697.png,images/PICTURE_404.png,"<div id=""images""><a><img src=""images/PICTURE_302.png"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">D</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a><a><img src=""instructions/placeholder.PNG"" width=""150px"" height=""150px"" style=""padding-bottom: 50px;""><div class=""caption"">-</div></a></div>",d,D,TRUE,411,2091,630,161837,undefined,undefined
