participant, age, gender, handedness, imageletter_con, block_number, block_type, letter_block, stim1, stim2, stim3, stim4, stimulus, pressed_key, correct_key, correct, startRT, prepRT, rt, time_elapsed, factor, resp
6,28,female,right,0,1,0,0,images/PICTURE_170.png,images/PICTURE_353.png,images/PICTURE_38.png,images/PICTURE_7.png,<div><img width = '150' height = '150' src = 'images/PICTURE_7.png'></img></div>,j,K,FALSE,3710,9786,1923,340298,undefined,undefined
6,28,female,right,0,2,0,0,images/PICTURE_673.png,images/PICTURE_193.png,images/PICTURE_552.png,images/PICTURE_148.png,<div><img width = '150' height = '150' src = 'images/PICTURE_193.png'></img></div>,f,F,TRUE,2854,18379,2021,365597,undefined,undefined
6,28,female,right,0,3,0,0,images/PICTURE_735.png,images/PICTURE_639.png,images/PICTURE_305.png,images/PICTURE_478.png,<div><img width = '150' height = '150' src = 'images/PICTURE_305.png'></img></div>,j,J,TRUE,771,5794,2074,376279,undefined,undefined
6,28,female,right,0,4,0,0,images/PICTURE_390.png,images/PICTURE_179.png,images/PICTURE_269.png,images/PICTURE_605.png,<div><img width = '150' height = '150' src = 'images/PICTURE_605.png'></img></div>,k,K,TRUE,2901,7588,638,389443,undefined,undefined
6,28,female,right,0,5,0,0,images/PICTURE_203.png,images/PICTURE_194.png,images/PICTURE_565.png,images/PICTURE_391.png,<div><img width = '150' height = '150' src = 'images/PICTURE_391.png'></img></div>,k,K,TRUE,573,4424,1979,398475,undefined,undefined
6,28,female,right,0,6,0,0,images/PICTURE_206.png,images/PICTURE_577.png,images/PICTURE_720.png,images/PICTURE_339.png,<div><img width = '150' height = '150' src = 'images/PICTURE_577.png'></img></div>,f,F,TRUE,589,10977,1125,413199,undefined,undefined
6,28,female,right,0,7,0,0,images/PICTURE_684.png,images/PICTURE_692.png,images/PICTURE_168.png,images/PICTURE_630.png,<div><img width = '150' height = '150' src = 'images/PICTURE_692.png'></img></div>,f,F,TRUE,701,5786,1213,422947,undefined,undefined
6,28,female,right,0,8,0,0,images/PICTURE_679.png,images/PICTURE_745.png,images/PICTURE_333.png,images/PICTURE_668.png,<div><img width = '150' height = '150' src = 'images/PICTURE_679.png'></img></div>,d,D,TRUE,642,10177,631,436444,undefined,undefined
6,28,female,right,0,9,0,0,images/PICTURE_491.png,images/PICTURE_123.png,images/PICTURE_629.png,images/PICTURE_15.png,<div><img width = '150' height = '150' src = 'images/PICTURE_123.png'></img></div>,f,F,TRUE,1054,8919,1253,449716,undefined,undefined
6,28,female,right,0,10,0,0,images/PICTURE_196.png,images/PICTURE_37.png,images/PICTURE_62.png,images/PICTURE_659.png,<div><img width = '150' height = '150' src = 'images/PICTURE_196.png'></img></div>,d,D,TRUE,1675,3267,588,457292,undefined,undefined
6,28,female,right,0,11,0,0,images/PICTURE_338.png,images/PICTURE_355.png,images/PICTURE_149.png,images/PICTURE_40.png,<div><img width = '150' height = '150' src = 'images/PICTURE_149.png'></img></div>,j,J,TRUE,1171,4697,591,465814,undefined,undefined
6,28,female,right,0,12,0,0,images/PICTURE_80.png,images/PICTURE_43.png,images/PICTURE_115.png,images/PICTURE_626.png,<div><img width = '150' height = '150' src = 'images/PICTURE_80.png'></img></div>,d,D,TRUE,551,3785,595,472790,undefined,undefined
6,28,female,right,0,13,0,0,images/PICTURE_454.png,images/PICTURE_592.png,images/PICTURE_414.png,images/PICTURE_558.png,<div><img width = '150' height = '150' src = 'images/PICTURE_454.png'></img></div>,d,D,TRUE,426,5244,465,480957,undefined,undefined
6,28,female,right,0,14,0,0,images/PICTURE_327.png,images/PICTURE_419.png,images/PICTURE_238.png,images/PICTURE_296.png,<div><img width = '150' height = '150' src = 'images/PICTURE_419.png'></img></div>,f,F,TRUE,388,3507,740,487645,undefined,undefined
